,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.56916666,0.55142856,0.55,0.5468531,28.006342,560.0,0.12389227,2,session_0,3,5,004-2014,EEGNet_8_2
1,0.5655556,0.54195803,0.5416667,0.5408696,50.74422,560.0,0.22298056,2,session_1,3,5,004-2014,EEGNet_8_2
2,0.4959375,0.46834943,0.46875,0.46706375,76.199,520.0,0.33539417,2,session_2,3,5,004-2014,EEGNet_8_2
3,0.4913889,0.5166852,0.51666665,0.51653236,100.1946,560.0,0.4379316,2,session_3,3,5,004-2014,EEGNet_8_2
4,0.5909375,0.5564706,0.55625,0.55581623,119.13846,520.0,0.5180538,2,session_4,3,5,004-2014,EEGNet_8_2
5,0.5163889,0.47545007,0.48333332,0.43823618,49.50343,560.0,0.22345166,2,session_0,3,5,004-2014,DeepConvNet
6,0.5013889,0.5,0.5,0.44427294,98.80671,560.0,0.44677752,2,session_1,3,5,004-2014,DeepConvNet
7,0.50140625,0.50705343,0.50625,0.49177757,146.30707,520.0,0.66134316,2,session_2,3,5,004-2014,DeepConvNet
8,0.5361111,0.5341038,0.525,0.49103355,194.00337,560.0,0.8791429,2,session_3,3,5,004-2014,DeepConvNet
9,0.518125,0.5087893,0.50625,0.46781188,241.16162,520.0,1.0928614,2,session_4,3,5,004-2014,DeepConvNet
10,0.4575,0.46606335,0.46666667,0.4642857,27.239367,560.0,0.124896556,2,session_0,3,5,004-2014,ShallowConvNet
11,0.42777777,0.4118684,0.41666666,0.4086173,54.29449,560.0,0.2487923,2,session_1,3,5,004-2014,ShallowConvNet
12,0.456875,0.43958718,0.44375,0.43399975,81.384964,520.0,0.3729529,2,session_2,3,5,004-2014,ShallowConvNet
13,0.40555555,0.47221366,0.475,0.4615001,108.79434,560.0,0.49864826,2,session_3,3,5,004-2014,ShallowConvNet
14,0.5235937,0.48697916,0.4875,0.48232323,133.98584,520.0,0.6140617,2,session_4,3,5,004-2014,ShallowConvNet
