,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.8833333,0.78106517,0.76666665,0.7640405,7.891425,120.0,0.07041997,1,session_0,3,5,004-2014,ACM+MDM(MDOP)
1,0.7736111,0.76164895,0.75,0.7468448,7.546904,120.0,0.0690302,1,session_1,3,5,004-2014,ACM+MDM(MDOP)
2,0.82109374,0.76666355,0.7625,0.7617512,9.852833,160.0,0.08517456,1,session_2,3,5,004-2014,ACM+MDM(MDOP)
3,0.940625,0.8594761,0.85625,0.8557643,10.113255,160.0,0.08875555,1,session_3,3,5,004-2014,ACM+MDM(MDOP)
4,0.8335937,0.7770935,0.76875,0.7670281,9.84341,160.0,0.08298305,1,session_4,3,5,004-2014,ACM+MDM(MDOP)
5,0.92083335,0.8444245,0.8333333,0.8317781,10.196852,120.0,0.08539366,1,session_0,3,5,004-2014,ACM+TGSP+SVM(MDOP)
6,0.7638889,0.72359127,0.7083333,0.70387244,7.6328444,120.0,0.06950371,1,session_1,3,5,004-2014,ACM+TGSP+SVM(MDOP)
7,0.878125,0.7986064,0.79375,0.79267347,9.96466,160.0,0.085257284,1,session_2,3,5,004-2014,ACM+TGSP+SVM(MDOP)
8,0.92265624,0.8604902,0.85625,0.8553891,10.1691475,160.0,0.08728502,1,session_3,3,5,004-2014,ACM+TGSP+SVM(MDOP)
9,0.83125,0.7406056,0.7375,0.7364929,9.767304,160.0,0.08335364,1,session_4,3,5,004-2014,ACM+TGSP+SVM(MDOP)
