,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.61833334,0.57050526,0.56666666,0.5606871,103.01186,600.0,0.22196664,6,session_0,3,5,004-2014,EEGNet_8_2
1,0.54388887,0.55847955,0.55833334,0.5580571,172.19969,600.0,0.37047246,6,session_1,3,5,004-2014,EEGNet_8_2
2,0.50953126,0.5,0.5,0.49992186,235.6384,560.0,0.5061856,6,session_2,3,5,004-2014,EEGNet_8_2
3,0.5921875,0.556971,0.55625,0.5548415,299.42856,560.0,0.6437175,6,session_3,3,5,004-2014,EEGNet_8_2
4,0.5990625,0.5834537,0.58125,0.57846725,349.22617,560.0,0.75104827,6,session_4,3,5,004-2014,EEGNet_8_2
5,0.5897222,0.55382776,0.55,0.5418552,116.51805,600.0,0.25176615,6,session_0,3,5,004-2014,DeepConvNet
6,0.6472222,0.57364976,0.55,0.51072186,235.01694,600.0,0.50830793,6,session_1,3,5,004-2014,DeepConvNet
7,0.4959375,0.48110533,0.48125,0.4802552,349.31,560.0,0.75693,6,session_2,3,5,004-2014,DeepConvNet
8,0.549375,0.5125078,0.5125,0.5124238,463.96777,560.0,1.003616,6,session_3,3,5,004-2014,DeepConvNet
9,0.62625,0.5838574,0.575,0.563473,571.051,560.0,1.2339973,6,session_4,3,5,004-2014,DeepConvNet
10,0.5886111,0.56696427,0.56666666,0.56618464,69.028244,600.0,0.15037741,6,session_0,3,5,004-2014,ShallowConvNet
11,0.54583335,0.575,0.56666666,0.5542857,138.86617,600.0,0.302814,6,session_1,3,5,004-2014,ShallowConvNet
12,0.52125,0.531294,0.53125,0.53108513,241.05174,560.0,0.52617115,6,session_2,3,5,004-2014,ShallowConvNet
13,0.55109376,0.5188947,0.51875,0.5178271,305.74225,560.0,0.6684877,6,session_3,3,5,004-2014,ShallowConvNet
14,0.6432812,0.6352265,0.625,0.61777353,370.1383,560.0,0.8096643,6,session_4,3,5,004-2014,ShallowConvNet
