,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.696,0.631004,0.63,0.6277216,57.233284,200.0,1.875692,8,session_A,13,2,001-2015,ACM+MDM(Grid)
1,0.8155,0.7669449,0.765,0.7644132,57.845978,200.0,1.9017928,8,session_B,13,2,001-2015,ACM+MDM(Grid)
2,0.902,0.83065164,0.83,0.8299124,57.39701,200.0,1.7340391,8,session_C,13,2,001-2015,ACM+MDM(Grid)
3,0.804,0.7470976,0.745,0.7445764,0.4283947,200.0,0.012624391,8,session_A,13,2,001-2015,Cov+EN
4,0.825,0.7474467,0.745,0.744398,0.3533017,200.0,0.0087783905,8,session_B,13,2,001-2015,Cov+EN
5,0.9335,0.875895,0.875,0.87490916,0.3747054,200.0,0.011053086,8,session_C,13,2,001-2015,Cov+EN
6,0.6935,0.6635098,0.65,0.63804704,0.81419337,200.0,0.024702875,8,session_A,13,2,001-2015,CSP+LDA
7,0.7815,0.7243321,0.715,0.7127209,0.5355222,200.0,0.013810658,8,session_B,13,2,001-2015,CSP+LDA
8,0.9115,0.8430732,0.84,0.83962977,0.57892907,200.0,0.017397473,8,session_C,13,2,001-2015,CSP+LDA
9,0.8015,0.7164502,0.715,0.7146713,316.69766,200.0,10.624866,8,session_A,13,2,001-2015,ACM+TGSP+SVM(Grid)
10,0.8575,0.7953784,0.79,0.789176,314.75156,200.0,10.542023,8,session_B,13,2,001-2015,ACM+TGSP+SVM(Grid)
11,0.931,0.88710415,0.885,0.88483405,316.6765,200.0,10.3711405,8,session_C,13,2,001-2015,ACM+TGSP+SVM(Grid)
12,0.834,0.7444916,0.74,0.7388036,0.21478978,200.0,0.005698395,8,session_A,13,2,001-2015,FgMDM
13,0.82,0.7530231,0.75,0.74936664,0.22497678,200.0,0.0059553627,8,session_B,13,2,001-2015,FgMDM
14,0.94,0.88623434,0.88,0.8793689,0.13079056,200.0,0.0028673564,8,session_C,13,2,001-2015,FgMDM
15,0.637,0.63537735,0.63,0.62397444,0.21250129,200.0,0.005361139,8,session_A,13,2,001-2015,MDM
16,0.742,0.6922902,0.69,0.68893236,0.17919226,200.0,0.004779942,8,session_B,13,2,001-2015,MDM
17,0.8475,0.7881757,0.785,0.78446305,0.12983051,200.0,0.0027443042,8,session_C,13,2,001-2015,MDM
18,0.8165,0.77807724,0.77,0.7680318,0.52367485,200.0,0.015318969,8,session_A,13,2,001-2015,TANG+SVM
19,0.8135,0.73763853,0.735,0.7342055,0.37772536,200.0,0.008654394,8,session_B,13,2,001-2015,TANG+SVM
20,0.934,0.87984794,0.875,0.87435997,0.41522488,200.0,0.012376558,8,session_C,13,2,001-2015,TANG+SVM
