,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.6481481,0.66253763,0.6481481,0.6449604,336.6891,216.0,0.88472617,6,session_E,22,2,001-2014,ACM+MDM(Grid)
1,0.5416667,0.68337214,0.5416667,0.4792685,649.62024,216.0,1.7084199,6,session_T,22,2,001-2014,ACM+MDM(Grid)
2,0.6759259,0.6820004,0.6759259,0.675089,1.5453591,216.0,0.0035467548,6,session_E,22,2,001-2014,Cov+EN
3,0.6157407,0.6712875,0.6157407,0.60795206,3.0551684,216.0,0.006969164,6,session_T,22,2,001-2014,Cov+EN
4,0.5324074,0.53858024,0.5324074,0.5126543,5.1513395,216.0,0.013027422,6,session_E,22,2,001-2014,CSP+LDA
5,0.5185185,0.55948037,0.5185185,0.506363,7.357281,216.0,0.018208688,6,session_T,22,2,001-2014,CSP+LDA
6,0.6712963,0.6774354,0.6712963,0.67107034,1462.1295,216.0,3.9832416,6,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,0.6574074,0.71551377,0.6574074,0.6503093,2918.8157,216.0,7.946664,6,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,0.6342593,0.64641494,0.6342593,0.63229614,1.1885831,216.0,0.002885538,6,session_E,22,2,001-2014,FgMDM
9,0.5092593,0.7036799,0.5092593,0.463843,2.3477855,216.0,0.0056659244,6,session_T,22,2,001-2014,FgMDM
10,0.5462963,0.5703871,0.5462963,0.53089005,0.71125364,216.0,0.001691991,6,session_E,22,2,001-2014,MDM
11,0.5046296,0.59781957,0.5046296,0.4539898,1.3430843,216.0,0.003127781,6,session_T,22,2,001-2014,MDM
12,0.6481481,0.65388256,0.6481481,0.64730394,1.3511667,216.0,0.003057429,6,session_E,22,2,001-2014,TANG+SVM
13,0.6203704,0.6862559,0.6203704,0.60220665,2.7207286,216.0,0.0060687186,6,session_T,22,2,001-2014,TANG+SVM
