,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.86554784,0.75714284,0.75,0.74825174,239.488,144.0,0.6028381,9,session_E,22,2,001-2014,ACM+MDM(Grid)
1,0.8489583,0.7911051,0.7708333,0.766773,486.53647,144.0,1.2255588,9,session_T,22,2,001-2014,ACM+MDM(Grid)
2,0.94405866,0.8319968,0.8194444,0.81772155,1.1124234,144.0,0.0024990714,9,session_E,22,2,001-2014,Cov+EN
3,0.8435571,0.79740363,0.7916667,0.7906571,2.3062851,144.0,0.0051821666,9,session_T,22,2,001-2014,Cov+EN
4,0.9342207,0.88201815,0.8819444,0.88193876,3.38952,144.0,0.00868107,9,session_E,22,2,001-2014,CSP+LDA
5,0.8109568,0.78571427,0.7777778,0.7762238,4.359143,144.0,0.010875411,9,session_T,22,2,001-2014,CSP+LDA
6,0.91280866,0.82797056,0.8263889,0.8261793,1058.4807,144.0,2.7509034,9,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,0.8541667,0.82572776,0.8194444,0.8185695,2162.342,144.0,5.6155095,9,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,0.9226466,0.7960152,0.7708333,0.76585364,1.051671,144.0,0.0025521594,9,session_E,22,2,001-2014,FgMDM
9,0.81963736,0.7671875,0.7638889,0.7631579,2.078399,144.0,0.005048533,9,session_T,22,2,001-2014,FgMDM
10,0.8865741,0.7814815,0.7638889,0.7601411,0.6006117,144.0,0.0013994427,9,session_E,22,2,001-2014,MDM
11,0.84818673,0.8170784,0.7847222,0.7790865,1.123913,144.0,0.0025480615,9,session_T,22,2,001-2014,MDM
12,0.93248457,0.7868233,0.7708333,0.7675943,1.0742142,144.0,0.0023459187,9,session_E,22,2,001-2014,TANG+SVM
13,0.8472222,0.83131313,0.7847222,0.7768781,2.0985882,144.0,0.004522404,9,session_T,22,2,001-2014,TANG+SVM
