,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.99904764,0.9728571,0.97238094,0.9721419,165.42953,144.0,3.3944733,8,session_E,22,2,001-2014,ACM+MDM(Grid)
1,0.9980952,0.9870833,0.9861905,0.9861739,170.13481,144.0,3.4457247,8,session_T,22,2,001-2014,ACM+MDM(Grid)
2,0.9980952,0.9728571,0.9728571,0.9723974,0.40556413,144.0,0.0064913863,8,session_E,22,2,001-2014,Cov+EN
3,0.9980952,0.9735577,0.97190475,0.97228193,0.4092435,144.0,0.006588111,8,session_T,22,2,001-2014,Cov+EN
4,0.9919728,0.95410717,0.9514286,0.9511089,0.6246808,144.0,0.009919663,8,session_E,22,2,001-2014,CSP+LDA
5,0.99904764,0.9732738,0.97238094,0.9723644,0.42210025,144.0,0.006539717,8,session_T,22,2,001-2014,CSP+LDA
6,1.0,0.9866667,0.9861905,0.9859515,991.1039,144.0,20.62247,8,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,0.9980952,0.9735577,0.97190475,0.97228193,980.1784,144.0,20.468872,8,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,0.9959864,0.95940477,0.95857143,0.95809525,0.119538926,144.0,0.0019838316,8,session_E,22,2,001-2014,FgMDM
9,0.99904764,0.97952384,0.97952384,0.97929394,0.13493176,144.0,0.002231783,8,session_T,22,2,001-2014,FgMDM
10,0.99714285,0.9603571,0.9590476,0.9583324,0.06457448,144.0,0.0008186177,8,session_E,22,2,001-2014,MDM
11,0.9961905,0.9545238,0.9509524,0.9510759,0.06169524,144.0,0.00078052725,8,session_T,22,2,001-2014,MDM
12,0.99904764,0.9603571,0.9590476,0.9583324,0.43369356,144.0,0.0069624083,8,session_E,22,2,001-2014,TANG+SVM
13,0.9980952,0.96647435,0.9652381,0.96516293,0.5019187,144.0,0.007868422,8,session_T,22,2,001-2014,TANG+SVM
