,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.961,0.8926483,0.89,0.88978076,59.68034,200.0,1.9214734,7,session_A,13,2,001-2015,ACM+MDM(Grid)
1,0.9765,0.9122555,0.905,0.90458864,58.299385,200.0,1.8706381,7,session_B,13,2,001-2015,ACM+MDM(Grid)
2,0.9615,0.9235806,0.92,0.9197552,0.41722217,200.0,0.0096549755,7,session_A,13,2,001-2015,Cov+EN
3,0.9705,0.91355556,0.91,0.909749,0.3354702,200.0,0.010290368,7,session_B,13,2,001-2015,Cov+EN
4,0.9555,0.90651083,0.9,0.8992905,0.7550473,200.0,0.017150145,7,session_A,13,2,001-2015,CSP+LDA
5,0.9565,0.8815137,0.875,0.87425226,0.55635464,200.0,0.017031077,7,session_B,13,2,001-2015,CSP+LDA
6,0.978,0.9221683,0.92,0.9199123,332.7404,200.0,11.047039,7,session_A,13,2,001-2015,ACM+TGSP+SVM(Grid)
7,0.978,0.90888935,0.9,0.89917165,331.11432,200.0,11.102525,7,session_B,13,2,001-2015,ACM+TGSP+SVM(Grid)
8,0.953,0.91032195,0.905,0.9044739,0.13836494,200.0,0.0029772697,7,session_A,13,2,001-2015,FgMDM
9,0.9645,0.8888071,0.88,0.8791021,0.15452728,200.0,0.0046263663,7,session_B,13,2,001-2015,FgMDM
10,0.946,0.89345217,0.89,0.8897237,0.1319954,200.0,0.004196482,7,session_A,13,2,001-2015,MDM
11,0.953,0.87704635,0.865,0.86363417,0.13325238,200.0,0.0040012426,7,session_B,13,2,001-2015,MDM
12,0.9535,0.91289246,0.91,0.9097112,0.4485665,200.0,0.0102181975,7,session_A,13,2,001-2015,TANG+SVM
13,0.963,0.8979605,0.895,0.8947897,0.4736897,200.0,0.014460863,7,session_B,13,2,001-2015,TANG+SVM
