,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.6222994,0.5602007,0.5555556,0.54681355,104.72378,144.0,0.6681461,2,session_E,22,2,001-2014,ACM+MDM(Grid)
1,0.5943287,0.5,0.5,0.3452892,211.98035,144.0,1.3438727,2,session_T,22,2,001-2014,ACM+MDM(Grid)
2,0.5902778,0.6164211,0.5625,0.5052086,0.67863965,144.0,0.0034157569,2,session_E,22,2,001-2014,Cov+EN
3,0.5931713,0.25,0.5,0.33333334,1.3747416,144.0,0.0067234063,2,session_T,22,2,001-2014,Cov+EN
4,0.5358796,0.5075901,0.5069444,0.4962306,5.8531938,144.0,0.02732669,2,session_E,22,2,001-2014,CSP+LDA
5,0.5461034,0.25,0.5,0.33333334,6.7014303,144.0,0.03127325,2,session_T,22,2,001-2014,CSP+LDA
6,0.66878855,0.67326206,0.625,0.5969314,522.89954,144.0,3.508547,2,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,0.6880787,0.75174826,0.5069444,0.34858236,1067.8032,144.0,7.158086,2,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,0.5590278,0.5508167,0.5486111,0.5436595,0.6968093,144.0,0.0039929785,2,session_E,22,2,001-2014,FgMDM
9,0.544946,0.5,0.5,0.40317753,1.327518,144.0,0.007611698,2,session_T,22,2,001-2014,FgMDM
10,0.5964506,0.5638864,0.5555556,0.54057825,0.3249991,144.0,0.0019989032,2,session_E,22,2,001-2014,MDM
11,0.5626929,0.25,0.5,0.33333334,0.6141317,144.0,0.0036598807,2,session_T,22,2,001-2014,MDM
12,0.580054,0.58937436,0.5694444,0.5440245,0.6706753,144.0,0.003191794,2,session_E,22,2,001-2014,TANG+SVM
13,0.55131173,0.5869565,0.5138889,0.3846154,1.308049,144.0,0.0059647025,2,session_T,22,2,001-2014,TANG+SVM
