,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.6,0.5497569,0.55,0.548195,6.321973,120.0,0.10609929,2,session_0,3,5,004-2014,ACM+MDM(Grid)
1,0.6513889,0.5992385,0.59166664,0.57215977,6.2468915,120.0,0.10511788,2,session_1,3,5,004-2014,ACM+MDM(Grid)
2,0.61328125,0.5519141,0.55,0.5482831,8.026202,160.0,0.13604742,2,session_2,3,5,004-2014,ACM+MDM(Grid)
3,0.65416664,0.64021075,0.6333333,0.6285751,6.315878,120.0,0.10633866,2,session_3,3,5,004-2014,ACM+MDM(Grid)
4,0.6328125,0.5971569,0.59375,0.59089744,8.098606,160.0,0.13719961,2,session_4,3,5,004-2014,ACM+MDM(Grid)
5,0.6625,0.6624106,0.65833336,0.6544771,0.26410928,120.0,0.0037536363,2,session_0,3,5,004-2014,Cov+EN
6,0.6736111,0.60707605,0.6,0.5898517,0.25502253,120.0,0.0036701,2,session_1,3,5,004-2014,Cov+EN
7,0.6117188,0.59441876,0.59375,0.5916521,0.28687352,160.0,0.0041784164,2,session_2,3,5,004-2014,Cov+EN
8,0.6402778,0.5850697,0.5833333,0.5766195,0.24758926,120.0,0.0035809553,2,session_3,3,5,004-2014,Cov+EN
9,0.5984375,0.58964354,0.5875,0.58525103,0.28906608,160.0,0.0041753356,2,session_4,3,5,004-2014,Cov+EN
10,0.67083335,0.6279476,0.625,0.6209685,0.5332937,120.0,0.008085816,2,session_0,3,5,004-2014,CSP+LDA
11,0.66944444,0.6177569,0.6166667,0.6090371,0.30611435,120.0,0.0042680637,2,session_1,3,5,004-2014,CSP+LDA
12,0.6117188,0.60107845,0.6,0.5984767,0.35063797,160.0,0.005005863,2,session_2,3,5,004-2014,CSP+LDA
13,0.62222224,0.5825833,0.5833333,0.57744396,0.3070392,120.0,0.0043031117,2,session_3,3,5,004-2014,CSP+LDA
14,0.565625,0.57561857,0.56875,0.5655689,0.3606495,160.0,0.0050831162,2,session_4,3,5,004-2014,CSP+LDA
15,0.6236111,0.56093,0.55833334,0.5534478,27.179285,120.0,0.47675267,2,session_0,3,5,004-2014,ACM+TGSP+SVM(Grid)
16,0.575,0.6191902,0.575,0.5503618,27.590984,120.0,0.48479176,2,session_1,3,5,004-2014,ACM+TGSP+SVM(Grid)
17,0.55,0.55195487,0.55,0.5462962,35.175053,160.0,0.625707,2,session_2,3,5,004-2014,ACM+TGSP+SVM(Grid)
18,0.59166664,0.56812745,0.56666666,0.5627964,27.930117,120.0,0.4912832,2,session_3,3,5,004-2014,ACM+TGSP+SVM(Grid)
19,0.66484374,0.61521214,0.60625,0.60197824,34.884308,160.0,0.62046856,2,session_4,3,5,004-2014,ACM+TGSP+SVM(Grid)
20,0.64444447,0.65315354,0.65,0.6476011,0.052089117,120.0,0.0007446933,2,session_0,3,5,004-2014,FgMDM
21,0.70555556,0.61926794,0.6166667,0.6090865,0.050099134,120.0,0.0007178775,2,session_1,3,5,004-2014,FgMDM
22,0.60625,0.56349206,0.5625,0.5613731,0.05335431,160.0,0.00076073065,2,session_2,3,5,004-2014,FgMDM
23,0.64444447,0.63038933,0.625,0.62076515,0.05002203,120.0,0.000721086,2,session_3,3,5,004-2014,FgMDM
24,0.596875,0.60893804,0.60625,0.60364,0.052747346,160.0,0.00075922173,2,session_4,3,5,004-2014,FgMDM
25,0.65694445,0.61723834,0.6166667,0.61435044,0.12850747,120.0,0.0016754202,2,session_0,3,5,004-2014,MDM
26,0.6722222,0.6414384,0.6333333,0.6251649,0.1304429,120.0,0.0017240171,2,session_1,3,5,004-2014,MDM
27,0.61796874,0.5939706,0.59375,0.59311956,0.1330431,160.0,0.0018165722,2,session_2,3,5,004-2014,MDM
28,0.65,0.57812524,0.575,0.56730735,0.13031416,120.0,0.0017103849,2,session_3,3,5,004-2014,MDM
29,0.58671874,0.57252884,0.56875,0.5665399,0.13218956,160.0,0.0018042842,2,session_4,3,5,004-2014,MDM
30,0.65,0.62995684,0.625,0.618013,0.2735119,120.0,0.0039031184,2,session_0,3,5,004-2014,TANG+SVM
31,0.69027776,0.6942817,0.64166665,0.6158653,0.3130094,120.0,0.004316488,2,session_1,3,5,004-2014,TANG+SVM
32,0.5734375,0.5694264,0.56875,0.5648166,0.28920713,160.0,0.004016766,2,session_2,3,5,004-2014,TANG+SVM
33,0.6375,0.5961669,0.5833333,0.54727036,0.28111902,120.0,0.00392176,2,session_3,3,5,004-2014,TANG+SVM
34,0.5984375,0.5712741,0.56875,0.5658594,0.32721812,160.0,0.0046303943,2,session_4,3,5,004-2014,TANG+SVM
