,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.9236111,0.8568365,0.85,0.84850395,8.148825,120.0,0.07364207,4,session_0,3,5,004-2014,ACM+MDM(MDOP)
1,0.95612246,0.9054482,0.9,0.89952224,9.285559,140.0,0.08358523,4,session_1,3,5,004-2014,ACM+MDM(MDOP)
2,1.0,0.9941176,0.99375,0.9937439,10.481819,160.0,0.09220268,4,session_2,3,5,004-2014,ACM+MDM(MDOP)
3,1.0,0.98888886,0.9875,0.98745096,10.528317,160.0,0.092999496,4,session_3,3,5,004-2014,ACM+MDM(MDOP)
4,0.98828125,0.9586928,0.95625,0.95617044,10.16686,160.0,0.09204751,4,session_4,3,5,004-2014,ACM+MDM(MDOP)
5,0.91944444,0.848146,0.84166664,0.8394563,10.17213,120.0,0.08956848,4,session_0,3,5,004-2014,ACM+TGSP+SVM(MDOP)
6,0.96836734,0.90506357,0.9,0.8996873,9.225656,140.0,0.081412904,4,session_1,3,5,004-2014,ACM+TGSP+SVM(MDOP)
7,1.0,0.9941176,0.99375,0.9937439,10.305285,160.0,0.09228196,4,session_2,3,5,004-2014,ACM+TGSP+SVM(MDOP)
8,1.0,0.9882353,0.9875,0.9874878,10.561388,160.0,0.09428325,4,session_3,3,5,004-2014,ACM+TGSP+SVM(MDOP)
9,0.990625,0.95346403,0.95,0.9498775,10.480766,160.0,0.09376786,4,session_4,3,5,004-2014,ACM+TGSP+SVM(MDOP)
