,Unnamed: 0,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
13,13,0.9608,0.860781,0.84,0.83766234,0.7665694,200.0,0.0025893822,3,session_1,14,3,Zhou 2016,FgMDM
14,14,0.9784,0.8939394,0.89,0.8897243,1.116097,200.0,0.0037922738,3,session_2,14,3,Zhou 2016,FgMDM
15,15,0.9072,0.87014806,0.87,0.869987,0.24730825,200.0,0.0007876467,3,session_0,14,3,Zhou 2016,MDM
16,16,0.964,0.88881886,0.87,0.8684077,0.49417925,200.0,0.0015055706,3,session_1,14,3,Zhou 2016,MDM
17,17,0.9544,0.94283414,0.94,0.93990386,0.74817157,200.0,0.0022306524,3,session_2,14,3,Zhou 2016,MDM
18,18,0.982,0.9315536,0.93,0.92993695,0.6775727,200.0,0.0019376379,3,session_0,14,3,Zhou 2016,TANG+SVM
19,19,0.9456,0.7917301,0.73,0.7149192,1.3034842,200.0,0.0037082199,3,session_1,14,3,Zhou 2016,TANG+SVM
20,20,0.9748,0.9025765,0.9,0.89983976,1.9400053,200.0,0.005496761,3,session_2,14,3,Zhou 2016,TANG+SVM
0,0,0.8677966,0.8282147,0.8230226,0.8227282,1118.2118,200.0,10.199638,1,session_0,14,3,Zhou 2016,ACM+MDM(MDOP)
1,1,0.9692,0.80487806,0.68,0.6434938,2313.7217,219.0,12.929204,1,session_1,14,3,Zhou 2016,ACM+MDM(MDOP)
2,2,0.986,0.8565062,0.82,0.81527096,3505.0166,219.0,15.638404,1,session_2,14,3,Zhou 2016,ACM+MDM(MDOP)
3,3,0.88305086,0.78560126,0.7549435,0.7492188,1136.8253,200.0,12.4004755,1,session_0,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
4,4,0.9512,0.7222222,0.58,0.5,2334.1091,219.0,15.132571,1,session_1,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
5,5,0.986,0.9261364,0.92,0.91971093,3527.1284,219.0,17.859552,1,session_2,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
0,0,0.9228,0.8170979,0.75,0.7360363,1062.3086,190.0,8.023538,2,session_0,14,3,Zhou 2016,ACM+MDM(MDOP)
1,1,0.8637037,0.75,0.7222222,0.71428573,2151.5557,200.0,10.555612,2,session_1,14,3,Zhou 2016,ACM+MDM(MDOP)
2,2,0.9328,0.7622378,0.68,0.6527778,3183.349,190.0,12.963407,2,session_2,14,3,Zhou 2016,ACM+MDM(MDOP)
3,3,0.9088,0.76636225,0.71,0.6938021,1077.8761,190.0,11.321959,2,session_0,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
4,4,0.842963,0.7630769,0.7111111,0.6961039,2167.6492,200.0,13.871117,2,session_1,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
5,5,0.9228,0.73310024,0.66,0.6310764,3200.574,190.0,16.286266,2,session_2,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
0,0,0.9416,0.8623188,0.86,0.85977566,1119.0498,200.0,11.334624,3,session_0,14,3,Zhou 2016,ACM+MDM(MDOP)
1,1,0.9684,0.8958333,0.88,0.8787879,2209.163,200.0,13.89663,3,session_1,14,3,Zhou 2016,ACM+MDM(MDOP)
2,2,0.9572,0.9315536,0.93,0.92993695,3299.7544,200.0,16.452557,3,session_2,14,3,Zhou 2016,ACM+MDM(MDOP)
3,3,0.9872,0.9407051,0.94,0.939976,1134.5342,200.0,20.3461,3,session_0,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
4,4,0.9516,0.8333333,0.82,0.8181818,2227.6492,200.0,22.909597,3,session_1,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
5,5,0.986,0.9206731,0.92,0.919968,3318.2576,200.0,25.469261,3,session_2,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
0,0,0.9437853,0.8491794,0.8485876,0.8486433,179.92227,200.0,0.35849762,1,session_0,14,3,Zhou 2016,EEGNet_8_2
1,1,0.9776,0.9181967,0.91,0.9095568,331.79315,219.0,0.65907055,1,session_1,14,3,Zhou 2016,EEGNet_8_2
2,2,0.998,0.9166667,0.9,0.8989899,446.46674,219.0,0.88334554,1,session_2,14,3,Zhou 2016,EEGNet_8_2
3,3,0.9644068,0.7941176,0.6440678,0.5940546,81.11194,200.0,0.14322233,1,session_0,14,3,Zhou 2016,DeepConvNet
4,4,0.992,0.9032258,0.88,0.8782467,186.24695,219.0,0.34175822,1,session_1,14,3,Zhou 2016,DeepConvNet
5,5,0.9908,0.95454544,0.95,0.9498747,346.32352,219.0,0.6639568,1,session_2,14,3,Zhou 2016,DeepConvNet
6,6,0.9601695,0.8740113,0.8740113,0.8739496,83.597694,200.0,0.14777192,1,session_0,14,3,Zhou 2016,ShallowConvNet
7,7,0.9908,0.9464286,0.94,0.9397832,175.69217,219.0,0.31181234,1,session_1,14,3,Zhou 2016,ShallowConvNet
8,8,0.9952,0.95018005,0.95,0.949995,402.28116,219.0,0.71453136,1,session_2,14,3,Zhou 2016,ShallowConvNet
0,0,0.9232,0.8066667,0.73,0.712,51.092854,190.0,0.28967237,2,session_0,14,3,Zhou 2016,EEGNet_8_2
1,1,0.8538272,0.75555557,0.75555557,0.75555557,101.7636,200.0,0.5716166,2,session_1,14,3,Zhou 2016,EEGNet_8_2
2,2,0.9224,0.85699713,0.85,0.8492614,139.36429,190.0,0.7804085,2,session_2,14,3,Zhou 2016,EEGNet_8_2
3,3,0.8892,0.81112003,0.81,0.8098288,38.097736,190.0,0.23796095,2,session_0,14,3,Zhou 2016,DeepConvNet
4,4,0.7693827,0.7556818,0.5222222,0.38089904,63.74566,200.0,0.3953059,2,session_1,14,3,Zhou 2016,DeepConvNet
5,5,0.9088,0.8047499,0.79,0.7874279,93.702835,190.0,0.57371604,2,session_2,14,3,Zhou 2016,DeepConvNet
6,6,0.8824,0.75499797,0.75,0.748769,71.7332,190.0,0.45119494,2,session_0,14,3,Zhou 2016,ShallowConvNet
7,7,0.83358026,0.72321427,0.7222222,0.7219132,137.4792,200.0,0.8688932,2,session_1,14,3,Zhou 2016,ShallowConvNet
8,8,0.8752,0.75252527,0.75,0.74937344,180.4249,190.0,1.1408849,2,session_2,14,3,Zhou 2016,ShallowConvNet
0,0,0.9852,0.9315536,0.93,0.92993695,48.902355,200.0,0.2846014,3,session_0,14,3,Zhou 2016,EEGNet_8_2
1,1,0.956,0.8395586,0.82,0.8173701,99.60459,200.0,0.5720211,3,session_1,14,3,Zhou 2016,EEGNet_8_2
2,2,0.9888,0.95018005,0.95,0.949995,139.87845,200.0,0.79300374,3,session_2,14,3,Zhou 2016,EEGNet_8_2
3,3,0.9916,0.9166667,0.9,0.8989899,28.827997,200.0,0.18098289,3,session_0,14,3,Zhou 2016,DeepConvNet
4,4,0.9668,0.9025765,0.9,0.89983976,55.665142,200.0,0.34813792,3,session_1,14,3,Zhou 2016,DeepConvNet
5,5,0.974,0.7631579,0.55,0.4357367,81.77397,200.0,0.5080315,3,session_2,14,3,Zhou 2016,DeepConvNet
6,6,0.9908,0.9407051,0.94,0.939976,46.19816,200.0,0.28829247,3,session_0,14,3,Zhou 2016,ShallowConvNet
7,7,0.9824,0.94283414,0.94,0.93990386,92.66878,200.0,0.58339274,3,session_1,14,3,Zhou 2016,ShallowConvNet
8,8,0.9844,0.9407051,0.94,0.939976,163.08394,200.0,1.0321385,3,session_2,14,3,Zhou 2016,ShallowConvNet
