,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.7569444,0.7308891,0.725,0.723471,8.367639,120.0,0.07695684,5,session_0,3,5,004-2014,ACM+MDM(MDOP)
1,0.8765306,0.81208664,0.80714285,0.8064171,9.726662,140.0,0.085429475,5,session_1,3,5,004-2014,ACM+MDM(MDOP)
2,0.98828125,0.9158302,0.90625,0.9055026,10.891463,160.0,0.09758131,5,session_2,3,5,004-2014,ACM+MDM(MDOP)
3,0.9703125,0.89644957,0.89375,0.8935356,10.478269,160.0,0.096011475,5,session_3,3,5,004-2014,ACM+MDM(MDOP)
4,0.92578125,0.8528198,0.85,0.8497183,10.664778,160.0,0.09762775,5,session_4,3,5,004-2014,ACM+MDM(MDOP)
5,0.75,0.7297891,0.725,0.72352153,10.596591,120.0,0.09523274,5,session_0,3,5,004-2014,ACM+TGSP+SVM(MDOP)
6,0.872449,0.8206838,0.8142857,0.8132104,9.69701,140.0,0.08649682,5,session_1,3,5,004-2014,ACM+TGSP+SVM(MDOP)
7,0.98515624,0.9247191,0.91875,0.91835046,10.846201,160.0,0.097313344,5,session_2,3,5,004-2014,ACM+TGSP+SVM(MDOP)
8,0.96953124,0.91600996,0.9125,0.9121801,10.396562,160.0,0.09476396,5,session_3,3,5,004-2014,ACM+TGSP+SVM(MDOP)
9,0.9476563,0.8605338,0.85625,0.855826,10.998879,160.0,0.09815536,5,session_4,3,5,004-2014,ACM+TGSP+SVM(MDOP)
