,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.787037,0.7863028,0.787037,0.7846861,204.06876,216.0,1.3490995,9,session_E,22,2,001-2014,ACM+MDM(Grid)
1,0.587963,0.59931076,0.587963,0.5891264,431.728,216.0,2.8513343,9,session_T,22,2,001-2014,ACM+MDM(Grid)
2,0.7962963,0.80731624,0.7962963,0.78621596,1.1177428,216.0,0.0051911306,9,session_E,22,2,001-2014,Cov+EN
3,0.6111111,0.62096405,0.6111111,0.6026763,2.1302967,216.0,0.009851493,9,session_T,22,2,001-2014,Cov+EN
4,0.7916667,0.7953118,0.7916667,0.7809779,3.2218332,216.0,0.01818186,9,session_E,22,2,001-2014,CSP+LDA
5,0.6064815,0.62356615,0.6064815,0.6008096,4.634818,216.0,0.025433255,9,session_T,22,2,001-2014,CSP+LDA
6,0.7962963,0.7936977,0.7962963,0.7940657,925.1528,216.0,6.1454206,9,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,0.6388889,0.6441822,0.6388889,0.63866925,1857.0663,216.0,12.402745,9,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,0.7685185,0.7759164,0.7685185,0.7632454,0.80730724,216.0,0.0049064723,9,session_E,22,2,001-2014,FgMDM
9,0.6203704,0.62574446,0.6203704,0.62047017,1.5420399,216.0,0.009374096,9,session_T,22,2,001-2014,FgMDM
10,0.7592593,0.7646094,0.7592593,0.75359464,0.4173205,216.0,0.0025353518,9,session_E,22,2,001-2014,MDM
11,0.5925926,0.60836625,0.5925926,0.5935579,0.7670803,216.0,0.0046200585,9,session_T,22,2,001-2014,MDM
12,0.7685185,0.76865417,0.7685185,0.76205945,1.0331941,216.0,0.005970441,9,session_E,22,2,001-2014,TANG+SVM
13,0.5972222,0.597237,0.5972222,0.59566677,2.0022712,216.0,0.011577903,9,session_T,22,2,001-2014,TANG+SVM
