,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.7277778,0.6718494,0.6166667,0.5832075,41.87932,560.0,0.07333671,2,session_0,3,5,004-2014,ACM+MDM(MDOP)
1,0.6363889,0.5941282,0.55833334,0.5119331,83.591034,560.0,0.1509874,2,session_1,3,5,004-2014,ACM+MDM(MDOP)
2,0.5939062,0.56618863,0.55625,0.53894234,122.611176,520.0,0.2236603,2,session_2,3,5,004-2014,ACM+MDM(MDOP)
3,0.6558333,0.6282051,0.6166667,0.60784316,163.91855,560.0,0.30057883,2,session_3,3,5,004-2014,ACM+MDM(MDOP)
4,0.59375,0.57910347,0.55625,0.5217044,202.2871,520.0,0.37182283,2,session_4,3,5,004-2014,ACM+MDM(MDOP)
5,0.65805554,0.6436215,0.64166665,0.64044315,55.529545,560.0,0.09645611,2,session_0,3,5,004-2014,ACM+TGSP+SVM(MDOP)
6,0.62722224,0.54909986,0.53333336,0.4926004,98.55962,560.0,0.1764464,2,session_1,3,5,004-2014,ACM+TGSP+SVM(MDOP)
7,0.59375,0.5626959,0.55,0.52600396,138.17584,520.0,0.25027195,2,session_2,3,5,004-2014,ACM+TGSP+SVM(MDOP)
8,0.61694443,0.5591383,0.55833334,0.5568253,180.09747,560.0,0.3286207,2,session_3,3,5,004-2014,ACM+TGSP+SVM(MDOP)
9,0.6153125,0.55266625,0.55,0.54423165,219.6446,520.0,0.40223333,2,session_4,3,5,004-2014,ACM+TGSP+SVM(MDOP)
