,Unnamed: 0,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
11,11,0.66944444,0.6177569,0.6166667,0.6090371,0.30611435,120.0,0.0042680637,2,session_1,3,5,004-2014,CSP+LDA
12,12,0.6117188,0.60107845,0.6,0.5984767,0.35063797,160.0,0.005005863,2,session_2,3,5,004-2014,CSP+LDA
13,13,0.62222224,0.5825833,0.5833333,0.57744396,0.3070392,120.0,0.0043031117,2,session_3,3,5,004-2014,CSP+LDA
14,14,0.565625,0.57561857,0.56875,0.5655689,0.3606495,160.0,0.0050831162,2,session_4,3,5,004-2014,CSP+LDA
15,15,0.6236111,0.56093,0.55833334,0.5534478,27.179285,120.0,0.47675267,2,session_0,3,5,004-2014,ACM+TGSP+SVM(Grid)
16,16,0.575,0.6191902,0.575,0.5503618,27.590984,120.0,0.48479176,2,session_1,3,5,004-2014,ACM+TGSP+SVM(Grid)
17,17,0.55,0.55195487,0.55,0.5462962,35.175053,160.0,0.625707,2,session_2,3,5,004-2014,ACM+TGSP+SVM(Grid)
18,18,0.59166664,0.56812745,0.56666666,0.5627964,27.930117,120.0,0.4912832,2,session_3,3,5,004-2014,ACM+TGSP+SVM(Grid)
19,19,0.66484374,0.61521214,0.60625,0.60197824,34.884308,160.0,0.62046856,2,session_4,3,5,004-2014,ACM+TGSP+SVM(Grid)
20,20,0.64444447,0.65315354,0.65,0.6476011,0.052089117,120.0,0.0007446933,2,session_0,3,5,004-2014,FgMDM
21,21,0.70555556,0.61926794,0.6166667,0.6090865,0.050099134,120.0,0.0007178775,2,session_1,3,5,004-2014,FgMDM
22,22,0.60625,0.56349206,0.5625,0.5613731,0.05335431,160.0,0.00076073065,2,session_2,3,5,004-2014,FgMDM
23,23,0.64444447,0.63038933,0.625,0.62076515,0.05002203,120.0,0.000721086,2,session_3,3,5,004-2014,FgMDM
24,24,0.596875,0.60893804,0.60625,0.60364,0.052747346,160.0,0.00075922173,2,session_4,3,5,004-2014,FgMDM
25,25,0.65694445,0.61723834,0.6166667,0.61435044,0.12850747,120.0,0.0016754202,2,session_0,3,5,004-2014,MDM
26,26,0.6722222,0.6414384,0.6333333,0.6251649,0.1304429,120.0,0.0017240171,2,session_1,3,5,004-2014,MDM
27,27,0.61796874,0.5939706,0.59375,0.59311956,0.1330431,160.0,0.0018165722,2,session_2,3,5,004-2014,MDM
28,28,0.65,0.57812524,0.575,0.56730735,0.13031416,120.0,0.0017103849,2,session_3,3,5,004-2014,MDM
29,29,0.58671874,0.57252884,0.56875,0.5665399,0.13218956,160.0,0.0018042842,2,session_4,3,5,004-2014,MDM
30,30,0.65,0.62995684,0.625,0.618013,0.2735119,120.0,0.0039031184,2,session_0,3,5,004-2014,TANG+SVM
31,31,0.69027776,0.6942817,0.64166665,0.6158653,0.3130094,120.0,0.004316488,2,session_1,3,5,004-2014,TANG+SVM
32,32,0.5734375,0.5694264,0.56875,0.5648166,0.28920713,160.0,0.004016766,2,session_2,3,5,004-2014,TANG+SVM
33,33,0.6375,0.5961669,0.5833333,0.54727036,0.28111902,120.0,0.00392176,2,session_3,3,5,004-2014,TANG+SVM
34,34,0.5984375,0.5712741,0.56875,0.5658594,0.32721812,160.0,0.0046303943,2,session_4,3,5,004-2014,TANG+SVM
0,0,0.5222222,0.5077567,0.5083333,0.5034527,6.3786793,120.0,0.10162493,3,session_0,3,5,004-2014,ACM+MDM(Grid)
1,1,0.46666667,0.48200023,0.48333332,0.47985163,6.4454436,120.0,0.10272936,3,session_1,3,5,004-2014,ACM+MDM(Grid)
2,2,0.5101563,0.48003516,0.48125,0.47227004,8.168699,160.0,0.13072543,3,session_2,3,5,004-2014,ACM+MDM(Grid)
3,3,0.55546874,0.5265489,0.525,0.52016115,8.185995,160.0,0.13084954,3,session_3,3,5,004-2014,ACM+MDM(Grid)
4,4,0.63359374,0.58849204,0.5875,0.58537346,8.127905,160.0,0.13009746,3,session_4,3,5,004-2014,ACM+MDM(Grid)
5,5,0.5263889,0.5183594,0.51666665,0.51321703,0.27551728,120.0,0.0037934685,3,session_0,3,5,004-2014,Cov+EN
6,6,0.55138886,0.536866,0.53333336,0.525847,0.28224692,120.0,0.0037906943,3,session_1,3,5,004-2014,Cov+EN
7,7,0.4015625,0.43314707,0.4375,0.42749563,0.2834232,160.0,0.003864288,3,session_2,3,5,004-2014,Cov+EN
8,8,0.5257813,0.5107953,0.5125,0.50583076,0.2888524,160.0,0.003961334,3,session_3,3,5,004-2014,Cov+EN
9,9,0.6539062,0.5760532,0.575,0.57368594,0.29914886,160.0,0.0041181133,3,session_4,3,5,004-2014,Cov+EN
10,10,0.57361114,0.56222224,0.55833334,0.5541495,0.5281051,120.0,0.0076562366,3,session_0,3,5,004-2014,CSP+LDA
11,11,0.5638889,0.51825273,0.51666665,0.50954956,0.30670318,120.0,0.004010158,3,session_1,3,5,004-2014,CSP+LDA
12,12,0.42109376,0.4301675,0.43125,0.4241094,0.3633979,160.0,0.0048584538,3,session_2,3,5,004-2014,CSP+LDA
13,13,0.5046875,0.51175004,0.5125,0.50952953,0.3456277,160.0,0.0045449543,3,session_3,3,5,004-2014,CSP+LDA
14,14,0.6382812,0.6324533,0.63125,0.629463,0.34789592,160.0,0.004589391,3,session_4,3,5,004-2014,CSP+LDA
15,15,0.55138886,0.54599166,0.55,0.5423622,28.107273,120.0,0.46881667,3,session_0,3,5,004-2014,ACM+TGSP+SVM(Grid)
16,16,0.5416667,0.5356396,0.53333336,0.5270199,28.36385,120.0,0.47289035,3,session_1,3,5,004-2014,ACM+TGSP+SVM(Grid)
17,17,0.5882813,0.5743867,0.56875,0.558395,35.539192,160.0,0.5979545,3,session_2,3,5,004-2014,ACM+TGSP+SVM(Grid)
18,18,0.53515625,0.5280282,0.525,0.519872,35.41908,160.0,0.5966126,3,session_3,3,5,004-2014,ACM+TGSP+SVM(Grid)
