,dataset,index,pipe1,pipe2,p,smd,nsub
394,Zhou 2016,106,ShallowConvNet,ACM+MDM(MDOP),0.125,1.7776488590938604,3
395,Zhou 2016,107,TANG+SVM,ACM+MDM(MDOP),0.25,0.6248273512292656,3
396,Zhou 2016,108,ACM+MDM(Grid),ACM+TGSP+SVM(MDOP),0.875,-0.9213628507874133,3
397,Zhou 2016,109,ACM+TGSP+SVM(Grid),ACM+TGSP+SVM(MDOP),0.125,1.6838691529082983,3
398,Zhou 2016,110,CSP+LDA,ACM+TGSP+SVM(MDOP),0.875,-0.6068517717100851,3
399,Zhou 2016,111,Cov+EN,ACM+TGSP+SVM(MDOP),0.5,0.2216853361855111,3
400,Zhou 2016,112,DeepConvNet,ACM+TGSP+SVM(MDOP),0.5,0.14626643357694777,3
401,Zhou 2016,113,EEGNet_8_2,ACM+TGSP+SVM(MDOP),0.375,0.2420725698354994,3
402,Zhou 2016,114,FgMDM,ACM+TGSP+SVM(MDOP),0.875,-1.200699889801735,3
403,Zhou 2016,115,MDM,ACM+TGSP+SVM(MDOP),0.875,-3.371426677555192,3
404,Zhou 2016,116,ACM+MDM(MDOP),ACM+TGSP+SVM(MDOP),0.875,-4.0906039957934786,3
405,Zhou 2016,117,ACM+TGSP+SVM(MDOP),ACM+TGSP+SVM(MDOP),0.125,0.0,3
406,Zhou 2016,118,ShallowConvNet,ACM+TGSP+SVM(MDOP),0.25,0.7898129662017164,3
407,Zhou 2016,119,TANG+SVM,ACM+TGSP+SVM(MDOP),0.875,-0.9625144184411083,3
408,Zhou 2016,120,ACM+MDM(Grid),ShallowConvNet,0.875,-2.0229362616730495,3
409,Zhou 2016,121,ACM+TGSP+SVM(Grid),ShallowConvNet,0.625,-0.15697626024071878,3
410,Zhou 2016,122,CSP+LDA,ShallowConvNet,0.875,-0.9059515487358162,3
411,Zhou 2016,123,Cov+EN,ShallowConvNet,0.875,-0.6212412074136067,3
412,Zhou 2016,124,DeepConvNet,ShallowConvNet,0.875,-1.2673673963501715,3
413,Zhou 2016,125,EEGNet_8_2,ShallowConvNet,0.75,-0.2440775654806524,3
414,Zhou 2016,126,FgMDM,ShallowConvNet,0.875,-0.9759406487692757,3
415,Zhou 2016,127,MDM,ShallowConvNet,0.875,-1.9017744915486225,3
416,Zhou 2016,128,ACM+MDM(MDOP),ShallowConvNet,0.875,-1.7776488590938604,3
417,Zhou 2016,129,ACM+TGSP+SVM(MDOP),ShallowConvNet,0.875,-0.7898129662017164,3
418,Zhou 2016,130,ShallowConvNet,ShallowConvNet,0.125,0.0,3
419,Zhou 2016,131,TANG+SVM,ShallowConvNet,0.875,-0.9325824402739676,3
420,Zhou 2016,132,ACM+MDM(Grid),TANG+SVM,0.625,-0.18174950132362094,3
421,Zhou 2016,133,ACM+TGSP+SVM(Grid),TANG+SVM,0.125,1.2945881554230199,3
422,Zhou 2016,134,CSP+LDA,TANG+SVM,0.625,-0.3914819333373147,3
423,Zhou 2016,135,Cov+EN,TANG+SVM,0.125,1.3196014841030939,3
424,Zhou 2016,136,DeepConvNet,TANG+SVM,0.375,0.42659837850306576,3
425,Zhou 2016,137,EEGNet_8_2,TANG+SVM,0.375,0.3844842430011432,3
426,Zhou 2016,138,FgMDM,TANG+SVM,0.875,-0.9495625255851262,3
427,Zhou 2016,139,MDM,TANG+SVM,0.875,-1.4036446199529604,3
428,Zhou 2016,140,ACM+MDM(MDOP),TANG+SVM,0.875,-0.6248273512292656,3
429,Zhou 2016,141,ACM+TGSP+SVM(MDOP),TANG+SVM,0.25,0.9625144184411083,3
430,Zhou 2016,142,ShallowConvNet,TANG+SVM,0.25,0.9325824402739676,3
431,Zhou 2016,143,TANG+SVM,TANG+SVM,0.125,0.0,3
