,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.9875,0.95738256,0.955,0.9548964,56.91646,200.0,3.4038656,3,session_A,13,2,001-2015,ACM+MDM(Grid)
1,0.999,0.97571427,0.975,0.9749906,62.827484,200.0,3.7577784,3,session_B,13,2,001-2015,ACM+MDM(Grid)
2,0.9955,0.9613853,0.96,0.9599687,0.44322792,200.0,0.021557802,3,session_A,13,2,001-2015,Cov+EN
3,1.0,0.9809524,0.98,0.9799875,0.44015795,200.0,0.024166288,3,session_B,13,2,001-2015,Cov+EN
4,0.9855,0.9604762,0.96,0.9599937,0.752937,200.0,0.037557926,3,session_A,13,2,001-2015,CSP+LDA
5,0.998,0.97571427,0.975,0.9749906,0.55589855,200.0,0.030730002,3,session_B,13,2,001-2015,CSP+LDA
6,0.996,0.9813853,0.98,0.97996867,313.44745,200.0,18.002085,3,session_A,13,2,001-2015,ACM+TGSP+SVM(Grid)
7,1.0,0.9904762,0.99,0.98999375,333.46616,200.0,19.994371,3,session_B,13,2,001-2015,ACM+TGSP+SVM(Grid)
8,0.9955,0.95695525,0.955,0.95492166,0.16052432,200.0,0.0085846465,3,session_A,13,2,001-2015,FgMDM
9,0.9995,0.9904762,0.99,0.98999375,0.22922282,200.0,0.013147645,3,session_B,13,2,001-2015,FgMDM
10,0.9925,0.9574327,0.955,0.9549089,0.14354105,200.0,0.0076653347,3,session_A,13,2,001-2015,MDM
11,0.9975,0.97619045,0.975,0.97498435,0.13575725,200.0,0.0072197677,3,session_B,13,2,001-2015,MDM
12,0.9935,0.94738257,0.945,0.9448964,0.5130393,200.0,0.024713065,3,session_A,13,2,001-2015,TANG+SVM
13,1.0,0.99523807,0.995,0.99499685,0.43488693,200.0,0.024516322,3,session_B,13,2,001-2015,TANG+SVM
