,pipeline,time,std_time,score,std_score
0,ACM+MDM(Grid),144.0016688888889,8.175871576384987,0.8928268977777777,0.13064911471812493
1,ACM+TGSP+SVM(Grid),792.4997938888888,47.3715195907921,0.9171504211111111,0.10667288598741058
2,MDM,0.18749888666666667,0.015510336807497504,0.838733945,0.14303232269809799
3,ACM+MDM(MDOP),126.68505727777779,3.566613592696768,0.8618272777777778,0.1361289453278359
4,ACM+TGSP+SVM(MDOP),129.65160333333336,4.630349002996754,0.8730309838888889,0.13407042733497712
5,TANG+SVM,0.29050084116666663,0.21942276823008894,0.8721541888888888,0.12196999609007092
