,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.984,0.94922584,0.945,0.94485253,56.509315,200.0,1.8746496,11,session_A,13,2,001-2015,ACM+MDM(Grid)
1,0.8225,0.7409828,0.74,0.7396179,57.913273,200.0,1.9106345,11,session_B,13,2,001-2015,ACM+MDM(Grid)
2,0.9635,0.9029511,0.895,0.8941866,57.735752,200.0,1.9088528,11,session_C,13,2,001-2015,ACM+MDM(Grid)
3,0.963,0.9198565,0.915,0.91473854,0.45674586,200.0,0.013440853,11,session_A,13,2,001-2015,Cov+EN
4,0.867,0.78433675,0.78,0.7790576,0.45153657,200.0,0.013264155,11,session_B,13,2,001-2015,Cov+EN
5,0.942,0.8438225,0.835,0.8338504,0.35451016,200.0,0.010534494,11,session_C,13,2,001-2015,Cov+EN
6,0.956,0.90775853,0.905,0.90486515,0.78522956,200.0,0.023981122,11,session_A,13,2,001-2015,CSP+LDA
7,0.8195,0.7279461,0.72,0.7182412,0.5635387,200.0,0.016717777,11,session_B,13,2,001-2015,CSP+LDA
8,0.895,0.82505095,0.815,0.81338316,0.49877945,200.0,0.01529969,11,session_C,13,2,001-2015,CSP+LDA
9,0.998,0.95109797,0.945,0.944663,309.40247,200.0,10.33494,11,session_A,13,2,001-2015,ACM+TGSP+SVM(Grid)
10,0.868,0.81377,0.81,0.80942225,314.50778,200.0,10.436574,11,session_B,13,2,001-2015,ACM+TGSP+SVM(Grid)
11,0.973,0.91775537,0.915,0.9147394,317.16232,200.0,10.403485,11,session_C,13,2,001-2015,ACM+TGSP+SVM(Grid)
12,0.964,0.8968292,0.895,0.89489037,0.20216103,200.0,0.0054512452,11,session_A,13,2,001-2015,FgMDM
13,0.8215,0.76547813,0.76,0.75867194,0.17514372,200.0,0.0048460024,11,session_B,13,2,001-2015,FgMDM
14,0.933,0.8453076,0.84,0.8392964,0.17656708,200.0,0.0049506044,11,session_C,13,2,001-2015,FgMDM
15,0.9515,0.8911331,0.89,0.88990605,0.1741006,200.0,0.004662539,11,session_A,13,2,001-2015,MDM
16,0.6995,0.6053649,0.605,0.6027574,0.13525376,200.0,0.003806796,11,session_B,13,2,001-2015,MDM
17,0.884,0.8226801,0.815,0.813787,0.13865228,200.0,0.0038604245,11,session_C,13,2,001-2015,MDM
18,0.9595,0.88945186,0.885,0.8847771,0.48863178,200.0,0.014475399,11,session_A,13,2,001-2015,TANG+SVM
19,0.843,0.7856944,0.78,0.77886534,0.5648933,200.0,0.01663343,11,session_B,13,2,001-2015,TANG+SVM
20,0.944,0.8451536,0.84,0.83937037,0.43032926,200.0,0.01271863,11,session_C,13,2,001-2015,TANG+SVM
