,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.91805553,0.86193806,0.85833335,0.8579994,6.327421,120.0,0.105390675,4,session_0,3,5,004-2014,ACM+MDM(Grid)
1,0.9520408,0.90251833,0.9,0.89985377,7.2733335,140.0,0.12121904,4,session_1,3,5,004-2014,ACM+MDM(Grid)
2,0.99921876,0.98888886,0.9875,0.98745096,8.054417,160.0,0.13433543,4,session_2,3,5,004-2014,ACM+MDM(Grid)
3,0.996875,0.98300654,0.98125,0.98119485,8.164165,160.0,0.13622996,4,session_3,3,5,004-2014,ACM+MDM(Grid)
4,0.9859375,0.94461155,0.9375,0.9370695,8.178315,160.0,0.13598986,4,session_4,3,5,004-2014,ACM+MDM(Grid)
5,0.95416665,0.9009324,0.9,0.89988405,0.26964474,120.0,0.0037900012,4,session_0,3,5,004-2014,Cov+EN
6,0.9510204,0.8894963,0.8857143,0.8853665,0.28568786,140.0,0.004080423,4,session_1,3,5,004-2014,Cov+EN
7,1.0,0.9941176,0.99375,0.9937439,0.29610834,160.0,0.004185504,4,session_2,3,5,004-2014,Cov+EN
8,0.9976562,0.98888886,0.9875,0.98745096,0.28913063,160.0,0.004154604,4,session_3,3,5,004-2014,Cov+EN
9,0.9828125,0.9540144,0.95,0.9498032,0.28013563,160.0,0.004029557,4,session_4,3,5,004-2014,Cov+EN
10,0.95416665,0.9009324,0.9,0.89988405,0.52720416,120.0,0.008047931,4,session_0,3,5,004-2014,CSP+LDA
11,0.95612246,0.9001356,0.89285713,0.8921662,0.32779938,140.0,0.0045488467,4,session_1,3,5,004-2014,CSP+LDA
12,1.0,0.9882353,0.9875,0.9874878,0.35586458,160.0,0.0050185253,4,session_2,3,5,004-2014,CSP+LDA
13,0.996875,0.98888886,0.9875,0.98745096,0.35323358,160.0,0.004980894,4,session_3,3,5,004-2014,CSP+LDA
14,0.9828125,0.9474458,0.94375,0.9435715,0.3498289,160.0,0.0048478097,4,session_4,3,5,004-2014,CSP+LDA
15,0.9513889,0.8923077,0.89166665,0.89165217,28.228178,120.0,0.4918323,4,session_0,3,5,004-2014,ACM+TGSP+SVM(Grid)
16,0.9714286,0.931163,0.9285714,0.92844343,31.646358,140.0,0.5550675,4,session_1,3,5,004-2014,ACM+TGSP+SVM(Grid)
17,1.0,0.9941176,0.99375,0.9937439,35.42412,160.0,0.6229006,4,session_2,3,5,004-2014,ACM+TGSP+SVM(Grid)
18,0.9984375,0.9882353,0.9875,0.9874878,35.568176,160.0,0.6248894,4,session_3,3,5,004-2014,ACM+TGSP+SVM(Grid)
19,0.9867188,0.9474323,0.94375,0.9435846,35.231167,160.0,0.62004054,4,session_4,3,5,004-2014,ACM+TGSP+SVM(Grid)
20,0.94861114,0.8763603,0.8666667,0.8658477,0.049506713,120.0,0.00070013496,4,session_0,3,5,004-2014,FgMDM
21,0.93877554,0.8747024,0.87142855,0.8712088,0.0533515,140.0,0.00075930887,4,session_1,3,5,004-2014,FgMDM
22,1.0,0.9941176,0.99375,0.9937439,0.055123758,160.0,0.00078373094,4,session_2,3,5,004-2014,FgMDM
23,0.99296874,0.98300654,0.98125,0.98119485,0.05170665,160.0,0.0007379372,4,session_3,3,5,004-2014,FgMDM
24,0.9828125,0.94221705,0.9375,0.9372786,0.032050706,160.0,0.00045741606,4,session_4,3,5,004-2014,FgMDM
25,0.9125,0.8721279,0.8666667,0.86625963,0.12771635,120.0,0.0016602853,4,session_0,3,5,004-2014,MDM
26,0.9438776,0.90251833,0.9,0.89985377,0.13130765,140.0,0.0017231323,4,session_1,3,5,004-2014,MDM
27,0.99921876,0.98300654,0.98125,0.98119485,0.13026361,160.0,0.0016866428,4,session_2,3,5,004-2014,MDM
28,0.9953125,0.98300654,0.98125,0.98119485,0.13992986,160.0,0.0018840086,4,session_3,3,5,004-2014,MDM
29,0.98046875,0.94878566,0.94375,0.9435103,0.12996916,160.0,0.0016769358,4,session_4,3,5,004-2014,MDM
30,0.9513889,0.9011655,0.9,0.89994204,0.28019428,120.0,0.0040029953,4,session_0,3,5,004-2014,TANG+SVM
31,0.93367344,0.8814194,0.87857145,0.8783796,0.28044376,140.0,0.0038433333,4,session_1,3,5,004-2014,TANG+SVM
32,1.0,0.9941176,0.99375,0.9937439,0.29740486,160.0,0.004083544,4,session_2,3,5,004-2014,TANG+SVM
33,0.9976562,0.9882353,0.9875,0.9874878,0.31244355,160.0,0.0043399055,4,session_3,3,5,004-2014,TANG+SVM
34,0.98359376,0.9520752,0.95,0.94992656,0.31397256,160.0,0.004351061,4,session_4,3,5,004-2014,TANG+SVM
