,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.72230446,0.73384976,0.72507936,0.7207495,226.51237,216.0,4.4174786,5,session_E,22,2,001-2014,ACM+MDM(Grid)
1,0.74524313,0.7555198,0.7473016,0.7397532,229.057,216.0,4.4425454,5,session_T,22,2,001-2014,ACM+MDM(Grid)
2,0.57019025,0.5855377,0.5726984,0.5679184,0.6188214,216.0,0.009777676,5,session_E,22,2,001-2014,Cov+EN
3,0.537315,0.5573901,0.5377778,0.52555627,0.6171977,216.0,0.009867661,5,session_T,22,2,001-2014,Cov+EN
4,0.5281184,0.5457069,0.5311111,0.52026904,5.744073,216.0,0.19622488,5,session_E,22,2,001-2014,CSP+LDA
5,0.4769556,0.47546852,0.47619048,0.46105868,4.8313932,216.0,0.071103506,5,session_T,22,2,001-2014,CSP+LDA
6,0.78276956,0.78950906,0.78444445,0.7806118,1276.9264,216.0,25.53578,5,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,0.8193446,0.8431107,0.81968254,0.81259066,1263.3802,216.0,25.229122,5,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,0.55591965,0.55571353,0.55777776,0.5524055,0.14506006,216.0,0.002332305,5,session_E,22,2,001-2014,FgMDM
9,0.4910148,0.49887452,0.4904762,0.48607707,0.14638075,216.0,0.0023372385,5,session_T,22,2,001-2014,FgMDM
10,0.5324524,0.5513376,0.53492063,0.5306498,0.07679324,216.0,0.000977001,5,session_E,22,2,001-2014,MDM
11,0.47230443,0.47459224,0.47301587,0.46584183,0.074371435,216.0,0.00095200114,5,session_T,22,2,001-2014,MDM
12,0.5742072,0.5808882,0.5761905,0.57114667,0.5337342,216.0,0.008520721,5,session_E,22,2,001-2014,TANG+SVM
13,0.5187104,0.5422829,0.5190476,0.5120617,0.62517947,216.0,0.009761943,5,session_T,22,2,001-2014,TANG+SVM
