,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.5222222,0.5077567,0.5083333,0.5034527,6.3786793,120.0,0.10162493,3,session_0,3,5,004-2014,ACM+MDM(Grid)
1,0.46666667,0.48200023,0.48333332,0.47985163,6.4454436,120.0,0.10272936,3,session_1,3,5,004-2014,ACM+MDM(Grid)
2,0.5101563,0.48003516,0.48125,0.47227004,8.168699,160.0,0.13072543,3,session_2,3,5,004-2014,ACM+MDM(Grid)
3,0.55546874,0.5265489,0.525,0.52016115,8.185995,160.0,0.13084954,3,session_3,3,5,004-2014,ACM+MDM(Grid)
4,0.63359374,0.58849204,0.5875,0.58537346,8.127905,160.0,0.13009746,3,session_4,3,5,004-2014,ACM+MDM(Grid)
5,0.5263889,0.5183594,0.51666665,0.51321703,0.27551728,120.0,0.0037934685,3,session_0,3,5,004-2014,Cov+EN
6,0.55138886,0.536866,0.53333336,0.525847,0.28224692,120.0,0.0037906943,3,session_1,3,5,004-2014,Cov+EN
7,0.4015625,0.43314707,0.4375,0.42749563,0.2834232,160.0,0.003864288,3,session_2,3,5,004-2014,Cov+EN
8,0.5257813,0.5107953,0.5125,0.50583076,0.2888524,160.0,0.003961334,3,session_3,3,5,004-2014,Cov+EN
9,0.6539062,0.5760532,0.575,0.57368594,0.29914886,160.0,0.0041181133,3,session_4,3,5,004-2014,Cov+EN
10,0.57361114,0.56222224,0.55833334,0.5541495,0.5281051,120.0,0.0076562366,3,session_0,3,5,004-2014,CSP+LDA
11,0.5638889,0.51825273,0.51666665,0.50954956,0.30670318,120.0,0.004010158,3,session_1,3,5,004-2014,CSP+LDA
12,0.42109376,0.4301675,0.43125,0.4241094,0.3633979,160.0,0.0048584538,3,session_2,3,5,004-2014,CSP+LDA
13,0.5046875,0.51175004,0.5125,0.50952953,0.3456277,160.0,0.0045449543,3,session_3,3,5,004-2014,CSP+LDA
14,0.6382812,0.6324533,0.63125,0.629463,0.34789592,160.0,0.004589391,3,session_4,3,5,004-2014,CSP+LDA
15,0.55138886,0.54599166,0.55,0.5423622,28.107273,120.0,0.46881667,3,session_0,3,5,004-2014,ACM+TGSP+SVM(Grid)
16,0.5416667,0.5356396,0.53333336,0.5270199,28.36385,120.0,0.47289035,3,session_1,3,5,004-2014,ACM+TGSP+SVM(Grid)
17,0.5882813,0.5743867,0.56875,0.558395,35.539192,160.0,0.5979545,3,session_2,3,5,004-2014,ACM+TGSP+SVM(Grid)
18,0.53515625,0.5280282,0.525,0.519872,35.41908,160.0,0.5966126,3,session_3,3,5,004-2014,ACM+TGSP+SVM(Grid)
19,0.6460937,0.5835231,0.58125,0.57436293,35.32596,160.0,0.59460235,3,session_4,3,5,004-2014,ACM+TGSP+SVM(Grid)
20,0.55694443,0.5407638,0.5416667,0.53597856,0.050153114,120.0,0.0006871823,3,session_0,3,5,004-2014,FgMDM
21,0.49305555,0.47593597,0.475,0.46532035,0.051086046,120.0,0.00070655695,3,session_1,3,5,004-2014,FgMDM
22,0.44375,0.43997115,0.44375,0.43640852,0.053343963,160.0,0.0007381996,3,session_2,3,5,004-2014,FgMDM
23,0.4984375,0.47829628,0.48125,0.4762635,0.052488185,160.0,0.00072770444,3,session_3,3,5,004-2014,FgMDM
24,0.6765625,0.62255603,0.61875,0.61500144,0.05226512,160.0,0.00072585535,3,session_4,3,5,004-2014,FgMDM
25,0.49166667,0.5194073,0.51666665,0.51309305,0.12671909,120.0,0.0016339247,3,session_0,3,5,004-2014,MDM
26,0.49027777,0.4928559,0.49166667,0.4867953,0.1302711,120.0,0.0016382214,3,session_1,3,5,004-2014,MDM
27,0.43984374,0.48192117,0.48125,0.4681187,0.13839889,160.0,0.0018065667,3,session_2,3,5,004-2014,MDM
28,0.5078125,0.5228984,0.525,0.5197082,0.1322,160.0,0.0017011202,3,session_3,3,5,004-2014,MDM
29,0.6039063,0.5568746,0.55625,0.5543403,0.13149552,160.0,0.0016824317,3,session_4,3,5,004-2014,MDM
30,0.55833334,0.59380955,0.59166664,0.5891941,0.2799293,120.0,0.0038238622,3,session_0,3,5,004-2014,TANG+SVM
31,0.59166664,0.55577505,0.55,0.5438592,0.27122515,120.0,0.0035543256,3,session_1,3,5,004-2014,TANG+SVM
32,0.42578125,0.4915278,0.49375,0.47764248,0.29620942,160.0,0.0038591365,3,session_2,3,5,004-2014,TANG+SVM
33,0.5109375,0.51011366,0.5125,0.50525844,0.29265246,160.0,0.0037853052,3,session_3,3,5,004-2014,TANG+SVM
34,0.66015625,0.6259344,0.61875,0.6130057,0.29190165,160.0,0.003764396,3,session_4,3,5,004-2014,TANG+SVM
