,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.678125,0.6452101,0.64375,0.64303374,13.194953,160.0,0.15338399,8,session_0,3,5,004-2014,ACM+MDM(Grid)
1,0.74027777,0.6839979,0.675,0.67161924,10.506764,120.0,0.12223675,8,session_1,3,5,004-2014,ACM+MDM(Grid)
2,0.915625,0.82486796,0.81875,0.81735957,13.101127,160.0,0.15314588,8,session_2,3,5,004-2014,ACM+MDM(Grid)
3,0.92890626,0.86246496,0.85625,0.8554773,13.403407,160.0,0.15616103,8,session_3,3,5,004-2014,ACM+MDM(Grid)
4,0.96796876,0.90470046,0.9,0.8995821,13.074648,160.0,0.15273766,8,session_4,3,5,004-2014,ACM+MDM(Grid)
5,0.6742188,0.603229,0.6,0.59324414,0.3575626,160.0,0.0037740401,8,session_0,3,5,004-2014,Cov+EN
6,0.7138889,0.64302695,0.64166665,0.64078015,0.3019628,120.0,0.0032404226,8,session_1,3,5,004-2014,Cov+EN
7,0.93359375,0.88912934,0.8875,0.8873163,0.34710407,160.0,0.0037222907,8,session_2,3,5,004-2014,Cov+EN
8,0.934375,0.8940093,0.8875,0.88711864,0.3516087,160.0,0.0037661607,8,session_3,3,5,004-2014,Cov+EN
9,0.96953124,0.9268767,0.925,0.9248775,0.3509888,160.0,0.0037340426,8,session_4,3,5,004-2014,Cov+EN
10,0.6890625,0.6473665,0.64375,0.6409324,0.79154027,160.0,0.009343966,8,session_0,3,5,004-2014,CSP+LDA
11,0.7222222,0.63684523,0.6333333,0.62990344,0.39592963,120.0,0.004264179,8,session_1,3,5,004-2014,CSP+LDA
12,0.92890626,0.86996263,0.86875,0.8685602,0.47071442,160.0,0.005079453,8,session_2,3,5,004-2014,CSP+LDA
13,0.9328125,0.8823937,0.875,0.8744465,0.47168025,160.0,0.0050875293,8,session_3,3,5,004-2014,CSP+LDA
14,0.96953124,0.91600996,0.9125,0.9121801,0.47555065,160.0,0.0051289233,8,session_4,3,5,004-2014,CSP+LDA
15,0.66875,0.61996263,0.61875,0.6179725,62.120716,160.0,0.7332033,8,session_0,3,5,004-2014,ACM+TGSP+SVM(Grid)
16,0.71944445,0.6674367,0.65833336,0.65356755,48.547626,120.0,0.5718902,8,session_1,3,5,004-2014,ACM+TGSP+SVM(Grid)
17,0.95703125,0.8712022,0.86875,0.86847436,62.22622,160.0,0.7359094,8,session_2,3,5,004-2014,ACM+TGSP+SVM(Grid)
18,0.9320313,0.8847619,0.875,0.874211,61.73024,160.0,0.7295729,8,session_3,3,5,004-2014,ACM+TGSP+SVM(Grid)
19,0.97265625,0.9507353,0.95,0.94998777,61.987915,160.0,0.732495,8,session_4,3,5,004-2014,ACM+TGSP+SVM(Grid)
20,0.6515625,0.59291804,0.5875,0.5803669,0.1261991,160.0,0.0013616177,8,session_0,3,5,004-2014,FgMDM
21,0.7111111,0.62909967,0.625,0.6211677,0.3059841,120.0,0.0038590475,8,session_1,3,5,004-2014,FgMDM
22,0.92109376,0.85277075,0.85,0.84970605,0.1498928,160.0,0.0016807815,8,session_2,3,5,004-2014,FgMDM
23,0.92109376,0.87771535,0.86875,0.8680793,0.122769214,160.0,0.00133506,8,session_3,3,5,004-2014,FgMDM
24,0.9671875,0.92194134,0.91875,0.91844845,0.1314117,160.0,0.001458853,8,session_4,3,5,004-2014,FgMDM
25,0.68046874,0.6441711,0.6375,0.6346758,0.12651396,160.0,0.0013229953,8,session_0,3,5,004-2014,MDM
26,0.6875,0.6270796,0.625,0.6239372,0.13299103,120.0,0.0012706731,8,session_1,3,5,004-2014,MDM
27,0.9140625,0.82011205,0.8125,0.8105674,0.12932459,160.0,0.0013426564,8,session_2,3,5,004-2014,MDM
28,0.921875,0.8616752,0.85625,0.85571575,0.12613901,160.0,0.0013165094,8,session_3,3,5,004-2014,MDM
29,0.965625,0.9155672,0.9125,0.9122795,0.16339096,160.0,0.0016557334,8,session_4,3,5,004-2014,MDM
30,0.6507813,0.6215686,0.61875,0.6159568,0.39115685,160.0,0.0041706925,8,session_0,3,5,004-2014,TANG+SVM
31,0.68333334,0.58207124,0.575,0.5673951,0.338414,120.0,0.0036329739,8,session_1,3,5,004-2014,TANG+SVM
32,0.92890626,0.8712022,0.86875,0.86847436,0.38883787,160.0,0.004166173,8,session_2,3,5,004-2014,TANG+SVM
33,0.93046874,0.87744164,0.86875,0.8679917,0.38951945,160.0,0.0041897497,8,session_3,3,5,004-2014,TANG+SVM
34,0.9609375,0.94604343,0.94375,0.9436336,0.37390646,160.0,0.0040295264,8,session_4,3,5,004-2014,TANG+SVM
