,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.875,0.8854445,0.875,0.873282,380.13177,216.0,0.9689599,3,session_E,22,2,001-2014,ACM+MDM(Grid)
1,0.8333333,0.8578185,0.8333333,0.8325066,730.5618,216.0,1.8609393,3,session_T,22,2,001-2014,ACM+MDM(Grid)
2,0.8564815,0.89216924,0.8564815,0.8587022,1.4905288,216.0,0.0032882318,3,session_E,22,2,001-2014,Cov+EN
3,0.8425926,0.8682114,0.8425926,0.8401705,3.132612,216.0,0.0068995436,3,session_T,22,2,001-2014,Cov+EN
4,0.8287037,0.8718787,0.8287037,0.83036727,4.714404,216.0,0.011659435,3,session_E,22,2,001-2014,CSP+LDA
5,0.8240741,0.8533842,0.8240741,0.8228085,6.728337,216.0,0.016165137,3,session_T,22,2,001-2014,CSP+LDA
6,0.9444444,0.947454,0.9444444,0.9442413,1485.8522,216.0,3.9308932,3,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,0.8564815,0.8772727,0.8564815,0.8519737,2956.519,216.0,7.8267455,3,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,0.9074074,0.9194615,0.9074074,0.906422,1.1614852,216.0,0.0027360544,3,session_E,22,2,001-2014,FgMDM
9,0.8425926,0.8627192,0.8425926,0.8417349,2.3025842,216.0,0.005388124,3,session_T,22,2,001-2014,FgMDM
10,0.8194444,0.8375201,0.8194444,0.81170547,0.7140908,216.0,0.0016477987,3,session_E,22,2,001-2014,MDM
11,0.7546296,0.81679773,0.7546296,0.7535077,1.3338406,216.0,0.0030081756,3,session_T,22,2,001-2014,MDM
12,0.8981481,0.91212124,0.8981481,0.89840436,1.3857837,216.0,0.0030078439,3,session_E,22,2,001-2014,TANG+SVM
13,0.8148148,0.84827894,0.8148148,0.80719286,2.6761413,216.0,0.005797437,3,session_T,22,2,001-2014,TANG+SVM
