,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.7047222,0.66613233,0.65833336,0.6542759,47.295467,600.0,0.083370425,7,session_0,3,5,004-2014,ACM+MDM(MDOP)
1,0.67194444,0.6822917,0.6166667,0.5787546,95.16901,600.0,0.17330317,7,session_1,3,5,004-2014,ACM+MDM(MDOP)
2,0.9421875,0.85087717,0.85,0.8499062,139.77788,560.0,0.25729343,7,session_2,3,5,004-2014,ACM+MDM(MDOP)
3,0.82859373,0.7426917,0.70625,0.6947928,183.7921,560.0,0.34010676,7,session_3,3,5,004-2014,ACM+MDM(MDOP)
4,0.86890626,0.7937959,0.79375,0.79374194,227.9628,560.0,0.42350993,7,session_4,3,5,004-2014,ACM+MDM(MDOP)
5,0.70444447,0.6542857,0.65,0.64755243,61.221333,600.0,0.109687746,7,session_0,3,5,004-2014,ACM+TGSP+SVM(MDOP)
6,0.74194443,0.71,0.6166667,0.56875,110.44334,600.0,0.20229706,7,session_1,3,5,004-2014,ACM+TGSP+SVM(MDOP)
7,0.97578126,0.9040404,0.9,0.8997494,155.85681,560.0,0.28776094,7,session_2,3,5,004-2014,ACM+TGSP+SVM(MDOP)
8,0.844375,0.7618182,0.725,0.71497977,200.4259,560.0,0.3715958,7,session_3,3,5,004-2014,ACM+TGSP+SVM(MDOP)
9,0.87421876,0.7639849,0.7625,0.76216555,244.75203,560.0,0.45510623,7,session_4,3,5,004-2014,ACM+TGSP+SVM(MDOP)
