,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.94460887,0.9471944,0.94412696,0.9440315,227.90202,216.0,2.8149676,7,session_E,22,2,001-2014,ACM+MDM(Grid)
1,0.879704,0.8859855,0.87904763,0.8773821,226.39291,216.0,2.7637475,7,session_T,22,2,001-2014,ACM+MDM(Grid)
2,0.93520087,0.93761903,0.9352381,0.9350151,0.7588271,216.0,0.008337614,7,session_E,22,2,001-2014,Cov+EN
3,0.8566596,0.8591891,0.8561905,0.85561955,0.73963875,216.0,0.008119952,7,session_T,22,2,001-2014,Cov+EN
4,0.92135304,0.9243098,0.9209524,0.9212609,5.775779,216.0,0.061641317,7,session_E,22,2,001-2014,CSP+LDA
5,0.8102537,0.8136856,0.8098413,0.8054024,5.282616,216.0,0.05610732,7,session_T,22,2,001-2014,CSP+LDA
6,0.9676533,0.9685714,0.96825397,0.9674767,1196.6002,216.0,15.292173,7,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,0.9071882,0.9117444,0.90761906,0.90607035,1122.4283,216.0,14.325831,7,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,0.907611,0.91211134,0.9073016,0.9073303,0.50620174,216.0,0.005611723,7,session_E,22,2,001-2014,FgMDM
9,0.80095136,0.8095835,0.79968256,0.7989317,0.2680873,216.0,0.003213133,7,session_T,22,2,001-2014,FgMDM
10,0.9168076,0.9177411,0.9161905,0.91591185,0.1837215,216.0,0.0017644222,7,session_E,22,2,001-2014,MDM
11,0.77293867,0.7783636,0.7726984,0.7697224,0.20000806,216.0,0.001958793,7,session_T,22,2,001-2014,MDM
12,0.95845664,0.96087784,0.9577778,0.9576962,0.8226459,216.0,0.008871232,7,session_E,22,2,001-2014,TANG+SVM
13,0.85200846,0.85363555,0.8511111,0.84972537,0.8056816,216.0,0.008713785,7,session_T,22,2,001-2014,TANG+SVM
