,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.9918981,0.94582045,0.9444444,0.94440156,182.87576,144.0,0.7249012,4,session_E,22,2,001-2014,ACM+MDM(Grid)
1,0.8466435,0.803351,0.7986111,0.79782134,385.34842,144.0,1.5216875,4,session_T,22,2,001-2014,ACM+MDM(Grid)
2,0.99286264,0.9318885,0.9305556,0.93050194,0.83921957,144.0,0.0025632053,4,session_E,22,2,001-2014,Cov+EN
3,0.8489583,0.7831216,0.7708333,0.7683194,1.5745697,144.0,0.0048302496,4,session_T,22,2,001-2014,Cov+EN
4,0.9810957,0.86574745,0.8402778,0.8374479,2.0967302,144.0,0.0069431188,4,session_E,22,2,001-2014,CSP+LDA
5,0.77179784,0.6838611,0.6736111,0.6689979,2.5362053,144.0,0.008225292,4,session_T,22,2,001-2014,CSP+LDA
6,0.99402004,0.96536756,0.9652778,0.9652761,1068.2472,144.0,4.345578,4,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,0.8777006,0.8130435,0.8125,0.8124186,2165.6833,144.0,6.799996,4,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,0.9918981,0.9044944,0.8819444,0.88027585,0.68137693,144.0,0.0022464183,4,session_E,22,2,001-2014,FgMDM
9,0.8813657,0.7618182,0.7222222,0.7113071,1.2846789,144.0,0.0042788503,4,session_T,22,2,001-2014,FgMDM
10,0.98051697,0.93826085,0.9375,0.9374729,0.399956,144.0,0.0012490822,4,session_E,22,2,001-2014,MDM
11,0.73051697,0.6635394,0.6597222,0.657725,0.7399113,144.0,0.002247446,4,session_T,22,2,001-2014,MDM
12,0.9774306,0.91698843,0.9166667,0.9166506,0.8202274,144.0,0.0024228229,4,session_E,22,2,001-2014,TANG+SVM
13,0.91222996,0.8142857,0.8055556,0.8041958,1.5908554,144.0,0.0046753665,4,session_T,22,2,001-2014,TANG+SVM
