,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.9075053,0.912344,0.9085714,0.9065448,125.48967,216.0,3.194769,1,session_E,22,2,001-2014,ACM+MDM(Grid)
1,0.879704,0.8890059,0.88,0.87953323,124.58771,216.0,3.0431566,1,session_T,22,2,001-2014,ACM+MDM(Grid)
2,0.9077167,0.9127618,0.9088889,0.9075095,0.54249036,216.0,0.016773477,1,session_E,22,2,001-2014,Cov+EN
3,0.8612051,0.86597824,0.8606349,0.86026263,0.48683676,216.0,0.010302603,1,session_T,22,2,001-2014,Cov+EN
4,0.9029598,0.9067487,0.90380955,0.90265626,3.974823,216.0,0.116563596,1,session_E,22,2,001-2014,CSP+LDA
5,0.83773786,0.85074615,0.83746034,0.83862907,4.0439076,216.0,0.091583766,1,session_T,22,2,001-2014,CSP+LDA
6,0.92135304,0.93059593,0.9234921,0.9201843,699.56085,216.0,20.231888,1,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,0.8890063,0.8959183,0.88920635,0.88780856,694.29614,216.0,20.030497,1,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,0.8799154,0.8843491,0.88095236,0.87936497,0.25877762,216.0,0.0059611467,1,session_E,22,2,001-2014,FgMDM
9,0.82399577,0.8345051,0.8238095,0.82311565,0.42189154,216.0,0.008487769,1,session_T,22,2,001-2014,FgMDM
10,0.87515855,0.8876241,0.8755556,0.8731993,0.12611528,216.0,0.0025096256,1,session_E,22,2,001-2014,MDM
11,0.810148,0.8292692,0.8104762,0.8080807,0.13684969,216.0,0.002548799,1,session_T,22,2,001-2014,MDM
12,0.8984144,0.9037898,0.89936507,0.8983624,0.5267286,216.0,0.015854686,1,session_E,22,2,001-2014,TANG+SVM
13,0.8285412,0.8457478,0.828254,0.82643443,0.5115865,216.0,0.010821353,1,session_T,22,2,001-2014,TANG+SVM
