,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.9305556,0.8680708,0.85,0.84756774,19.097464,119.0,0.54930574,1,session_0,14,3,Zhou 2016,EEGNet_8_2
1,0.926,0.5116162,0.66,0.55989975,17.417576,100.0,0.54411495,1,session_1,14,3,Zhou 2016,EEGNet_8_2
2,0.962,0.9142968,0.9,0.89883024,23.53009,100.0,0.65693945,1,session_2,14,3,Zhou 2016,EEGNet_8_2
3,0.914899,0.7330002,0.7583333,0.7238288,18.620377,119.0,0.59571755,1,session_0,14,3,Zhou 2016,DeepConvNet
4,0.973,0.8149743,0.7,0.66405576,18.014812,100.0,0.58964473,1,session_1,14,3,Zhou 2016,DeepConvNet
5,0.99,0.87563133,0.8,0.7754694,21.899519,100.0,0.67116827,1,session_2,14,3,Zhou 2016,DeepConvNet
6,0.95126265,0.8925208,0.8833333,0.8820189,50.30934,119.0,1.6565217,1,session_0,14,3,Zhou 2016,ShallowConvNet
7,0.972,0.92676765,0.92,0.9196476,36.03652,100.0,1.1621763,1,session_1,14,3,Zhou 2016,ShallowConvNet
8,0.972,0.93449885,0.92,0.91888034,56.238037,100.0,1.8017256,1,session_2,14,3,Zhou 2016,ShallowConvNet
