,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.48472223,0.4936111,0.49166667,0.47944796,17.218792,120.0,0.2759118,5,session_0,3,5,004-2014,EEGNet_8_2
1,0.4857143,0.48033333,0.50714284,0.41633102,13.161833,140.0,0.210695,5,session_1,3,5,004-2014,EEGNet_8_2
2,0.91328126,0.85760444,0.84375,0.8414902,38.41817,160.0,0.61245584,5,session_2,3,5,004-2014,EEGNet_8_2
3,0.9171875,0.82920927,0.8125,0.8104141,31.861942,160.0,0.51446396,5,session_3,3,5,004-2014,EEGNet_8_2
4,0.8640625,0.7629654,0.73125,0.72040254,41.197758,160.0,0.658706,5,session_4,3,5,004-2014,EEGNet_8_2
5,0.6236111,0.5656396,0.55833334,0.5479194,36.685154,120.0,0.58373857,5,session_0,3,5,004-2014,DeepConvNet
6,0.67755103,0.6119063,0.60714287,0.5986729,60.813404,140.0,0.9752166,5,session_1,3,5,004-2014,DeepConvNet
7,0.9265625,0.84758914,0.81875,0.8144338,68.815384,160.0,1.105718,5,session_2,3,5,004-2014,DeepConvNet
8,0.9554688,0.90313727,0.8875,0.88627285,74.38458,160.0,1.1896145,5,session_3,3,5,004-2014,DeepConvNet
9,0.8,0.63891774,0.68125,0.644861,52.987007,160.0,0.8525383,5,session_4,3,5,004-2014,DeepConvNet
10,0.7013889,0.6683135,0.65,0.64080364,18.945204,120.0,0.2995447,5,session_0,3,5,004-2014,ShallowConvNet
11,0.7265306,0.6788941,0.67142856,0.667788,31.070755,140.0,0.49301496,5,session_1,3,5,004-2014,ShallowConvNet
12,0.91484374,0.8101633,0.80625,0.8053328,26.939901,160.0,0.4285213,5,session_2,3,5,004-2014,ShallowConvNet
13,0.94140625,0.89868766,0.89375,0.89348584,35.388844,160.0,0.5674273,5,session_3,3,5,004-2014,ShallowConvNet
14,0.7710937,0.6910064,0.675,0.66848415,50.269985,160.0,0.8034704,5,session_4,3,5,004-2014,ShallowConvNet
