,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.9784354,0.9405567,0.93714285,0.9372563,98.18398,144.0,3.1825125,8,session_E,22,2,001-2014,ACM+MDM(Grid)
1,0.97564626,0.9408511,0.9380952,0.9370659,88.60482,144.0,2.3546169,8,session_T,22,2,001-2014,ACM+MDM(Grid)
2,0.982517,0.9266392,0.92333335,0.9233579,0.37113523,144.0,0.008210922,8,session_E,22,2,001-2014,Cov+EN
3,0.98346937,0.9463553,0.94476193,0.9442692,0.38383198,144.0,0.012257691,8,session_T,22,2,001-2014,Cov+EN
4,0.9665306,0.8974267,0.89619046,0.8961153,0.6615635,144.0,0.016254026,8,session_E,22,2,001-2014,CSP+LDA
5,0.96,0.91266274,0.9047619,0.90225184,0.41654468,144.0,0.012969304,8,session_T,22,2,001-2014,CSP+LDA
6,0.9881633,0.9343464,0.9247619,0.92310804,544.97705,144.0,18.283792,8,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,0.9821769,0.9289601,0.9242857,0.92287445,538.6218,144.0,18.078842,8,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,0.97387755,0.92841065,0.92333335,0.92343587,0.17797193,144.0,0.005977361,8,session_E,22,2,001-2014,FgMDM
9,0.9730612,0.9091249,0.9042857,0.9027343,0.16825333,144.0,0.0044029234,8,session_T,22,2,001-2014,FgMDM
10,0.9568027,0.91112447,0.9014286,0.90215075,0.12502098,144.0,0.0036501766,8,session_E,22,2,001-2014,MDM
11,0.9728571,0.9337815,0.93142855,0.930443,0.13913536,144.0,0.0028316576,8,session_T,22,2,001-2014,MDM
12,0.9783673,0.8984707,0.8957143,0.89553845,0.4019432,144.0,0.008943847,8,session_E,22,2,001-2014,TANG+SVM
13,0.98346937,0.9481373,0.9457143,0.94440734,0.423016,144.0,0.0133900205,8,session_T,22,2,001-2014,TANG+SVM
