,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.7198,0.6516895,0.645,0.6410425,112.160706,200.0,0.2818786,12,session_A,13,2,001-2015,ACM+MDM(Grid)
1,0.723,0.6052632,0.52,0.39811912,222.05261,200.0,0.5583764,12,session_B,13,2,001-2015,ACM+MDM(Grid)
2,0.7146,0.5965251,0.59,0.5829519,0.9307544,200.0,0.002069041,12,session_A,13,2,001-2015,Cov+EN
3,0.7421,0.66894174,0.625,0.59891975,1.9139843,200.0,0.004235993,12,session_B,13,2,001-2015,Cov+EN
4,0.6639,0.6460159,0.605,0.57516605,3.5448387,200.0,0.008824617,12,session_A,13,2,001-2015,CSP+LDA
5,0.7251,0.6453634,0.645,0.644778,4.698307,200.0,0.011360184,12,session_B,13,2,001-2015,CSP+LDA
6,0.7666,0.67101073,0.645,0.63096756,656.5657,200.0,1.6812825,12,session_A,13,2,001-2015,ACM+TGSP+SVM(Grid)
7,0.8555,0.7223825,0.685,0.6711814,1307.777,200.0,3.3531585,12,session_B,13,2,001-2015,ACM+TGSP+SVM(Grid)
8,0.716,0.6502584,0.625,0.6085493,0.8529706,200.0,0.0019972008,12,session_A,13,2,001-2015,FgMDM
9,0.7634,0.6910689,0.675,0.6680201,1.6002815,200.0,0.0037313194,12,session_B,13,2,001-2015,FgMDM
10,0.7228,0.66,0.62,0.59466666,0.4669795,200.0,0.0010685454,12,session_A,13,2,001-2015,MDM
11,0.6415,0.5473485,0.52,0.43899018,0.8893504,200.0,0.0019080997,12,session_B,13,2,001-2015,MDM
12,0.6596,0.6450145,0.645,0.6449911,0.93718815,200.0,0.0020186598,12,session_A,13,2,001-2015,TANG+SVM
13,0.7322,0.6238354,0.605,0.5893864,1.8476169,200.0,0.0039095716,12,session_B,13,2,001-2015,TANG+SVM
