,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.981,0.9224995,0.915,0.91451186,57.37029,200.0,1.8093052,5,session_A,13,2,001-2015,ACM+MDM(Grid)
1,0.9405,0.88785946,0.885,0.8847646,57.36483,200.0,1.8379544,5,session_B,13,2,001-2015,ACM+MDM(Grid)
2,0.9805,0.9273575,0.92,0.9194933,0.42888856,200.0,0.012197396,5,session_A,13,2,001-2015,Cov+EN
3,0.9425,0.8605113,0.855,0.85427266,0.51796484,200.0,0.015063888,5,session_B,13,2,001-2015,Cov+EN
4,0.9655,0.8950976,0.89,0.88961005,0.8107497,200.0,0.023981275,5,session_A,13,2,001-2015,CSP+LDA
5,0.9185,0.84629905,0.845,0.8447588,0.59474796,200.0,0.01622453,5,session_B,13,2,001-2015,CSP+LDA
6,0.9845,0.9265564,0.92,0.9196041,312.2251,200.0,10.3363695,5,session_A,13,2,001-2015,ACM+TGSP+SVM(Grid)
7,0.949,0.9060808,0.9,0.89959705,312.2929,200.0,10.379217,5,session_B,13,2,001-2015,ACM+TGSP+SVM(Grid)
8,0.9745,0.91378444,0.91,0.90978545,0.13930544,200.0,0.0027124044,5,session_A,13,2,001-2015,FgMDM
9,0.9335,0.8790134,0.875,0.8745445,0.17305788,200.0,0.0045610643,5,session_B,13,2,001-2015,FgMDM
10,0.9735,0.9118891,0.905,0.9044668,0.12815022,200.0,0.0025258625,5,session_A,13,2,001-2015,MDM
11,0.923,0.8631061,0.86,0.8594957,0.117392495,200.0,0.0031523532,5,session_B,13,2,001-2015,MDM
12,0.975,0.9300352,0.925,0.92479587,0.49507666,200.0,0.014133697,5,session_A,13,2,001-2015,TANG+SVM
13,0.943,0.86520374,0.86,0.8593829,0.39137116,200.0,0.011317356,5,session_B,13,2,001-2015,TANG+SVM
