,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.9523534,0.80007577,0.7291667,0.7121624,187.69923,144.0,0.7278723,5,session_E,22,2,001-2014,ACM+MDM(Grid)
1,0.900463,0.8333333,0.75,0.73333335,389.36017,144.0,1.5019004,5,session_T,22,2,001-2014,ACM+MDM(Grid)
2,0.81790125,0.75077397,0.75,0.74980694,0.8495631,144.0,0.0024553551,5,session_E,22,2,001-2014,Cov+EN
3,0.78742284,0.7592593,0.6944444,0.67407405,1.6210611,144.0,0.004730311,5,session_T,22,2,001-2014,Cov+EN
4,0.5920139,0.5555556,0.5416667,0.51111114,2.2208643,144.0,0.007060432,5,session_E,22,2,001-2014,CSP+LDA
5,0.6018519,0.68118465,0.5902778,0.53151363,2.658254,144.0,0.008278915,5,session_T,22,2,001-2014,CSP+LDA
6,0.95987654,0.8944805,0.875,0.8734375,1080.4808,144.0,4.3029137,5,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,0.9583333,0.85294116,0.7916667,0.78221416,2146.9934,144.0,6.5581703,5,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,0.8049769,0.7309543,0.7222222,0.7195716,0.65860415,144.0,0.0021205049,5,session_E,22,2,001-2014,FgMDM
9,0.7743056,0.7447905,0.7152778,0.7064293,1.2833982,144.0,0.0041236053,5,session_T,22,2,001-2014,FgMDM
10,0.75733024,0.6567489,0.6458333,0.63955826,0.38267326,144.0,0.0011567571,5,session_E,22,2,001-2014,MDM
11,0.66358024,0.65749484,0.6319444,0.61638606,0.7471149,144.0,0.0021855251,5,session_T,22,2,001-2014,MDM
12,0.80362654,0.75520945,0.7291667,0.72207654,0.8077655,144.0,0.0023033938,5,session_E,22,2,001-2014,TANG+SVM
13,0.7771991,0.6818182,0.5555556,0.46218488,1.6217885,144.0,0.004629498,5,session_T,22,2,001-2014,TANG+SVM
