,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.50555557,0.46410716,0.46666667,0.44116125,15.8497,120.0,0.17525913,6,session_0,3,5,004-2014,EEGNet_8_2
1,0.5152778,0.44273788,0.49166667,0.4415694,9.454404,120.0,0.10467923,6,session_1,3,5,004-2014,EEGNet_8_2
2,0.5921875,0.585317,0.56875,0.5591446,20.26679,160.0,0.22731142,6,session_2,3,5,004-2014,EEGNet_8_2
3,0.5257813,0.57179177,0.5625,0.5395339,14.564284,160.0,0.16174497,6,session_3,3,5,004-2014,EEGNet_8_2
4,0.53203124,0.5627713,0.54375,0.5262285,17.601416,160.0,0.19539568,6,session_4,3,5,004-2014,EEGNet_8_2
5,0.6652778,0.24565217,0.48333332,0.3257143,20.404186,120.0,0.22979786,6,session_0,3,5,004-2014,DeepConvNet
6,0.71805555,0.69132906,0.6333333,0.60210687,23.265797,120.0,0.26165652,6,session_1,3,5,004-2014,DeepConvNet
7,0.63359374,0.45939612,0.55625,0.48368132,27.48472,160.0,0.3103645,6,session_2,3,5,004-2014,DeepConvNet
8,0.55078125,0.537328,0.525,0.48752928,27.487434,160.0,0.30902165,6,session_3,3,5,004-2014,DeepConvNet
9,0.56875,0.49666667,0.5,0.43471235,30.392508,160.0,0.3436271,6,session_4,3,5,004-2014,DeepConvNet
10,0.6013889,0.575873,0.575,0.5722315,12.980915,120.0,0.14661196,6,session_0,3,5,004-2014,ShallowConvNet
11,0.6861111,0.62736595,0.625,0.6232878,13.302191,120.0,0.14841768,6,session_1,3,5,004-2014,ShallowConvNet
12,0.6148437,0.60960734,0.60625,0.60362405,15.346019,160.0,0.1721051,6,session_2,3,5,004-2014,ShallowConvNet
13,0.5992187,0.54145384,0.5375,0.52865285,14.992316,160.0,0.17047225,6,session_3,3,5,004-2014,ShallowConvNet
14,0.5625,0.52481574,0.525,0.5216051,16.910826,160.0,0.19186941,6,session_4,3,5,004-2014,ShallowConvNet
