,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.9855324,0.95357627,0.9513889,0.9513302,236.05284,144.0,2.7050695,8,session_E,22,2,001-2014,ACM+MDM(Grid)
1,0.97935957,0.9396201,0.9375,0.93742454,407.38263,144.0,4.6740327,8,session_T,22,2,001-2014,ACM+MDM(Grid)
2,0.96431327,0.9052933,0.8958333,0.89522195,1.0251422,144.0,0.012951385,8,session_E,22,2,001-2014,Cov+EN
3,0.9712577,0.86574745,0.8402778,0.8374479,1.8339868,144.0,0.023177074,8,session_T,22,2,001-2014,Cov+EN
4,0.92785496,0.84747475,0.7986111,0.79127306,3.723768,144.0,0.04762793,8,session_E,22,2,001-2014,CSP+LDA
5,0.96373457,0.8396226,0.7638889,0.7499489,4.6178713,144.0,0.059062347,8,session_T,22,2,001-2014,CSP+LDA
6,0.99054784,0.90909094,0.8888889,0.8875,638.2639,144.0,7.797394,8,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,0.9818673,0.91622573,0.9097222,0.9093682,1284.1273,144.0,15.3851595,8,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,0.97646606,0.9021164,0.8958333,0.89542484,1.2290735,144.0,0.014056447,8,session_E,22,2,001-2014,FgMDM
9,0.95852625,0.861204,0.8333333,0.83005506,2.4332223,144.0,0.027078746,8,session_T,22,2,001-2014,FgMDM
10,0.9646991,0.9142857,0.9027778,0.9020979,0.5834875,144.0,0.006151443,8,session_E,22,2,001-2014,MDM
11,0.9594907,0.9040248,0.9027778,0.9027027,0.9982374,144.0,0.010484789,8,session_T,22,2,001-2014,MDM
12,0.9810957,0.86348015,0.8263889,0.8218439,0.9232471,144.0,0.011688079,8,session_E,22,2,001-2014,TANG+SVM
13,0.9652778,0.9078125,0.9027778,0.9024768,1.6154106,144.0,0.020481251,8,session_T,22,2,001-2014,TANG+SVM
