,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.98571426,0.9490091,0.9438095,0.9440631,146.17108,144.0,2.917408,7,session_E,22,2,001-2014,ACM+MDM(Grid)
1,0.95292515,0.85716504,0.8457143,0.8452224,138.3735,144.0,2.7524946,7,session_T,22,2,001-2014,ACM+MDM(Grid)
2,0.9885034,0.95442575,0.9514286,0.9513195,0.39874417,144.0,0.006356617,7,session_E,22,2,001-2014,Cov+EN
3,0.8877551,0.8279318,0.81714284,0.8175459,0.39126343,144.0,0.0062438627,7,session_T,22,2,001-2014,Cov+EN
4,0.97394556,0.9510924,0.9433333,0.94400525,0.59504175,144.0,0.009378606,7,session_E,22,2,001-2014,CSP+LDA
5,0.8179592,0.7707218,0.76238096,0.7615338,0.6155029,144.0,0.008613644,7,session_T,22,2,001-2014,CSP+LDA
6,0.9844898,0.9527381,0.9519048,0.9511987,852.25867,144.0,17.322128,7,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,0.9554422,0.9036321,0.89666665,0.8955951,797.1613,144.0,16.165182,7,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,0.97040814,0.92695504,0.9161905,0.91575533,0.111745976,144.0,0.0016911842,7,session_E,22,2,001-2014,FgMDM
9,0.82414967,0.742712,0.7347619,0.7338217,0.11697006,144.0,0.0019051733,7,session_T,22,2,001-2014,FgMDM
10,0.974898,0.91356117,0.9085714,0.9091565,0.05974412,144.0,0.00078476407,7,session_E,22,2,001-2014,MDM
11,0.812517,0.7200415,0.71380955,0.7127722,0.060278513,144.0,0.0007355121,7,session_T,22,2,001-2014,MDM
12,0.9902041,0.96218485,0.95714283,0.95782965,0.4226052,144.0,0.0067518256,7,session_E,22,2,001-2014,TANG+SVM
13,0.8678231,0.7639606,0.7633333,0.76326704,0.47280627,144.0,0.007349768,7,session_T,22,2,001-2014,TANG+SVM
