,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.7519444,0.68108654,0.675,0.672246,19.728914,600.0,0.05111983,7,session_0,3,5,004-2014,ACM+MDM(Grid)
1,0.7355555,0.68484956,0.64166665,0.619441,39.285095,600.0,0.10192041,7,session_1,3,5,004-2014,ACM+MDM(Grid)
2,0.9515625,0.8997421,0.8875,0.886632,57.673565,560.0,0.14954458,7,session_2,3,5,004-2014,ACM+MDM(Grid)
3,0.8475,0.74727273,0.7125,0.7020243,76.07961,560.0,0.19717874,7,session_3,3,5,004-2014,ACM+MDM(Grid)
4,0.89421874,0.80445343,0.79375,0.7919212,94.61612,560.0,0.24513625,7,session_4,3,5,004-2014,ACM+MDM(Grid)
5,0.7125,0.68666667,0.675,0.6698413,0.58028746,600.0,0.0012647329,7,session_0,3,5,004-2014,Cov+EN
6,0.6533333,0.6633987,0.5833333,0.5251662,1.0882158,600.0,0.002324834,7,session_1,3,5,004-2014,Cov+EN
7,0.9190625,0.8659124,0.85625,0.8552947,1.5710006,560.0,0.0033186234,7,session_2,3,5,004-2014,Cov+EN
8,0.7967188,0.7327632,0.70625,0.6976398,1.9976156,560.0,0.00420329,7,session_3,3,5,004-2014,Cov+EN
9,0.82890624,0.76266414,0.7625,0.7624629,2.5163345,560.0,0.005254428,7,session_4,3,5,004-2014,Cov+EN
10,0.735,0.6909722,0.68333334,0.68013465,3.380979,600.0,0.008930773,7,session_0,3,5,004-2014,CSP+LDA
11,0.6622222,0.69410497,0.575,0.4979903,4.361991,600.0,0.011217426,7,session_1,3,5,004-2014,CSP+LDA
12,0.93125,0.86,0.8375,0.83492064,4.877708,560.0,0.012307545,7,session_2,3,5,004-2014,CSP+LDA
13,0.798125,0.7327632,0.70625,0.6976398,5.39293,560.0,0.01341562,7,session_3,3,5,004-2014,CSP+LDA
14,0.81609374,0.75,0.75,0.75,5.8983727,560.0,0.014496364,7,session_4,3,5,004-2014,CSP+LDA
15,0.72444445,0.6333333,0.6333333,0.6333333,101.86853,600.0,0.27021673,7,session_0,3,5,004-2014,ACM+TGSP+SVM(Grid)
16,0.7941667,0.7051449,0.675,0.66260546,203.77571,600.0,0.54112214,7,session_1,3,5,004-2014,ACM+TGSP+SVM(Grid)
17,0.94734377,0.890625,0.875,0.8737374,299.2123,560.0,0.79542875,7,session_2,3,5,004-2014,ACM+TGSP+SVM(Grid)
18,0.87421876,0.79333335,0.775,0.7714286,393.53128,560.0,1.0469724,7,session_3,3,5,004-2014,ACM+TGSP+SVM(Grid)
19,0.90234375,0.8248925,0.81875,0.8178892,488.1712,560.0,1.2991734,7,session_4,3,5,004-2014,ACM+TGSP+SVM(Grid)
20,0.71555555,0.6762632,0.6666667,0.662067,0.245404,600.0,0.00063481025,7,session_0,3,5,004-2014,FgMDM
21,0.66083336,0.6960784,0.6,0.54415953,0.3987553,600.0,0.000931358,7,session_1,3,5,004-2014,FgMDM
22,0.91796875,0.85549706,0.8375,0.835417,0.561553,560.0,0.001245063,7,session_2,3,5,004-2014,FgMDM
23,0.79515624,0.71471864,0.69375,0.68608606,0.72597575,560.0,0.0015602403,7,session_3,3,5,004-2014,FgMDM
24,0.8257812,0.7566109,0.75625,0.75616425,0.88021255,560.0,0.0018520757,7,session_4,3,5,004-2014,FgMDM
25,0.69027776,0.6293475,0.625,0.62182224,0.22788572,600.0,0.0005858115,7,session_0,3,5,004-2014,MDM
26,0.6308333,0.6479157,0.59166664,0.54876834,0.3658502,600.0,0.0008515218,7,session_1,3,5,004-2014,MDM
27,0.92265624,0.83254904,0.83125,0.831085,0.50901556,560.0,0.0011213627,7,session_2,3,5,004-2014,MDM
28,0.78984374,0.7136752,0.6875,0.6776273,0.65151715,560.0,0.0013910242,7,session_3,3,5,004-2014,MDM
29,0.8190625,0.7285714,0.725,0.7239216,0.79598975,560.0,0.001667328,7,session_4,3,5,004-2014,MDM
30,0.7147222,0.654032,0.64166665,0.6343278,0.5929978,600.0,0.0013473501,7,session_0,3,5,004-2014,TANG+SVM
31,0.6591667,0.6960784,0.6,0.54415953,1.1175938,600.0,0.0024481702,7,session_1,3,5,004-2014,TANG+SVM
32,0.92046875,0.8645833,0.85,0.8484849,1.6242821,560.0,0.0035112177,7,session_2,3,5,004-2014,TANG+SVM
33,0.79078126,0.7163624,0.7,0.6942188,2.1536608,560.0,0.0046161376,7,session_3,3,5,004-2014,TANG+SVM
34,0.82703125,0.7631579,0.7625,0.76235145,2.680805,560.0,0.0057217795,7,session_4,3,5,004-2014,TANG+SVM
