,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.9861111,0.94167477,0.9375,0.93735194,113.555305,144.0,0.5723933,3,session_E,22,2,001-2014,ACM+MDM(Grid)
1,0.96875,0.8768517,0.8680556,0.8672811,204.98485,144.0,1.0389122,3,session_T,22,2,001-2014,ACM+MDM(Grid)
2,0.9974923,0.9556962,0.9513889,0.95127374,0.6949754,144.0,0.0028893335,3,session_E,22,2,001-2014,Cov+EN
3,0.9855324,0.89653814,0.8888889,0.8883504,1.37549,144.0,0.0057318853,3,session_T,22,2,001-2014,Cov+EN
4,0.99633485,0.95357627,0.9513889,0.9513302,2.2266152,144.0,0.010490893,3,session_E,22,2,001-2014,CSP+LDA
5,0.99209106,0.9,0.875,0.8730159,2.9155188,144.0,0.013430283,3,session_T,22,2,001-2014,CSP+LDA
6,0.99691355,0.9285714,0.9166667,0.91608393,544.0084,144.0,2.8409612,3,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,0.99575615,0.9285714,0.9166667,0.91608393,1122.4242,144.0,5.867599,3,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,0.998071,0.93373495,0.9236111,0.92316276,0.5757685,144.0,0.0026957924,3,session_E,22,2,001-2014,FgMDM
9,0.98861885,0.90417004,0.8888889,0.88782865,1.1350968,144.0,0.0053172894,3,session_T,22,2,001-2014,FgMDM
10,0.99054784,0.94755244,0.9444444,0.9443478,0.32839227,144.0,0.0014944607,3,session_E,22,2,001-2014,MDM
11,0.96045524,0.86263084,0.8541667,0.8533107,0.59892154,144.0,0.002639773,3,session_T,22,2,001-2014,MDM
12,0.998071,0.9285714,0.9166667,0.91608393,0.6230695,144.0,0.0025604132,3,session_E,22,2,001-2014,TANG+SVM
13,0.9868827,0.88973534,0.875,0.8738072,1.2109554,144.0,0.004919677,3,session_T,22,2,001-2014,TANG+SVM
