,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.60194445,0.6125,0.6,0.5885714,37.866417,600.0,0.14521599,3,session_0,3,5,004-2014,ACM+MDM(MDOP)
1,0.56527776,0.50852513,0.5083333,0.50555205,76.048004,600.0,0.30164394,3,session_1,3,5,004-2014,ACM+MDM(MDOP)
2,0.5310938,0.51373625,0.5125,0.50127876,111.79156,560.0,0.4478292,3,session_2,3,5,004-2014,ACM+MDM(MDOP)
3,0.5601562,0.47703788,0.4875,0.42161876,147.78534,560.0,0.5951343,3,session_3,3,5,004-2014,ACM+MDM(MDOP)
4,0.51921874,0.5577756,0.55625,0.5533011,183.0937,560.0,0.7396417,3,session_4,3,5,004-2014,ACM+MDM(MDOP)
5,0.5694444,0.56342494,0.55833334,0.5492878,48.17247,600.0,0.18125896,3,session_0,3,5,004-2014,ACM+TGSP+SVM(MDOP)
6,0.5838889,0.57502085,0.575,0.5749705,86.890656,600.0,0.33980995,3,session_1,3,5,004-2014,ACM+TGSP+SVM(MDOP)
7,0.48203126,0.49307358,0.49375,0.48108107,123.008606,560.0,0.48742858,3,session_2,3,5,004-2014,ACM+TGSP+SVM(MDOP)
8,0.65828127,0.6141131,0.60625,0.5993481,158.8734,560.0,0.63416153,3,session_3,3,5,004-2014,ACM+TGSP+SVM(MDOP)
9,0.5584375,0.55028284,0.55,0.5493663,193.86739,560.0,0.7774375,3,session_4,3,5,004-2014,ACM+TGSP+SVM(MDOP)
