,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.85694444,0.7521168,0.7416667,0.7394266,10.713719,120.0,0.1281137,5,session_0,3,5,004-2014,ACM+MDM(Grid)
1,0.9122449,0.8204454,0.8142857,0.8131991,11.435338,140.0,0.1369898,5,session_1,3,5,004-2014,ACM+MDM(Grid)
2,0.9921875,0.9348968,0.93125,0.9310593,12.844827,160.0,0.15422845,5,session_2,3,5,004-2014,ACM+MDM(Grid)
3,0.9875,0.9214986,0.91875,0.9185478,13.080926,160.0,0.15745866,5,session_3,3,5,004-2014,ACM+MDM(Grid)
4,0.9984375,0.94878566,0.94375,0.9435103,13.202824,160.0,0.15878306,5,session_4,3,5,004-2014,ACM+MDM(Grid)
5,0.63611114,0.6015662,0.6,0.59791934,0.30042654,120.0,0.0032781598,5,session_0,3,5,004-2014,Cov+EN
6,0.8244898,0.77123296,0.76428574,0.7630067,0.33083892,140.0,0.0036520676,5,session_1,3,5,004-2014,Cov+EN
7,0.9632813,0.91344535,0.90625,0.90571237,0.33220696,160.0,0.0036333199,5,session_2,3,5,004-2014,Cov+EN
8,0.95625,0.8757962,0.86875,0.867821,0.34918088,160.0,0.0038345377,5,session_3,3,5,004-2014,Cov+EN
9,0.85078126,0.78507936,0.775,0.7730719,0.34493452,160.0,0.0038117347,5,session_4,3,5,004-2014,Cov+EN
10,0.61527777,0.5355332,0.53333336,0.5299342,0.74178827,120.0,0.008998052,5,session_0,3,5,004-2014,CSP+LDA
11,0.83265305,0.7672207,0.76428574,0.7638556,0.31160155,140.0,0.0034764248,5,session_1,3,5,004-2014,CSP+LDA
12,0.9640625,0.9023156,0.9,0.89979184,0.4665676,160.0,0.0052030496,5,session_2,3,5,004-2014,CSP+LDA
13,0.953125,0.8754178,0.86875,0.8678913,0.4696098,160.0,0.005236492,5,session_3,3,5,004-2014,CSP+LDA
14,0.8570312,0.8001782,0.7875,0.78475326,0.44990736,160.0,0.005031123,5,session_4,3,5,004-2014,CSP+LDA
15,0.8208333,0.7869904,0.76666665,0.7596791,48.467545,120.0,0.58496535,5,session_0,3,5,004-2014,ACM+TGSP+SVM(Grid)
16,0.8683674,0.79772764,0.79285717,0.7921131,54.900997,140.0,0.6666406,5,session_1,3,5,004-2014,ACM+TGSP+SVM(Grid)
17,0.99296874,0.97568625,0.975,0.9749756,61.217422,160.0,0.7451605,5,session_2,3,5,004-2014,ACM+TGSP+SVM(Grid)
18,0.98359376,0.9231863,0.91875,0.91857237,60.620735,160.0,0.7384582,5,session_3,3,5,004-2014,ACM+TGSP+SVM(Grid)
19,0.99609375,0.9698039,0.96875,0.9687194,60.2408,160.0,0.73392487,5,session_4,3,5,004-2014,ACM+TGSP+SVM(Grid)
20,0.6513889,0.6110577,0.60833335,0.60559005,0.120699406,120.0,0.0015633311,5,session_0,3,5,004-2014,FgMDM
21,0.81632656,0.75995904,0.75,0.7481063,0.08794389,140.0,0.0011042833,5,session_1,3,5,004-2014,FgMDM
22,0.971875,0.9067919,0.9,0.8995085,0.14809589,160.0,0.0016237529,5,session_2,3,5,004-2014,FgMDM
23,0.9507812,0.8720874,0.8625,0.8611778,0.13875046,160.0,0.0015136277,5,session_3,3,5,004-2014,FgMDM
24,0.84765625,0.7588768,0.74375,0.73944265,0.14536667,160.0,0.0015374374,5,session_4,3,5,004-2014,FgMDM
25,0.5972222,0.5504762,0.55,0.54941726,0.036590576,120.0,0.0003430921,5,session_0,3,5,004-2014,MDM
26,0.7632653,0.6995948,0.6857143,0.6799863,0.14511761,140.0,0.0015416293,5,session_1,3,5,004-2014,MDM
27,0.95703125,0.9135948,0.90625,0.90574914,0.1262649,160.0,0.0013434966,5,session_2,3,5,004-2014,MDM
28,0.9453125,0.8678595,0.8625,0.86162066,0.124614,160.0,0.0013427689,5,session_3,3,5,004-2014,MDM
29,0.8539063,0.7669314,0.75625,0.7539702,0.12744522,160.0,0.0013572339,5,session_4,3,5,004-2014,MDM
30,0.65694445,0.57674104,0.575,0.5727889,0.34226966,120.0,0.003731987,5,session_0,3,5,004-2014,TANG+SVM
31,0.8132653,0.75304544,0.73571426,0.732663,0.35878506,140.0,0.0039601526,5,session_1,3,5,004-2014,TANG+SVM
32,0.9671875,0.9120207,0.90625,0.9058014,0.37876242,160.0,0.004115158,5,session_2,3,5,004-2014,TANG+SVM
33,0.9515625,0.86282057,0.85625,0.85559183,0.367657,160.0,0.004079161,5,session_3,3,5,004-2014,TANG+SVM
34,0.8234375,0.7509342,0.7375,0.7328478,0.3876976,160.0,0.004301224,5,session_4,3,5,004-2014,TANG+SVM
