,Unnamed: 0,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
1,1,0.4565972,0.46267882,0.4652778,0.4558037,44.946415,144.0,0.34967178,7,session_T,22,2,001-2014,EEGNet_8_2
2,2,0.53568673,0.5090932,0.5069444,0.4759879,25.09442,144.0,0.196059,7,session_E,22,2,001-2014,DeepConvNet
3,3,0.5947145,0.5490909,0.5416667,0.5236568,43.257996,144.0,0.34087703,7,session_T,22,2,001-2014,DeepConvNet
4,4,0.8819444,0.80146056,0.7986111,0.7981341,95.12125,144.0,0.8174207,7,session_E,22,2,001-2014,ShallowConvNet
5,5,0.89795524,0.808674,0.7986111,0.7969563,184.58266,144.0,1.5680614,7,session_T,22,2,001-2014,ShallowConvNet
0,0,0.9976852,0.96153843,0.9583333,0.9582609,99.54612,144.0,0.18437752,8,session_E,22,2,001-2014,EEGNet_8_2
1,1,0.99266976,0.9447876,0.9444444,0.94443375,205.54445,144.0,0.3632152,8,session_T,22,2,001-2014,EEGNet_8_2
2,2,0.99440587,0.9444444,0.9375,0.9372549,65.64707,144.0,0.12305353,8,session_E,22,2,001-2014,DeepConvNet
3,3,0.9791667,0.75174826,0.5069444,0.34858236,112.34965,144.0,0.21099661,8,session_T,22,2,001-2014,DeepConvNet
4,4,0.9988426,0.97925913,0.9791667,0.9791657,72.61764,144.0,0.13955905,8,session_E,22,2,001-2014,ShallowConvNet
5,5,0.998071,0.96536756,0.9652778,0.9652761,244.92163,144.0,0.4696672,8,session_T,22,2,001-2014,ShallowConvNet
0,0,0.94810957,0.87156767,0.8680556,0.867743,113.260475,144.0,0.21234323,9,session_E,22,2,001-2014,EEGNet_8_2
1,1,0.89660496,0.7962963,0.7777778,0.77425045,225.37108,144.0,0.418881,9,session_T,22,2,001-2014,EEGNet_8_2
2,2,0.970679,0.8789474,0.8402778,0.8360964,47.948387,144.0,0.0923025,9,session_E,22,2,001-2014,DeepConvNet
3,3,0.9519676,0.76666665,0.5625,0.4589372,93.26846,144.0,0.17791247,9,session_T,22,2,001-2014,DeepConvNet
4,4,0.9583333,0.88045865,0.8680556,0.8669714,76.020905,144.0,0.14518465,9,session_E,22,2,001-2014,ShallowConvNet
5,5,0.9510031,0.8837953,0.8819444,0.88180196,150.38385,144.0,0.2888211,9,session_T,22,2,001-2014,ShallowConvNet
