,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.4097222,0.50137293,0.475,0.43364838,9.437739,120.0,0.09612148,2,session_0,3,5,004-2014,EEGNet_8_2
1,0.44027779,0.47494048,0.475,0.46626264,14.702674,120.0,0.14667636,2,session_1,3,5,004-2014,EEGNet_8_2
2,0.6117188,0.6149902,0.59375,0.5769599,13.918885,160.0,0.13889137,2,session_2,3,5,004-2014,EEGNet_8_2
3,0.49166667,0.4751865,0.49166667,0.46651563,8.572762,120.0,0.084748805,2,session_3,3,5,004-2014,EEGNet_8_2
4,0.5140625,0.5089812,0.50625,0.4956893,12.87183,160.0,0.13520345,2,session_4,3,5,004-2014,EEGNet_8_2
5,0.45416668,0.44636905,0.45833334,0.41324845,16.685923,120.0,0.17825355,2,session_0,3,5,004-2014,DeepConvNet
6,0.53333336,0.35217392,0.5083333,0.3506227,16.980707,120.0,0.17765012,2,session_1,3,5,004-2014,DeepConvNet
7,0.53984374,0.55391,0.5375,0.45142543,21.459324,160.0,0.23124763,2,session_2,3,5,004-2014,DeepConvNet
8,0.5833333,0.57875,0.575,0.55822927,21.447407,120.0,0.22961888,2,session_3,3,5,004-2014,DeepConvNet
9,0.45234376,0.42285168,0.475,0.43616614,26.503197,160.0,0.28739592,2,session_4,3,5,004-2014,DeepConvNet
10,0.5208333,0.5434499,0.5416667,0.53875875,12.716535,120.0,0.13121626,2,session_0,3,5,004-2014,ShallowConvNet
11,0.5236111,0.5450038,0.5416667,0.5373201,11.916025,120.0,0.11960153,2,session_1,3,5,004-2014,ShallowConvNet
12,0.50078124,0.48763335,0.5,0.48576924,12.519732,160.0,0.1279997,2,session_2,3,5,004-2014,ShallowConvNet
13,0.53194445,0.5488442,0.55,0.5393283,11.140081,120.0,0.114522636,2,session_3,3,5,004-2014,ShallowConvNet
14,0.50625,0.45526555,0.45625,0.45255154,14.926089,160.0,0.15270284,2,session_4,3,5,004-2014,ShallowConvNet
