,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.9558333,0.8701528,0.85,0.84793013,19.04306,620.0,0.06621975,4,session_0,3,5,004-2014,ACM+MDM(Grid)
1,0.93734694,0.82192516,0.80714285,0.8049032,36.29192,600.0,0.1269524,4,session_1,3,5,004-2014,ACM+MDM(Grid)
2,0.999375,0.99382716,0.99375,0.99374974,52.85271,580.0,0.18548214,4,session_2,3,5,004-2014,ACM+MDM(Grid)
3,0.9996875,0.92105263,0.90625,0.9054187,71.5092,580.0,0.2495937,4,session_3,3,5,004-2014,ACM+MDM(Grid)
4,0.9875,0.9219808,0.91875,0.9185942,88.60003,580.0,0.30939737,4,session_4,3,5,004-2014,ACM+MDM(Grid)
5,0.96055555,0.88804257,0.875,0.87394077,0.45403647,620.0,0.0011816485,4,session_0,3,5,004-2014,Cov+EN
6,0.94693875,0.86186934,0.85714287,0.85667485,0.89704514,600.0,0.002287468,4,session_1,3,5,004-2014,Cov+EN
7,0.99828124,0.975,0.975,0.975,1.3340898,580.0,0.0033421877,4,session_2,3,5,004-2014,Cov+EN
8,0.99875,0.9494382,0.94375,0.94357145,1.773318,580.0,0.004407813,4,session_3,3,5,004-2014,Cov+EN
9,0.98328125,0.9313174,0.93125,0.9312473,2.212054,580.0,0.0054719723,4,session_4,3,5,004-2014,Cov+EN
10,0.95416665,0.85849607,0.84166664,0.8397864,2.2792552,620.0,0.0070188707,4,session_0,3,5,004-2014,CSP+LDA
11,0.95408165,0.8415745,0.8214286,0.81875616,2.835971,600.0,0.008505734,4,session_1,3,5,004-2014,CSP+LDA
12,0.99875,0.9813252,0.98125,0.9812493,3.3852186,580.0,0.009905864,4,session_2,3,5,004-2014,CSP+LDA
13,0.99890625,0.95454544,0.95,0.9498747,3.9327793,580.0,0.011332532,4,session_3,3,5,004-2014,CSP+LDA
14,0.9803125,0.9329412,0.93125,0.9311828,4.4875336,580.0,0.012766661,4,session_4,3,5,004-2014,CSP+LDA
15,0.9261111,0.8495311,0.84166664,0.840771,94.953545,620.0,0.34115458,4,session_0,3,5,004-2014,ACM+TGSP+SVM(Grid)
16,0.9512245,0.87926805,0.87857145,0.87851566,187.7353,600.0,0.6746279,4,session_1,3,5,004-2014,ACM+TGSP+SVM(Grid)
17,0.99859375,0.9875,0.9875,0.9875,278.10236,580.0,0.9996224,4,session_2,3,5,004-2014,ACM+TGSP+SVM(Grid)
18,0.99953127,0.9878049,0.9875,0.98749804,367.79556,580.0,1.322502,4,session_3,3,5,004-2014,ACM+TGSP+SVM(Grid)
19,0.985,0.925,0.925,0.925,456.2452,580.0,1.6421741,4,session_4,3,5,004-2014,ACM+TGSP+SVM(Grid)
20,0.9575,0.8701528,0.85,0.84793013,0.20211768,620.0,0.0005819994,4,session_0,3,5,004-2014,FgMDM
21,0.9512245,0.83851975,0.82857144,0.82730263,0.3938799,600.0,0.00102575,4,session_1,3,5,004-2014,FgMDM
22,0.9971875,0.9568925,0.95625,0.95623463,0.5870342,580.0,0.0014790385,4,session_2,3,5,004-2014,FgMDM
23,0.99875,0.9525456,0.95,0.9499296,0.7798772,580.0,0.0019029939,4,session_3,3,5,004-2014,FgMDM
24,0.98078126,0.9193397,0.91875,0.91872144,0.9729738,580.0,0.002342088,4,session_4,3,5,004-2014,FgMDM
25,0.96194446,0.8612226,0.825,0.8205,0.18844652,620.0,0.0005395668,4,session_0,3,5,004-2014,MDM
26,0.94489795,0.8061224,0.7785714,0.77347463,0.3672006,600.0,0.00094124896,4,session_1,3,5,004-2014,MDM
27,0.999375,0.9878049,0.9875,0.98749804,0.5482633,580.0,0.001334857,4,session_2,3,5,004-2014,MDM
28,0.9978125,0.94717366,0.94375,0.94364214,0.72836685,580.0,0.0017247418,4,session_3,3,5,004-2014,MDM
29,0.98640627,0.9443749,0.94375,0.94373024,0.91000366,580.0,0.0021195689,4,session_4,3,5,004-2014,MDM
30,0.96,0.87714285,0.8666667,0.8657343,0.57576203,620.0,0.0015843471,4,session_0,3,5,004-2014,TANG+SVM
31,0.9514286,0.86186934,0.85714287,0.85667485,1.1401012,600.0,0.0030309279,4,session_1,3,5,004-2014,TANG+SVM
32,0.998125,0.975,0.975,0.975,1.7105992,580.0,0.004449998,4,session_2,3,5,004-2014,TANG+SVM
33,0.99875,0.9395604,0.93125,0.9309235,2.2798128,580.0,0.005867875,4,session_3,3,5,004-2014,TANG+SVM
34,0.98296875,0.9313174,0.93125,0.9312473,2.843584,580.0,0.0072709075,4,session_4,3,5,004-2014,TANG+SVM
