,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.78194445,0.69027483,0.675,0.66834384,19.761045,600.0,0.049760837,9,session_0,3,5,004-2014,ACM+MDM(Grid)
1,0.6936111,0.62338424,0.6166667,0.61137706,39.547256,600.0,0.099504866,9,session_1,3,5,004-2014,ACM+MDM(Grid)
2,0.9346875,0.8651116,0.8375,0.8343685,58.127213,560.0,0.1461425,9,session_2,3,5,004-2014,ACM+MDM(Grid)
3,0.931875,0.8515625,0.8375,0.8358586,76.54197,560.0,0.19255088,9,session_3,3,5,004-2014,ACM+MDM(Grid)
4,0.919375,0.8515625,0.8375,0.8358586,95.004524,560.0,0.23893617,9,session_4,3,5,004-2014,ACM+MDM(Grid)
5,0.7608333,0.64914775,0.6166667,0.5945946,0.46990323,600.0,0.0010100943,9,session_0,3,5,004-2014,Cov+EN
6,0.68777776,0.6696833,0.6666667,0.6651786,0.953012,600.0,0.002051031,9,session_1,3,5,004-2014,Cov+EN
7,0.9084375,0.8515889,0.825,0.8216277,1.4386213,560.0,0.003037925,9,session_2,3,5,004-2014,Cov+EN
8,0.92765623,0.8442341,0.84375,0.84369504,1.9018414,560.0,0.0039765476,9,session_3,3,5,004-2014,Cov+EN
9,0.92046875,0.8051106,0.75,0.73817706,2.3854218,560.0,0.004954326,9,session_4,3,5,004-2014,Cov+EN
10,0.7563889,0.64363885,0.6166667,0.5977849,3.2393875,600.0,0.008405458,9,session_0,3,5,004-2014,CSP+LDA
11,0.6880556,0.6357466,0.6333333,0.6316964,4.118681,600.0,0.0104758525,9,session_1,3,5,004-2014,CSP+LDA
12,0.90546876,0.84747064,0.81875,0.8149256,4.6255007,560.0,0.0115377065,9,session_2,3,5,004-2014,CSP+LDA
13,0.93828124,0.85087717,0.85,0.8499062,5.136671,560.0,0.012606422,9,session_3,3,5,004-2014,CSP+LDA
14,0.9234375,0.8134796,0.75,0.7366689,5.637439,560.0,0.013652583,9,session_4,3,5,004-2014,CSP+LDA
15,0.76222223,0.70089287,0.7,0.6996663,101.57587,600.0,0.25949028,9,session_0,3,5,004-2014,ACM+TGSP+SVM(Grid)
16,0.6747222,0.6334816,0.6333333,0.63323146,202.93452,600.0,0.5201881,9,session_1,3,5,004-2014,ACM+TGSP+SVM(Grid)
17,0.91609377,0.81565654,0.8125,0.8120301,296.97412,560.0,0.76280856,9,session_2,3,5,004-2014,ACM+TGSP+SVM(Grid)
18,0.96953124,0.88613707,0.88125,0.8808731,391.84756,560.0,1.0071939,9,session_3,3,5,004-2014,ACM+TGSP+SVM(Grid)
19,0.9504688,0.89141417,0.8875,0.88721806,485.69986,560.0,1.2500422,9,session_4,3,5,004-2014,ACM+TGSP+SVM(Grid)
20,0.76055557,0.66310257,0.625,0.60174054,0.24617791,600.0,0.00061643706,9,session_0,3,5,004-2014,FgMDM
21,0.6888889,0.6736111,0.6666667,0.6632997,0.39645553,600.0,0.0009036611,9,session_1,3,5,004-2014,FgMDM
22,0.90828127,0.84233934,0.81875,0.815573,0.5537195,560.0,0.0012021512,9,session_2,3,5,004-2014,FgMDM
23,0.91984373,0.825,0.825,0.825,0.710418,560.0,0.0015007374,9,session_3,3,5,004-2014,FgMDM
24,0.9242188,0.82738096,0.775,0.765625,0.86556053,560.0,0.0017950305,9,session_4,3,5,004-2014,FgMDM
25,0.7211111,0.6594406,0.65833336,0.6577391,0.21273851,600.0,0.0005195568,9,session_0,3,5,004-2014,MDM
26,0.6402778,0.57702184,0.56666666,0.5515953,0.35852647,600.0,0.00083293003,9,session_1,3,5,004-2014,MDM
27,0.90171874,0.8703704,0.825,0.8194713,0.51555634,560.0,0.0011343048,9,session_2,3,5,004-2014,MDM
28,0.8709375,0.811021,0.7875,0.783405,0.66387033,560.0,0.0014155727,9,session_3,3,5,004-2014,MDM
29,0.8575,0.80659175,0.78125,0.77663434,0.81783104,560.0,0.0017100393,9,session_4,3,5,004-2014,MDM
30,0.68333334,0.6614435,0.64166665,0.630346,0.6158602,600.0,0.0013578879,9,session_0,3,5,004-2014,TANG+SVM
31,0.6675,0.6311571,0.625,0.6205467,1.1643121,600.0,0.0024876995,9,session_1,3,5,004-2014,TANG+SVM
32,0.90296876,0.79490197,0.79375,0.7935484,1.7180922,560.0,0.0036175393,9,session_2,3,5,004-2014,TANG+SVM
33,0.9265625,0.83130175,0.83125,0.8312434,2.230257,560.0,0.004671467,9,session_3,3,5,004-2014,TANG+SVM
34,0.8959375,0.8214535,0.7875,0.7817365,2.773386,560.0,0.005782311,9,session_4,3,5,004-2014,TANG+SVM
