,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.8427778,0.7601399,0.7583333,0.75791305,26.674477,600.0,0.113185905,1,session_0,3,5,004-2014,EEGNet_8_2
1,0.75972223,0.6660697,0.64166665,0.62800086,52.17428,600.0,0.21688731,1,session_1,3,5,004-2014,EEGNet_8_2
2,0.7796875,0.72727275,0.725,0.72431076,77.496414,560.0,0.31986347,1,session_2,3,5,004-2014,EEGNet_8_2
3,0.8053125,0.7562771,0.73125,0.7245245,104.14493,560.0,0.4301626,1,session_3,3,5,004-2014,EEGNet_8_2
4,0.7135937,0.6508485,0.65,0.6495071,131.87985,560.0,0.54465485,1,session_4,3,5,004-2014,EEGNet_8_2
5,0.7991667,0.71181,0.68333334,0.67231965,60.489433,600.0,0.2741768,1,session_0,3,5,004-2014,DeepConvNet
6,0.7341667,0.6420217,0.64166665,0.6414426,122.68977,600.0,0.5562638,1,session_1,3,5,004-2014,DeepConvNet
7,0.82765627,0.775,0.775,0.775,187.17494,560.0,0.84845066,1,session_2,3,5,004-2014,DeepConvNet
8,0.83734375,0.7617889,0.74375,0.7392583,263.4008,560.0,1.1891136,1,session_3,3,5,004-2014,DeepConvNet
9,0.7815625,0.67578125,0.6125,0.57417583,315.74716,560.0,1.4192684,1,session_4,3,5,004-2014,DeepConvNet
10,0.8566667,0.76189804,0.7583333,0.75750816,33.393036,600.0,0.15254638,1,session_0,3,5,004-2014,ShallowConvNet
11,0.715,0.6357466,0.6333333,0.6316964,64.74498,600.0,0.2965482,1,session_1,3,5,004-2014,ShallowConvNet
12,0.825,0.7388435,0.7375,0.73713034,92.440414,560.0,0.423416,1,session_2,3,5,004-2014,ShallowConvNet
13,0.82671875,0.7456306,0.74375,0.7432586,120.02094,560.0,0.549939,1,session_3,3,5,004-2014,ShallowConvNet
14,0.7515625,0.6920848,0.68125,0.6766908,149.84193,560.0,0.68518716,1,session_4,3,5,004-2014,ShallowConvNet
