,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.61194444,0.6512605,0.625,0.6079855,19.065475,600.0,0.06923132,3,session_0,3,5,004-2014,ACM+MDM(Grid)
1,0.57916665,0.5453035,0.5416667,0.5322798,37.7075,600.0,0.13739318,3,session_1,3,5,004-2014,ACM+MDM(Grid)
2,0.5210937,0.51925856,0.51875,0.51555187,55.917618,560.0,0.2025972,3,session_2,3,5,004-2014,ACM+MDM(Grid)
3,0.585,0.47363216,0.48125,0.44086564,72.682365,560.0,0.26425353,3,session_3,3,5,004-2014,ACM+MDM(Grid)
4,0.5796875,0.53752345,0.5375,0.5374277,90.25228,560.0,0.32858074,3,session_4,3,5,004-2014,ACM+MDM(Grid)
5,0.60583335,0.5795756,0.55833334,0.5267505,0.45059347,600.0,0.0013145986,3,session_0,3,5,004-2014,Cov+EN
6,0.6377778,0.6435407,0.6333333,0.6266968,0.89282584,600.0,0.0025336675,3,session_1,3,5,004-2014,Cov+EN
7,0.52453125,0.5,0.5,0.48178136,1.3189375,560.0,0.003684217,3,session_2,3,5,004-2014,Cov+EN
8,0.5907813,0.5593346,0.54375,0.51168525,1.7445877,560.0,0.0048316345,3,session_3,3,5,004-2014,Cov+EN
9,0.573125,0.5375,0.5375,0.5375,2.1689603,560.0,0.0059728236,3,session_4,3,5,004-2014,Cov+EN
10,0.64416665,0.65873015,0.59166664,0.5434428,2.2646818,600.0,0.007272111,3,session_0,3,5,004-2014,CSP+LDA
11,0.6338889,0.6512605,0.625,0.6079855,2.820412,600.0,0.008873965,3,session_1,3,5,004-2014,CSP+LDA
12,0.52796876,0.5,0.5,0.49359077,3.3478436,560.0,0.010355519,3,session_2,3,5,004-2014,CSP+LDA
13,0.586875,0.5439464,0.53125,0.49475813,3.8821878,560.0,0.01185008,3,session_3,3,5,004-2014,CSP+LDA
14,0.56953126,0.55668396,0.55625,0.555399,4.4244633,560.0,0.013359199,3,session_4,3,5,004-2014,CSP+LDA
15,0.62416667,0.5767263,0.575,0.57259583,99.14424,600.0,0.37080488,3,session_0,3,5,004-2014,ACM+TGSP+SVM(Grid)
16,0.535,0.51666665,0.51666665,0.51666665,195.64449,600.0,0.73833245,3,session_1,3,5,004-2014,ACM+TGSP+SVM(Grid)
17,0.4878125,0.49337637,0.49375,0.48650897,287.15707,560.0,1.0848614,3,session_2,3,5,004-2014,ACM+TGSP+SVM(Grid)
18,0.58,0.5716846,0.55,0.5131846,377.68286,560.0,1.4290204,3,session_3,3,5,004-2014,ACM+TGSP+SVM(Grid)
19,0.5704687,0.5438116,0.54375,0.54358953,469.56448,560.0,1.7772768,3,session_4,3,5,004-2014,ACM+TGSP+SVM(Grid)
20,0.5927778,0.5795756,0.55833334,0.5267505,0.21127772,600.0,0.0006408675,3,session_0,3,5,004-2014,FgMDM
21,0.6294444,0.6155556,0.60833335,0.6021164,0.38964534,600.0,0.0010749331,3,session_1,3,5,004-2014,FgMDM
22,0.521875,0.51454544,0.5125,0.49473685,0.5811734,560.0,0.0015376469,3,session_2,3,5,004-2014,FgMDM
23,0.58515626,0.5593346,0.54375,0.51168525,0.77147937,560.0,0.0019904675,3,session_3,3,5,004-2014,FgMDM
24,0.57375,0.53771216,0.5375,0.53684866,0.96285486,560.0,0.00247904,3,session_4,3,5,004-2014,FgMDM
25,0.5847222,0.57326007,0.56666666,0.55669224,0.19940186,600.0,0.0006033939,3,session_0,3,5,004-2014,MDM
26,0.5283333,0.54224163,0.5416667,0.5401017,0.36234736,600.0,0.0009993886,3,session_1,3,5,004-2014,MDM
27,0.53484374,0.5738379,0.56875,0.56119084,0.5397711,560.0,0.0014502952,3,session_2,3,5,004-2014,MDM
28,0.573125,0.5,0.5,0.44588745,0.71522284,560.0,0.0018953163,3,session_3,3,5,004-2014,MDM
29,0.521875,0.5449366,0.54375,0.540718,0.8914745,560.0,0.0023132078,3,session_4,3,5,004-2014,MDM
30,0.5769445,0.5978615,0.575,0.5486393,0.6242955,600.0,0.0017822533,3,session_0,3,5,004-2014,TANG+SVM
31,0.61083335,0.58370537,0.5833333,0.5828698,1.2319341,600.0,0.003434703,3,session_1,3,5,004-2014,TANG+SVM
32,0.5278125,0.53752345,0.5375,0.5374277,1.811516,560.0,0.005002736,3,session_2,3,5,004-2014,TANG+SVM
33,0.589375,0.5373483,0.525,0.48220065,2.394098,560.0,0.006559894,3,session_3,3,5,004-2014,TANG+SVM
34,0.5576562,0.5188235,0.51875,0.51827955,2.98018,560.0,0.008141265,3,session_4,3,5,004-2014,TANG+SVM
