,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.8819444,0.7888889,0.71666664,0.69777775,19.054514,600.0,0.068700954,6,session_0,3,5,004-2014,ACM+MDM(Grid)
1,0.8527778,0.77479094,0.69166666,0.66644126,38.100124,600.0,0.13726594,6,session_1,3,5,004-2014,ACM+MDM(Grid)
2,0.8935937,0.78397566,0.7625,0.75792325,56.512413,560.0,0.20288433,6,session_2,3,5,004-2014,ACM+MDM(Grid)
3,0.9753125,0.85612535,0.8125,0.80657643,74.26773,560.0,0.26731303,6,session_3,3,5,004-2014,ACM+MDM(Grid)
4,0.985625,0.9166667,0.9125,0.9122807,92.09786,560.0,0.33179447,6,session_4,3,5,004-2014,ACM+MDM(Grid)
5,0.8780556,0.76123303,0.7083333,0.6927803,0.44185543,600.0,0.0012687547,6,session_0,3,5,004-2014,Cov+EN
6,0.83194447,0.76123303,0.7083333,0.6927803,0.8757365,600.0,0.0024841174,6,session_1,3,5,004-2014,Cov+EN
7,0.87640625,0.793501,0.7625,0.7560584,1.2986989,560.0,0.0036249193,6,session_2,3,5,004-2014,Cov+EN
8,0.9421875,0.8525814,0.80625,0.7996688,1.720341,560.0,0.004768959,6,session_3,3,5,004-2014,Cov+EN
9,0.94421875,0.8634085,0.8625,0.862414,2.1349864,560.0,0.0058907755,6,session_4,3,5,004-2014,Cov+EN
10,0.86777776,0.7521008,0.7083333,0.69509983,2.2112463,600.0,0.0072004492,6,session_0,3,5,004-2014,CSP+LDA
11,0.8080556,0.7700491,0.68333334,0.6556932,2.7600117,600.0,0.00879501,6,session_1,3,5,004-2014,CSP+LDA
12,0.87578124,0.7980626,0.78125,0.7781212,3.2887006,560.0,0.010288263,6,session_2,3,5,004-2014,CSP+LDA
13,0.93671876,0.8422619,0.7875,0.7786458,3.8109071,560.0,0.011761972,6,session_3,3,5,004-2014,CSP+LDA
14,0.9534375,0.8938115,0.89375,0.89374584,4.355443,560.0,0.013297283,6,session_4,3,5,004-2014,CSP+LDA
15,0.8711111,0.77472526,0.75,0.7442455,92.58215,600.0,0.3505951,6,session_0,3,5,004-2014,ACM+TGSP+SVM(Grid)
16,0.87777776,0.8,0.76666665,0.76,188.13394,600.0,0.70992535,6,session_1,3,5,004-2014,ACM+TGSP+SVM(Grid)
17,0.87875,0.7760392,0.76875,0.7672132,275.38248,560.0,1.0404286,6,session_2,3,5,004-2014,ACM+TGSP+SVM(Grid)
18,0.96703124,0.8915904,0.88125,0.88046086,362.01398,560.0,1.3699807,6,session_3,3,5,004-2014,ACM+TGSP+SVM(Grid)
19,0.9660938,0.9063492,0.9,0.89960784,451.21677,560.0,1.7059389,6,session_4,3,5,004-2014,ACM+TGSP+SVM(Grid)
20,0.8661111,0.734375,0.68333334,0.66509986,0.20796013,600.0,0.00063306926,6,session_0,3,5,004-2014,FgMDM
21,0.8352778,0.7521008,0.7083333,0.69509983,0.38268495,600.0,0.0010758115,6,session_1,3,5,004-2014,FgMDM
22,0.87359375,0.7891906,0.75625,0.7491054,0.5709574,560.0,0.0015535927,6,session_2,3,5,004-2014,FgMDM
23,0.9421875,0.85714287,0.825,0.82097185,0.7577901,560.0,0.0019904114,6,session_3,3,5,004-2014,FgMDM
24,0.9403125,0.8692693,0.86875,0.86870384,0.94557476,560.0,0.0024333636,6,session_4,3,5,004-2014,FgMDM
25,0.8561111,0.7500906,0.69166666,0.6725422,0.19842792,600.0,0.0005941754,6,session_0,3,5,004-2014,MDM
26,0.82305557,0.7387268,0.675,0.6517598,0.3589573,600.0,0.0009899151,6,session_1,3,5,004-2014,MDM
27,0.8776562,0.7929654,0.76875,0.7638706,0.5306742,560.0,0.001423412,6,session_2,3,5,004-2014,MDM
28,0.943125,0.84565175,0.79375,0.78570557,0.70816445,560.0,0.001871261,6,session_3,3,5,004-2014,MDM
29,0.9501563,0.8787879,0.875,0.8746867,0.8801913,560.0,0.002279804,6,session_4,3,5,004-2014,MDM
30,0.8755556,0.74444443,0.68333334,0.6622222,0.58250475,600.0,0.0016545429,6,session_0,3,5,004-2014,TANG+SVM
31,0.8322222,0.76675785,0.71666664,0.70271057,1.1550245,600.0,0.0032225156,6,session_1,3,5,004-2014,TANG+SVM
32,0.88234377,0.8020641,0.78125,0.77741563,1.705914,560.0,0.004700658,6,session_2,3,5,004-2014,TANG+SVM
33,0.9425,0.85972494,0.81875,0.81343734,2.2613559,560.0,0.006204612,6,session_3,3,5,004-2014,TANG+SVM
34,0.9446875,0.88130957,0.88125,0.8812454,2.8120093,560.0,0.0077062617,6,session_4,3,5,004-2014,TANG+SVM
