,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.79651165,0.8129146,0.795873,0.7969369,227.22267,216.0,3.0507429,4,session_E,22,2,001-2014,ACM+MDM(Grid)
1,0.66638476,0.6892852,0.6666667,0.66419405,226.61745,216.0,3.036605,4,session_T,22,2,001-2014,ACM+MDM(Grid)
2,0.8475687,0.85702235,0.8473016,0.84758204,0.75186574,216.0,0.009079665,4,session_E,22,2,001-2014,Cov+EN
3,0.6945032,0.7149899,0.69396824,0.69135135,0.8170759,216.0,0.009975287,4,session_T,22,2,001-2014,Cov+EN
4,0.7364693,0.7544389,0.7352381,0.7331903,5.900578,216.0,0.070180155,4,session_E,22,2,001-2014,CSP+LDA
5,0.6477801,0.65159875,0.64761907,0.64577544,5.3233643,216.0,0.06266156,4,session_T,22,2,001-2014,CSP+LDA
6,0.8704017,0.8753408,0.8698413,0.87060606,1185.189,216.0,16.494453,4,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,0.7362579,0.7494728,0.7361905,0.7367941,1186.0388,216.0,16.442669,4,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,0.84302324,0.8497249,0.84190476,0.8423053,0.35426396,216.0,0.004685502,4,session_E,22,2,001-2014,FgMDM
9,0.70845664,0.7332165,0.7088889,0.70700777,0.54546016,216.0,0.0067422837,4,session_T,22,2,001-2014,FgMDM
10,0.7641649,0.7810865,0.76349205,0.76087195,0.19768324,216.0,0.0020563223,4,session_E,22,2,001-2014,MDM
11,0.582981,0.60364974,0.5822222,0.57815754,0.18416771,216.0,0.0019283331,4,session_T,22,2,001-2014,MDM
12,0.8522199,0.85992134,0.851746,0.8517325,0.80791587,216.0,0.009523202,4,session_E,22,2,001-2014,TANG+SVM
13,0.6435518,0.6586963,0.6431746,0.6422656,0.8256634,216.0,0.009748233,4,session_T,22,2,001-2014,TANG+SVM
