,Unnamed: 0,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
3,3,0.9442918,0.94898224,0.9444444,0.9443707,0.49599952,216.0,0.03319901,3,session_T,22,2,001-2014,Cov+EN
4,4,0.939852,0.9447341,0.9406349,0.940108,3.9778268,216.0,0.21733885,3,session_E,22,2,001-2014,CSP+LDA
5,5,0.9256871,0.92958486,0.9253968,0.92567664,3.8914137,216.0,0.25258988,3,session_T,22,2,001-2014,CSP+LDA
6,6,0.94904864,0.9513492,0.94984126,0.9488694,781.0812,216.0,51.230392,3,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,7,0.9442918,0.94803727,0.9444444,0.9440784,765.7008,216.0,48.877773,3,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,8,0.93530655,0.9397341,0.9352381,0.9349173,0.31963092,216.0,0.021463644,3,session_E,22,2,001-2014,FgMDM
9,9,0.9396406,0.9425934,0.9393651,0.93950236,0.24341568,216.0,0.013261346,3,session_T,22,2,001-2014,FgMDM
10,10,0.8661734,0.8722284,0.8663492,0.86574054,0.15741897,216.0,0.010257096,3,session_E,22,2,001-2014,MDM
11,11,0.84217757,0.85354793,0.8422222,0.843763,0.16010594,216.0,0.008104837,3,session_T,22,2,001-2014,MDM
12,12,0.939852,0.94587535,0.94,0.9397931,0.5409326,216.0,0.02701369,3,session_E,22,2,001-2014,TANG+SVM
13,13,0.9396406,0.9450445,0.9393651,0.9393726,0.56610733,216.0,0.037662804,3,session_T,22,2,001-2014,TANG+SVM
0,0,0.79651165,0.8129146,0.795873,0.7969369,227.22267,216.0,3.0507429,4,session_E,22,2,001-2014,ACM+MDM(Grid)
1,1,0.66638476,0.6892852,0.6666667,0.66419405,226.61745,216.0,3.036605,4,session_T,22,2,001-2014,ACM+MDM(Grid)
2,2,0.8475687,0.85702235,0.8473016,0.84758204,0.75186574,216.0,0.009079665,4,session_E,22,2,001-2014,Cov+EN
3,3,0.6945032,0.7149899,0.69396824,0.69135135,0.8170759,216.0,0.009975287,4,session_T,22,2,001-2014,Cov+EN
4,4,0.7364693,0.7544389,0.7352381,0.7331903,5.900578,216.0,0.070180155,4,session_E,22,2,001-2014,CSP+LDA
5,5,0.6477801,0.65159875,0.64761907,0.64577544,5.3233643,216.0,0.06266156,4,session_T,22,2,001-2014,CSP+LDA
6,6,0.8704017,0.8753408,0.8698413,0.87060606,1185.189,216.0,16.494453,4,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,7,0.7362579,0.7494728,0.7361905,0.7367941,1186.0388,216.0,16.442669,4,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,8,0.84302324,0.8497249,0.84190476,0.8423053,0.35426396,216.0,0.004685502,4,session_E,22,2,001-2014,FgMDM
9,9,0.70845664,0.7332165,0.7088889,0.70700777,0.54546016,216.0,0.0067422837,4,session_T,22,2,001-2014,FgMDM
10,10,0.7641649,0.7810865,0.76349205,0.76087195,0.19768324,216.0,0.0020563223,4,session_E,22,2,001-2014,MDM
11,11,0.582981,0.60364974,0.5822222,0.57815754,0.18416771,216.0,0.0019283331,4,session_T,22,2,001-2014,MDM
12,12,0.8522199,0.85992134,0.851746,0.8517325,0.80791587,216.0,0.009523202,4,session_E,22,2,001-2014,TANG+SVM
13,13,0.6435518,0.6586963,0.6431746,0.6422656,0.8256634,216.0,0.009748233,4,session_T,22,2,001-2014,TANG+SVM
0,0,0.72230446,0.73384976,0.72507936,0.7207495,226.51237,216.0,4.4174786,5,session_E,22,2,001-2014,ACM+MDM(Grid)
1,1,0.74524313,0.7555198,0.7473016,0.7397532,229.057,216.0,4.4425454,5,session_T,22,2,001-2014,ACM+MDM(Grid)
2,2,0.57019025,0.5855377,0.5726984,0.5679184,0.6188214,216.0,0.009777676,5,session_E,22,2,001-2014,Cov+EN
3,3,0.537315,0.5573901,0.5377778,0.52555627,0.6171977,216.0,0.009867661,5,session_T,22,2,001-2014,Cov+EN
4,4,0.5281184,0.5457069,0.5311111,0.52026904,5.744073,216.0,0.19622488,5,session_E,22,2,001-2014,CSP+LDA
5,5,0.4769556,0.47546852,0.47619048,0.46105868,4.8313932,216.0,0.071103506,5,session_T,22,2,001-2014,CSP+LDA
6,6,0.78276956,0.78950906,0.78444445,0.7806118,1276.9264,216.0,25.53578,5,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,7,0.8193446,0.8431107,0.81968254,0.81259066,1263.3802,216.0,25.229122,5,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,8,0.55591965,0.55571353,0.55777776,0.5524055,0.14506006,216.0,0.002332305,5,session_E,22,2,001-2014,FgMDM
9,9,0.4910148,0.49887452,0.4904762,0.48607707,0.14638075,216.0,0.0023372385,5,session_T,22,2,001-2014,FgMDM
10,10,0.5324524,0.5513376,0.53492063,0.5306498,0.07679324,216.0,0.000977001,5,session_E,22,2,001-2014,MDM
11,11,0.47230443,0.47459224,0.47301587,0.46584183,0.074371435,216.0,0.00095200114,5,session_T,22,2,001-2014,MDM
12,12,0.5742072,0.5808882,0.5761905,0.57114667,0.5337342,216.0,0.008520721,5,session_E,22,2,001-2014,TANG+SVM
13,13,0.5187104,0.5422829,0.5190476,0.5120617,0.62517947,216.0,0.009761943,5,session_T,22,2,001-2014,TANG+SVM
0,0,0.5365751,0.5451848,0.53809524,0.5324528,154.59282,216.0,10.125772,6,session_E,22,2,001-2014,ACM+MDM(Grid)
1,1,0.6522199,0.6680489,0.65301585,0.64906704,143.77246,216.0,7.8793592,6,session_T,22,2,001-2014,ACM+MDM(Grid)
2,2,0.6665962,0.6739157,0.6673016,0.66237307,0.5754206,216.0,0.0331889,6,session_E,22,2,001-2014,Cov+EN
3,3,0.6384778,0.6480898,0.6393651,0.63620263,0.5898824,216.0,0.040304832,6,session_T,22,2,001-2014,Cov+EN
4,4,0.52272725,0.5416402,0.52444446,0.52415407,5.076515,216.0,0.29592407,6,session_E,22,2,001-2014,CSP+LDA
5,5,0.5874207,0.5976015,0.588254,0.5871756,4.902311,216.0,0.32883152,6,session_T,22,2,001-2014,CSP+LDA
6,6,0.66194504,0.66617584,0.6631746,0.65889406,771.7007,216.0,50.928562,6,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,7,0.6662791,0.68127114,0.66761905,0.6649228,774.61084,216.0,49.14634,6,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,8,0.6109937,0.6175748,0.6104762,0.60804945,0.21399331,216.0,0.014814454,6,session_E,22,2,001-2014,FgMDM
9,9,0.6062368,0.62620795,0.60761905,0.60440356,0.27511948,216.0,0.013042339,6,session_T,22,2,001-2014,FgMDM
10,10,0.52758986,0.5382636,0.5273016,0.52091575,0.07396398,216.0,0.0049089794,6,session_E,22,2,001-2014,MDM
11,11,0.5505285,0.5706768,0.55079365,0.54942304,0.15556899,216.0,0.006731814,6,session_T,22,2,001-2014,MDM
12,12,0.66215646,0.6771779,0.66190475,0.6582455,0.5720227,216.0,0.032782845,6,session_E,22,2,001-2014,TANG+SVM
13,13,0.615222,0.6270248,0.6161905,0.6140245,0.5973992,216.0,0.041518234,6,session_T,22,2,001-2014,TANG+SVM
0,0,0.94460887,0.9471944,0.94412696,0.9440315,227.90202,216.0,2.8149676,7,session_E,22,2,001-2014,ACM+MDM(Grid)
1,1,0.879704,0.8859855,0.87904763,0.8773821,226.39291,216.0,2.7637475,7,session_T,22,2,001-2014,ACM+MDM(Grid)
2,2,0.93520087,0.93761903,0.9352381,0.9350151,0.7588271,216.0,0.008337614,7,session_E,22,2,001-2014,Cov+EN
3,3,0.8566596,0.8591891,0.8561905,0.85561955,0.73963875,216.0,0.008119952,7,session_T,22,2,001-2014,Cov+EN
4,4,0.92135304,0.9243098,0.9209524,0.9212609,5.775779,216.0,0.061641317,7,session_E,22,2,001-2014,CSP+LDA
5,5,0.8102537,0.8136856,0.8098413,0.8054024,5.282616,216.0,0.05610732,7,session_T,22,2,001-2014,CSP+LDA
6,6,0.9676533,0.9685714,0.96825397,0.9674767,1196.6002,216.0,15.292173,7,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,7,0.9071882,0.9117444,0.90761906,0.90607035,1122.4283,216.0,14.325831,7,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,8,0.907611,0.91211134,0.9073016,0.9073303,0.50620174,216.0,0.005611723,7,session_E,22,2,001-2014,FgMDM
9,9,0.80095136,0.8095835,0.79968256,0.7989317,0.2680873,216.0,0.003213133,7,session_T,22,2,001-2014,FgMDM
10,10,0.9168076,0.9177411,0.9161905,0.91591185,0.1837215,216.0,0.0017644222,7,session_E,22,2,001-2014,MDM
11,11,0.77293867,0.7783636,0.7726984,0.7697224,0.20000806,216.0,0.001958793,7,session_T,22,2,001-2014,MDM
12,12,0.95845664,0.96087784,0.9577778,0.9576962,0.8226459,216.0,0.008871232,7,session_E,22,2,001-2014,TANG+SVM
13,13,0.85200846,0.85363555,0.8511111,0.84972537,0.8056816,216.0,0.008713785,7,session_T,22,2,001-2014,TANG+SVM
0,0,0.88911206,0.8929322,0.88920635,0.8887282,256.87228,216.0,3.3112519,8,session_E,22,2,001-2014,ACM+MDM(Grid)
1,1,0.89323467,0.900379,0.89365077,0.89285564,263.12463,216.0,3.3574874,8,session_T,22,2,001-2014,ACM+MDM(Grid)
2,2,0.89799154,0.89989316,0.8984127,0.89788336,0.7755494,216.0,0.0091366,8,session_E,22,2,001-2014,Cov+EN
3,3,0.88393235,0.8857845,0.8831746,0.8831283,0.81906766,216.0,0.009743008,8,session_T,22,2,001-2014,Cov+EN
4,4,0.8522199,0.860432,0.85333335,0.8545776,6.646979,216.0,0.077010855,8,session_E,22,2,001-2014,CSP+LDA
5,5,0.8704017,0.87181014,0.87015873,0.86991423,6.2779655,216.0,0.07206058,8,session_T,22,2,001-2014,CSP+LDA
6,6,0.93530655,0.9364893,0.9355556,0.93533874,1345.925,216.0,18.008123,8,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,7,0.92124736,0.9227338,0.9206349,0.92054164,1327.263,216.0,17.709955,8,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,8,0.8845666,0.8897969,0.8850794,0.88615257,0.38086528,216.0,0.0048236586,8,session_E,22,2,001-2014,FgMDM
9,9,0.86997885,0.87488884,0.8698413,0.8698853,0.35130915,216.0,0.004509846,8,session_T,22,2,001-2014,FgMDM
10,10,0.8243129,0.8337026,0.8247619,0.8259462,0.18281102,216.0,0.0019556358,8,session_E,22,2,001-2014,MDM
11,11,0.8422833,0.84573567,0.8415873,0.8425142,0.20240751,216.0,0.0021313387,8,session_T,22,2,001-2014,MDM
12,12,0.87980974,0.88562065,0.8806349,0.88096267,0.82673997,216.0,0.009467932,8,session_E,22,2,001-2014,TANG+SVM
13,13,0.86553913,0.8668189,0.86507934,0.86418045,0.83093965,216.0,0.009539004,8,session_T,22,2,001-2014,TANG+SVM
0,0,0.88403803,0.8893783,0.8850794,0.8840848,142.89934,216.0,3.7625835,9,session_E,22,2,001-2014,ACM+MDM(Grid)
1,1,0.6711416,0.6992711,0.6711111,0.66971785,142.10025,216.0,3.565202,9,session_T,22,2,001-2014,ACM+MDM(Grid)
2,2,0.902537,0.91078496,0.904127,0.9028476,0.54852647,216.0,0.012616011,9,session_E,22,2,001-2014,Cov+EN
3,3,0.7035941,0.718855,0.70349205,0.7017476,0.544251,216.0,0.01417341,9,session_T,22,2,001-2014,Cov+EN
4,4,0.8656448,0.8805773,0.86761904,0.86713743,6.007864,216.0,0.14024466,9,session_E,22,2,001-2014,CSP+LDA
5,5,0.67135304,0.68415546,0.67206347,0.6724542,4.293796,216.0,0.10744237,9,session_T,22,2,001-2014,CSP+LDA
6,6,0.94439745,0.94610196,0.9450794,0.9444481,819.0926,216.0,24.523865,9,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,7,0.7451374,0.7465171,0.7447619,0.74419343,776.1756,216.0,19.643183,9,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,8,0.9024313,0.90682775,0.9034921,0.90217954,0.31154767,216.0,0.0073809177,9,session_E,22,2,001-2014,FgMDM
9,9,0.6991543,0.70168585,0.6968254,0.69231296,0.23253712,216.0,0.0056176973,9,session_T,22,2,001-2014,FgMDM
10,10,0.8516913,0.86014605,0.85238093,0.85063934,0.13383088,216.0,0.0028151015,9,session_E,22,2,001-2014,MDM
11,11,0.63890064,0.66864145,0.6390476,0.6379146,0.14153752,216.0,0.002793147,9,session_T,22,2,001-2014,MDM
12,12,0.8934461,0.90256107,0.89492065,0.8940928,0.5103747,216.0,0.011432535,9,session_E,22,2,001-2014,TANG+SVM
13,13,0.7128964,0.7196669,0.7120635,0.7101286,0.5011388,216.0,0.011062187,9,session_T,22,2,001-2014,TANG+SVM
0,0,0.8843552,0.8919593,0.88539684,0.88309675,187.46089,216.0,5.3838487,1,session_E,22,2,001-2014,ACM+MDM(MDOP)
1,1,0.86109936,0.87737876,0.86190474,0.8612278,184.09093,216.0,1.4410455,1,session_T,22,2,001-2014,ACM+MDM(MDOP)
2,2,0.9214588,0.9260249,0.9225397,0.9202012,192.75317,216.0,1.4902989,1,session_E,22,2,001-2014,ACM+TGSP+SVM(MDOP)
3,3,0.86575055,0.88086194,0.8663492,0.8657714,185.52359,216.0,1.33594,1,session_T,22,2,001-2014,ACM+TGSP+SVM(MDOP)
0,0,0.593129,0.5968335,0.59492064,0.59069663,190.40279,216.0,1.6460325,2,session_E,22,2,001-2014,ACM+MDM(MDOP)
1,1,0.7038055,0.71132946,0.70603174,0.6979447,200.3564,216.0,1.6842699,2,session_T,22,2,001-2014,ACM+MDM(MDOP)
2,2,0.6161734,0.6246162,0.61904764,0.6098739,195.84254,216.0,5.678383,2,session_E,22,2,001-2014,ACM+TGSP+SVM(MDOP)
3,3,0.67156446,0.70400995,0.67777777,0.63540906,199.47652,216.0,5.773526,2,session_T,22,2,001-2014,ACM+TGSP+SVM(MDOP)
0,0,0.907611,0.9117091,0.9073016,0.90727365,187.73369,216.0,13.508309,3,session_E,22,2,001-2014,ACM+MDM(MDOP)
1,1,0.8606765,0.8720568,0.86031747,0.86251277,185.17618,216.0,1.4842235,3,session_T,22,2,001-2014,ACM+MDM(MDOP)
2,2,0.93995774,0.9429365,0.94031745,0.9397342,193.64241,216.0,1.504682,3,session_E,22,2,001-2014,ACM+TGSP+SVM(MDOP)
3,3,0.93498945,0.94090694,0.9349206,0.935332,181.95053,216.0,1.3881886,3,session_T,22,2,001-2014,ACM+TGSP+SVM(MDOP)
0,0,0.8244186,0.83751136,0.8250794,0.8235242,186.8962,216.0,16.389385,4,session_E,22,2,001-2014,ACM+MDM(MDOP)
1,1,0.6665962,0.6759195,0.6660317,0.66148114,159.15791,216.0,3.8087409,4,session_T,22,2,001-2014,ACM+MDM(MDOP)
2,2,0.81966174,0.83153814,0.82031745,0.81921947,150.71045,216.0,3.627735,4,session_E,22,2,001-2014,ACM+TGSP+SVM(MDOP)
3,3,0.6758985,0.6825435,0.6768254,0.6719396,166.46428,216.0,3.985424,4,session_T,22,2,001-2014,ACM+TGSP+SVM(MDOP)
0,0,0.59291756,0.6132676,0.59492064,0.5896321,195.10176,216.0,5.607262,5,session_E,22,2,001-2014,ACM+MDM(MDOP)
1,1,0.5141649,0.5220655,0.5152381,0.5078349,192.84021,216.0,1.6887405,5,session_T,22,2,001-2014,ACM+MDM(MDOP)
2,2,0.54186046,0.62463105,0.54825395,0.51813495,200.07985,216.0,1.6475217,5,session_E,22,2,001-2014,ACM+TGSP+SVM(MDOP)
3,3,0.5233615,0.537901,0.52698416,0.5132688,193.44022,216.0,13.649196,5,session_T,22,2,001-2014,ACM+TGSP+SVM(MDOP)
0,0,0.5874207,0.60074675,0.58920634,0.58606,145.77888,216.0,2.501922,6,session_E,22,2,001-2014,ACM+MDM(MDOP)
1,1,0.62896407,0.64397985,0.6301587,0.6256895,150.46118,216.0,7.853793,6,session_T,22,2,001-2014,ACM+MDM(MDOP)
2,2,0.5689218,0.5853419,0.5711111,0.56806207,149.06737,216.0,2.5892797,6,session_E,22,2,001-2014,ACM+TGSP+SVM(MDOP)
3,3,0.65676534,0.6792492,0.65873015,0.65316164,150.30957,216.0,7.615571,6,session_T,22,2,001-2014,ACM+TGSP+SVM(MDOP)
0,0,0.9630021,0.9654108,0.9625397,0.96304816,200.29869,216.0,1.5742666,7,session_E,22,2,001-2014,ACM+MDM(MDOP)
1,1,0.8193446,0.8276275,0.8184127,0.81475383,194.34416,216.0,5.572596,7,session_T,22,2,001-2014,ACM+MDM(MDOP)
2,2,0.9628964,0.96551585,0.9625397,0.9627593,203.46713,216.0,1.6271257,7,session_E,22,2,001-2014,ACM+TGSP+SVM(MDOP)
3,3,0.82864696,0.8499484,0.8288889,0.8234798,194.84995,216.0,5.5591984,7,session_T,22,2,001-2014,ACM+TGSP+SVM(MDOP)
0,0,0.87505287,0.88471335,0.8749206,0.87611115,200.62863,216.0,40.38855,8,session_E,22,2,001-2014,ACM+MDM(MDOP)
1,1,0.8562368,0.86815906,0.8568254,0.85546416,182.3638,216.0,15.01777,8,session_T,22,2,001-2014,ACM+MDM(MDOP)
2,2,0.9075053,0.9141443,0.90698415,0.90802777,179.9697,216.0,34.34321,8,session_E,22,2,001-2014,ACM+TGSP+SVM(MDOP)
3,3,0.8794926,0.8845123,0.88,0.8785821,179.46405,216.0,34.311596,8,session_T,22,2,001-2014,ACM+TGSP+SVM(MDOP)
0,0,0.8514799,0.8584955,0.8530159,0.8507267,186.9851,216.0,27.24591,9,session_E,22,2,001-2014,ACM+MDM(MDOP)
1,1,0.680444,0.69592124,0.68095237,0.67828184,186.67206,216.0,14.823351,9,session_T,22,2,001-2014,ACM+MDM(MDOP)
2,2,0.89323467,0.89863914,0.8946032,0.8936709,194.3318,216.0,27.7976,9,session_E,22,2,001-2014,ACM+TGSP+SVM(MDOP)
3,3,0.76828754,0.78803444,0.76920635,0.7649442,192.12285,216.0,12.114344,9,session_T,22,2,001-2014,ACM+TGSP+SVM(MDOP)
0,0,0.88403803,0.89184976,0.88412696,0.8835228,120.24421,216.0,1.3276716,1,session_E,22,2,001-2014,EEGNet_8_2
1,1,0.8565539,0.8623321,0.85650796,0.8569486,114.44569,216.0,1.0175451,1,session_T,22,2,001-2014,EEGNet_8_2
2,2,0.62980974,0.7485546,0.6304762,0.5649972,84.89381,216.0,1.0704105,1,session_E,22,2,001-2014,DeepConvNet
3,3,0.5879493,0.58519584,0.58761907,0.5050277,47.045895,216.0,0.43690827,1,session_T,22,2,001-2014,DeepConvNet
4,4,0.88890064,0.9038901,0.88857144,0.88670963,145.11195,216.0,1.8746672,1,session_E,22,2,001-2014,ShallowConvNet
5,5,0.8331924,0.84182596,0.8339683,0.83098847,146.23344,216.0,1.4197191,1,session_T,22,2,001-2014,ShallowConvNet
0,0,0.4908034,0.5472066,0.4926984,0.4849643,20.940884,216.0,0.6072484,2,session_E,22,2,001-2014,EEGNet_8_2
1,1,0.6294926,0.65333676,0.6320635,0.63292146,31.807323,216.0,0.88215333,2,session_T,22,2,001-2014,EEGNet_8_2
2,2,0.39323467,0.34119508,0.39174604,0.27085546,22.135038,216.0,0.69426477,2,session_E,22,2,001-2014,DeepConvNet
3,3,0.444926,0.4130835,0.444127,0.3353728,23.727991,216.0,0.6929566,2,session_T,22,2,001-2014,DeepConvNet
4,4,0.63424945,0.64407754,0.6374603,0.63280064,82.6266,216.0,2.7469416,2,session_E,22,2,001-2014,ShallowConvNet
5,5,0.7131078,0.7102981,0.7133333,0.70842737,87.01204,216.0,2.4942405,2,session_T,22,2,001-2014,ShallowConvNet
0,0,0.9400634,0.9429365,0.94,0.9397599,45.993,216.0,1.2951702,3,session_E,22,2,001-2014,EEGNet_8_2
1,1,0.90708244,0.91485375,0.9063492,0.9062116,39.88411,216.0,0.9230745,3,session_T,22,2,001-2014,EEGNet_8_2
2,2,0.46331924,0.41623276,0.46349207,0.35060728,20.656675,216.0,0.59798026,3,session_E,22,2,001-2014,DeepConvNet
3,3,0.46754757,0.64573973,0.46761906,0.3841134,18.669474,216.0,0.47655246,3,session_T,22,2,001-2014,DeepConvNet
4,4,0.9491543,0.9526727,0.9495238,0.94876504,119.275406,216.0,3.8426006,3,session_E,22,2,001-2014,ShallowConvNet
5,5,0.930444,0.9355836,0.9295238,0.92947054,68.498665,216.0,1.974397,3,session_T,22,2,001-2014,ShallowConvNet
0,0,0.6714588,0.6818912,0.671746,0.6686213,147.17412,216.0,1.1406341,4,session_E,22,2,001-2014,EEGNet_8_2
1,1,0.5512685,0.55347705,0.5511111,0.5446572,68.39333,216.0,0.44434446,4,session_T,22,2,001-2014,EEGNet_8_2
2,2,0.3936575,0.4279375,0.39333335,0.27781066,73.783356,216.0,0.5900208,4,session_E,22,2,001-2014,DeepConvNet
3,3,0.44418603,0.55275315,0.4374603,0.3367983,61.27572,216.0,0.41637093,4,session_T,22,2,001-2014,DeepConvNet
4,4,0.7778013,0.7811539,0.77809525,0.7770293,241.94704,216.0,1.938068,4,session_E,22,2,001-2014,ShallowConvNet
5,5,0.6947146,0.711173,0.69396824,0.6928315,152.21904,216.0,1.1675746,4,session_T,22,2,001-2014,ShallowConvNet
0,0,0.3936575,0.3808135,0.39460316,0.37903255,29.961025,216.0,0.9500011,5,session_E,22,2,001-2014,EEGNet_8_2
1,1,0.38911206,0.35872096,0.38920635,0.3649293,22.335926,216.0,0.5155699,5,session_T,22,2,001-2014,EEGNet_8_2
2,2,0.3705074,0.19213296,0.36888888,0.23659758,23.577856,216.0,0.7605353,5,session_E,22,2,001-2014,DeepConvNet
3,3,0.34238902,0.25273344,0.34190476,0.21618629,16.516182,216.0,0.4051436,5,session_T,22,2,001-2014,DeepConvNet
4,4,0.41691333,0.4096675,0.41619048,0.40488017,42.803505,216.0,1.3895046,5,session_E,22,2,001-2014,ShallowConvNet
5,5,0.5324524,0.529174,0.5342857,0.5231137,79.398445,216.0,2.244201,5,session_T,22,2,001-2014,ShallowConvNet
0,0,0.39809725,0.39654365,0.39936507,0.38131934,32.4271,216.0,0.8894968,6,session_E,22,2,001-2014,EEGNet_8_2
1,1,0.42610994,0.41964978,0.42857143,0.39432132,19.544773,216.0,0.41626072,6,session_T,22,2,001-2014,EEGNet_8_2
2,2,0.3843552,0.3146019,0.384127,0.2552973,24.079456,216.0,0.67825025,6,session_E,22,2,001-2014,DeepConvNet
3,3,0.39735729,0.260834,0.3942857,0.2711174,18.189156,216.0,0.39805096,6,session_T,22,2,001-2014,DeepConvNet
4,4,0.5368922,0.53748083,0.53555554,0.52907294,51.430645,216.0,1.3565215,6,session_E,22,2,001-2014,ShallowConvNet
5,5,0.5973573,0.6025636,0.59809524,0.5940525,47.750088,216.0,1.2358854,6,session_T,22,2,001-2014,ShallowConvNet
0,0,0.6077167,0.58316225,0.6092064,0.5431559,27.533117,216.0,0.73913693,7,session_E,22,2,001-2014,EEGNet_8_2
1,1,0.6167019,0.6894552,0.61777776,0.59829307,27.274801,216.0,0.6050768,7,session_T,22,2,001-2014,EEGNet_8_2
2,2,0.6013742,0.5483721,0.6015873,0.5277807,35.34163,216.0,0.9783714,7,session_E,22,2,001-2014,DeepConvNet
3,3,0.44968286,0.3948506,0.4568254,0.33906296,17.08484,216.0,0.40079945,7,session_T,22,2,001-2014,DeepConvNet
