,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.638125,0.60580146,0.59375,0.5818423,67.16772,600.0,0.12147112,8,session_0,3,5,004-2014,EEGNet_8_2
1,0.72944444,0.59169215,0.59166664,0.5916383,164.65906,640.0,0.29958412,8,session_1,3,5,004-2014,EEGNet_8_2
2,0.9690625,0.8951417,0.88125,0.88019705,246.39705,600.0,0.4486037,8,session_2,3,5,004-2014,EEGNet_8_2
3,0.93625,0.8771213,0.875,0.874824,313.23508,600.0,0.5706353,8,session_3,3,5,004-2014,EEGNet_8_2
4,0.968125,0.89641947,0.8875,0.8868636,371.27228,600.0,0.6732406,8,session_4,3,5,004-2014,EEGNet_8_2
5,0.6123437,0.59495175,0.59375,0.5924605,418.4668,600.0,0.9034612,8,session_0,3,5,004-2014,DeepConvNet
6,0.7075,0.6090909,0.60833335,0.6076522,664.015,640.0,1.4316118,8,session_1,3,5,004-2014,DeepConvNet
7,0.96125,0.8885969,0.88125,0.88068604,979.9357,600.0,2.0872064,8,session_2,3,5,004-2014,DeepConvNet
8,0.918125,0.8610574,0.85,0.8488427,1375.1448,600.0,2.8650157,8,session_3,3,5,004-2014,DeepConvNet
9,0.9840625,0.88666666,0.8625,0.86031747,1564.4314,600.0,3.2157335,8,session_4,3,5,004-2014,DeepConvNet
10,0.606875,0.555905,0.55,0.5377949,71.372154,600.0,0.1550937,8,session_0,3,5,004-2014,ShallowConvNet
11,0.65,0.59618187,0.59166664,0.5868175,148.16573,640.0,0.3230287,8,session_1,3,5,004-2014,ShallowConvNet
12,0.9596875,0.8701961,0.86875,0.8686217,217.10721,600.0,0.47460786,8,session_2,3,5,004-2014,ShallowConvNet
13,0.93546873,0.8608166,0.85625,0.8557937,386.4983,600.0,0.84449124,8,session_3,3,5,004-2014,ShallowConvNet
14,0.98296875,0.9292929,0.925,0.924812,454.64517,600.0,0.99323815,8,session_4,3,5,004-2014,ShallowConvNet
