,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.44722223,0.45260295,0.45833334,0.44929105,13.168953,120.0,0.10679376,9,session_0,3,5,004-2014,EEGNet_8_2
1,0.49722221,0.49767357,0.5,0.49486166,19.360298,120.0,0.15510559,9,session_1,3,5,004-2014,EEGNet_8_2
2,0.9234375,0.869881,0.8625,0.8619071,23.218239,160.0,0.18804972,9,session_2,3,5,004-2014,EEGNet_8_2
3,0.953125,0.85873824,0.85,0.8486785,26.581251,160.0,0.21816283,9,session_3,3,5,004-2014,EEGNet_8_2
4,0.8265625,0.72719723,0.725,0.72396797,29.574497,160.0,0.23988543,9,session_4,3,5,004-2014,EEGNet_8_2
5,0.6333333,0.598032,0.55833334,0.52613705,19.619625,120.0,0.16078955,9,session_0,3,5,004-2014,DeepConvNet
6,0.51666665,0.5862247,0.53333336,0.48912865,21.486189,120.0,0.17405088,9,session_1,3,5,004-2014,DeepConvNet
7,0.91796875,0.79691195,0.76875,0.7556487,30.549084,160.0,0.2475818,9,session_2,3,5,004-2014,DeepConvNet
8,0.9828125,0.9014971,0.875,0.87202054,34.401146,160.0,0.2817879,9,session_3,3,5,004-2014,DeepConvNet
9,0.8695313,0.80449337,0.71875,0.6828008,47.338264,160.0,0.390359,9,session_4,3,5,004-2014,DeepConvNet
10,0.6458333,0.6110577,0.60833335,0.60489076,12.143138,120.0,0.09958008,9,session_0,3,5,004-2014,ShallowConvNet
11,0.4486111,0.46742812,0.46666667,0.46332183,12.036718,120.0,0.097712755,9,session_1,3,5,004-2014,ShallowConvNet
12,0.8984375,0.8328525,0.83125,0.8309623,17.816334,160.0,0.14780603,9,session_2,3,5,004-2014,ShallowConvNet
13,0.9828125,0.9348968,0.93125,0.9310593,22.820799,160.0,0.19079849,9,session_3,3,5,004-2014,ShallowConvNet
14,0.85,0.7721246,0.75625,0.75330144,29.018501,160.0,0.23923284,9,session_4,3,5,004-2014,ShallowConvNet
