,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.70055556,0.6614832,0.65,0.64366513,72.16146,600.0,0.13415442,9,session_0,3,5,004-2014,EEGNet_8_2
1,0.5888889,0.55,0.55,0.55,167.96893,600.0,0.3137751,9,session_1,3,5,004-2014,EEGNet_8_2
2,0.8723438,0.79416364,0.79375,0.79367745,283.15787,560.0,0.523526,9,session_2,3,5,004-2014,EEGNet_8_2
3,0.9192188,0.87593985,0.875,0.8749218,380.38147,560.0,0.7008624,9,session_3,3,5,004-2014,EEGNet_8_2
4,0.8621875,0.790404,0.7875,0.7869674,476.18954,560.0,0.873179,9,session_4,3,5,004-2014,EEGNet_8_2
5,0.7802778,0.7556818,0.7,0.6827262,108.25472,600.0,0.204223,9,session_0,3,5,004-2014,DeepConvNet
6,0.6402778,0.5717703,0.56666666,0.5588235,314.44687,600.0,0.6184061,9,session_1,3,5,004-2014,DeepConvNet
7,0.84734374,0.7595347,0.75625,0.7554763,475.54816,560.0,0.9376615,9,session_2,3,5,004-2014,DeepConvNet
8,0.940625,0.8519799,0.85,0.8497888,615.1929,560.0,1.2151074,9,session_3,3,5,004-2014,DeepConvNet
9,0.8896875,0.79455084,0.78125,0.7787523,790.3102,560.0,1.5482998,9,session_4,3,5,004-2014,DeepConvNet
10,0.74194443,0.64653206,0.625,0.6106986,59.380577,600.0,0.10472531,9,session_0,3,5,004-2014,ShallowConvNet
11,0.6627778,0.59293157,0.59166664,0.5902724,194.38084,600.0,0.34416133,9,session_1,3,5,004-2014,ShallowConvNet
12,0.89765626,0.8016971,0.8,0.7997184,294.04132,560.0,0.52163404,9,session_2,3,5,004-2014,ShallowConvNet
13,0.9434375,0.8771213,0.875,0.874824,411.29337,560.0,0.7288131,9,session_3,3,5,004-2014,ShallowConvNet
14,0.91359377,0.82739526,0.81875,0.81754553,484.72882,560.0,0.8597161,9,session_4,3,5,004-2014,ShallowConvNet
