,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.96694446,0.8934713,0.875,0.87351555,38.806427,620.0,0.15066281,4,session_0,3,5,004-2014,ACM+MDM(MDOP)
1,0.955102,0.8315708,0.80714285,0.8035241,76.65062,600.0,0.30550382,4,session_1,3,5,004-2014,ACM+MDM(MDOP)
2,0.9998438,0.99382716,0.99375,0.99374974,113.56437,580.0,0.4564669,4,session_2,3,5,004-2014,ACM+MDM(MDOP)
3,0.9998438,0.9705882,0.96875,0.9687194,149.84924,580.0,0.6049462,4,session_3,3,5,004-2014,ACM+MDM(MDOP)
4,0.98875,0.92740417,0.925,0.9248944,186.57402,580.0,0.7534311,4,session_4,3,5,004-2014,ACM+MDM(MDOP)
5,0.9611111,0.8917755,0.89166665,0.89165914,50.581047,620.0,0.19158415,4,session_0,3,5,004-2014,ACM+TGSP+SVM(MDOP)
6,0.9491837,0.85831285,0.85714287,0.85702616,88.79213,600.0,0.34793606,4,session_1,3,5,004-2014,ACM+TGSP+SVM(MDOP)
7,0.9996875,0.99382716,0.99375,0.99374974,125.97509,580.0,0.4999123,4,session_2,3,5,004-2014,ACM+TGSP+SVM(MDOP)
8,1.0,0.99382716,0.99375,0.99374974,162.4253,580.0,0.6490403,4,session_3,3,5,004-2014,ACM+TGSP+SVM(MDOP)
9,0.9845312,0.9313174,0.93125,0.9312473,199.1276,580.0,0.79848754,4,session_4,3,5,004-2014,ACM+TGSP+SVM(MDOP)
