,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.9862585,0.95940477,0.9576191,0.9580457,137.73607,144.0,1.8270086,4,session_E,22,2,001-2014,ACM+MDM(Grid)
1,0.9180272,0.8269963,0.82666665,0.82622695,137.93213,144.0,1.8283701,4,session_T,22,2,001-2014,ACM+MDM(Grid)
2,0.9804082,0.955543,0.95047617,0.9509102,0.5483328,144.0,0.006307611,4,session_E,22,2,001-2014,Cov+EN
3,0.9329932,0.86175823,0.86142856,0.86074257,0.53448355,144.0,0.006304534,4,session_T,22,2,001-2014,Cov+EN
4,0.9572109,0.9184389,0.90809524,0.9088609,0.910719,144.0,0.011097985,4,session_E,22,2,001-2014,CSP+LDA
5,0.9052381,0.8114531,0.8066667,0.80430347,0.5970253,144.0,0.006868594,4,session_T,22,2,001-2014,CSP+LDA
6,0.99714285,0.96660715,0.9652381,0.96521246,769.96155,144.0,10.35634,4,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,0.95428574,0.89955586,0.8957143,0.8952058,761.27716,144.0,10.280975,4,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,0.98911566,0.955543,0.95047617,0.9509102,0.23070431,144.0,0.0029979052,4,session_E,22,2,001-2014,FgMDM
9,0.9361225,0.8683791,0.86761904,0.8673724,0.258444,144.0,0.0033673958,4,session_T,22,2,001-2014,FgMDM
10,0.94843537,0.91296244,0.9095238,0.90961426,0.07266822,144.0,0.0007171722,4,session_E,22,2,001-2014,MDM
11,0.852585,0.7982784,0.7980952,0.79760265,0.15751643,144.0,0.0017003072,4,session_T,22,2,001-2014,MDM
12,0.9902041,0.9449725,0.9438095,0.943946,0.6198469,144.0,0.0070909443,4,session_E,22,2,001-2014,TANG+SVM
13,0.9127211,0.8133974,0.81238097,0.8119062,0.61517835,144.0,0.0071142158,4,session_T,22,2,001-2014,TANG+SVM
