,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.999,0.9852381,0.985,0.98499686,90.75628,200.0,1.2328376,1,session_A,13,2,001-2015,ACM+MDM(Grid)
1,0.9995,0.9904762,0.99,0.98999375,94.4264,200.0,1.264454,1,session_B,13,2,001-2015,ACM+MDM(Grid)
2,1.0,0.99523807,0.995,0.99499685,0.6336807,200.0,0.007659581,1,session_A,13,2,001-2015,Cov+EN
3,1.0,0.98614717,0.985,0.9849718,0.64131784,200.0,0.007837381,1,session_B,13,2,001-2015,Cov+EN
4,0.99,0.9809091,0.98,0.9799749,1.0705289,200.0,0.013549306,1,session_A,13,2,001-2015,CSP+LDA
5,0.9985,0.98571426,0.985,0.9849906,0.97430456,200.0,0.011361289,1,session_B,13,2,001-2015,CSP+LDA
6,1.0,0.98571426,0.985,0.9849906,487.18454,200.0,6.747916,1,session_A,13,2,001-2015,ACM+TGSP+SVM(Grid)
7,1.0,0.9909091,0.99,0.9899749,483.77914,200.0,6.6774907,1,session_B,13,2,001-2015,ACM+TGSP+SVM(Grid)
8,1.0,0.9904762,0.99,0.98999375,0.42308435,200.0,0.005366693,1,session_A,13,2,001-2015,FgMDM
9,1.0,0.9904762,0.99,0.98999375,0.4304196,200.0,0.0054288628,1,session_B,13,2,001-2015,FgMDM
10,0.999,0.9809091,0.98,0.9799749,0.16661882,200.0,0.0018350915,1,session_A,13,2,001-2015,MDM
11,0.9995,0.9904762,0.99,0.98999375,0.1738255,200.0,0.0017952729,1,session_B,13,2,001-2015,MDM
12,1.0,0.99523807,0.995,0.99499685,0.70350325,200.0,0.008408803,1,session_A,13,2,001-2015,TANG+SVM
13,0.9905,0.98614717,0.985,0.9849718,0.70315325,200.0,0.0085009,1,session_B,13,2,001-2015,TANG+SVM
