,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.8511111,0.7803738,0.60833335,0.53736365,19.83158,620.0,0.07085027,5,session_0,3,5,004-2014,ACM+MDM(Grid)
1,0.90755105,0.8354167,0.82857144,0.82769233,38.08277,600.0,0.13724986,5,session_1,3,5,004-2014,ACM+MDM(Grid)
2,0.9973438,0.96365917,0.9625,0.96247655,56.752346,580.0,0.20428371,5,session_2,3,5,004-2014,ACM+MDM(Grid)
3,0.9784375,0.87383175,0.83125,0.8263037,75.481636,580.0,0.271068,5,session_3,3,5,004-2014,ACM+MDM(Grid)
4,0.99421877,0.96278924,0.9625,0.96249413,93.62845,580.0,0.3366738,5,session_4,3,5,004-2014,ACM+MDM(Grid)
5,0.68666667,0.7181818,0.56666666,0.47563025,0.44762516,620.0,0.0012862453,5,session_0,3,5,004-2014,Cov+EN
6,0.7940816,0.72321427,0.64285713,0.6075353,0.9381876,600.0,0.0026144409,5,session_1,3,5,004-2014,Cov+EN
7,0.9714062,0.9013378,0.89375,0.8932454,1.3675556,580.0,0.0037780148,5,session_2,3,5,004-2014,Cov+EN
8,0.93828124,0.8238562,0.76875,0.7584758,1.8001499,580.0,0.0049598105,5,session_3,3,5,004-2014,Cov+EN
9,0.8645313,0.73295647,0.60625,0.5442832,2.2543638,580.0,0.0062047774,5,session_4,3,5,004-2014,Cov+EN
10,0.68222225,0.6509705,0.55833334,0.47830367,2.260693,620.0,0.0072771506,5,session_0,3,5,004-2014,CSP+LDA
11,0.79,0.7069565,0.62142855,0.5778094,2.8379304,600.0,0.008940327,5,session_1,3,5,004-2014,CSP+LDA
12,0.96875,0.89641947,0.8875,0.8868636,3.3788116,580.0,0.0104759,5,session_2,3,5,004-2014,CSP+LDA
13,0.9351562,0.81666666,0.7375,0.72,3.9188008,580.0,0.012010135,5,session_3,3,5,004-2014,CSP+LDA
14,0.8726562,0.7750838,0.74375,0.736239,4.4693813,580.0,0.0135693075,5,session_4,3,5,004-2014,CSP+LDA
15,0.8616667,0.79052633,0.69166666,0.6629981,97.92864,620.0,0.36391038,5,session_0,3,5,004-2014,ACM+TGSP+SVM(Grid)
16,0.9320408,0.8325,0.7714286,0.76042783,191.22543,600.0,0.7126516,5,session_1,3,5,004-2014,ACM+TGSP+SVM(Grid)
17,0.9959375,0.9563213,0.95625,0.9562483,281.22528,580.0,1.0507431,5,session_2,3,5,004-2014,ACM+TGSP+SVM(Grid)
18,0.97796875,0.9,0.875,0.8730159,371.73657,580.0,1.3900868,5,session_3,3,5,004-2014,ACM+TGSP+SVM(Grid)
19,0.9928125,0.96365917,0.9625,0.96247655,462.50388,580.0,1.7291641,5,session_4,3,5,004-2014,ACM+TGSP+SVM(Grid)
20,0.69027776,0.6851852,0.56666666,0.48412699,0.19446588,620.0,0.000570649,5,session_0,3,5,004-2014,FgMDM
21,0.78959185,0.7283318,0.65,0.61716616,0.38303328,600.0,0.0010513834,5,session_1,3,5,004-2014,FgMDM
22,0.971875,0.9013378,0.89375,0.8932454,0.57610464,580.0,0.0015053144,5,session_2,3,5,004-2014,FgMDM
23,0.944375,0.8422619,0.7875,0.7786458,0.7691784,580.0,0.0020047147,5,session_3,3,5,004-2014,FgMDM
24,0.86125,0.7380952,0.6375,0.594689,0.9609592,580.0,0.0024603794,5,session_4,3,5,004-2014,FgMDM
25,0.68916667,0.7102102,0.55833334,0.46097127,0.19698858,620.0,0.0005821844,5,session_0,3,5,004-2014,MDM
26,0.8393878,0.7716503,0.7714286,0.7713819,0.3700676,600.0,0.0010129485,5,session_1,3,5,004-2014,MDM
27,0.9703125,0.9013378,0.89375,0.8932454,0.5525105,580.0,0.0014574588,5,session_2,3,5,004-2014,MDM
28,0.935,0.83094317,0.78125,0.7727181,0.73420167,580.0,0.0018946705,5,session_3,3,5,004-2014,MDM
29,0.86890626,0.7562771,0.73125,0.7245245,0.9144151,580.0,0.0023279383,5,session_4,3,5,004-2014,MDM
30,0.69,0.675146,0.55833334,0.46995583,0.5873673,620.0,0.0016607941,5,session_0,3,5,004-2014,TANG+SVM
31,0.7920408,0.7121212,0.64285713,0.6111111,1.170758,600.0,0.0032668756,5,session_1,3,5,004-2014,TANG+SVM
32,0.9725,0.9013378,0.89375,0.8932454,1.7466805,580.0,0.0048538144,5,session_2,3,5,004-2014,TANG+SVM
33,0.945,0.8389192,0.78125,0.77153116,2.31269,580.0,0.0064238934,5,session_3,3,5,004-2014,TANG+SVM
34,0.8620312,0.7500625,0.65625,0.6206733,2.8861365,580.0,0.007996312,5,session_4,3,5,004-2014,TANG+SVM
