,Unnamed: 0,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
3,3,0.994,0.9443182,0.94,0.9395458,0.25054717,100.0,0.0053861337,3,session_0,14,3,Zhou 2016,Cov+EN
4,4,0.99,0.9251515,0.92,0.9197478,0.252078,100.0,0.0053664413,3,session_1,14,3,Zhou 2016,Cov+EN
5,5,0.996,0.9727273,0.97,0.9699248,0.25049767,100.0,0.0054112594,3,session_2,14,3,Zhou 2016,Cov+EN
6,6,0.986,0.9443182,0.94,0.9395458,0.5470667,100.0,0.012416466,3,session_0,14,3,Zhou 2016,CSP+LDA
7,7,0.992,0.9360606,0.93,0.9297228,0.30540103,100.0,0.0064282115,3,session_1,14,3,Zhou 2016,CSP+LDA
8,8,0.99,0.9451515,0.94,0.93974787,0.29854664,100.0,0.0063977395,3,session_2,14,3,Zhou 2016,CSP+LDA
9,9,0.988,0.9352273,0.93,0.9295208,109.87051,100.0,2.910623,3,session_0,14,3,Zhou 2016,ACM+TGSP+SVM(Grid)
10,10,0.98,0.89737374,0.89,0.88952076,109.46824,100.0,2.8900077,3,session_1,14,3,Zhou 2016,ACM+TGSP+SVM(Grid)
11,11,1.0,0.94848484,0.94,0.9395458,114.709366,100.0,3.5863671,3,session_2,14,3,Zhou 2016,ACM+TGSP+SVM(Grid)
12,12,0.974,0.9311655,0.92,0.9190824,0.12067318,100.0,0.0024148682,3,session_0,14,3,Zhou 2016,FgMDM
13,13,0.984,0.92676765,0.92,0.9196476,0.12818642,100.0,0.003450449,3,session_1,14,3,Zhou 2016,FgMDM
14,14,0.988,0.93757576,0.93,0.9295709,0.12597632,100.0,0.0037089763,3,session_2,14,3,Zhou 2016,FgMDM
15,15,0.968,0.8666162,0.86,0.85909164,0.10357966,100.0,0.0021120175,3,session_0,14,3,Zhou 2016,MDM
16,16,0.914,0.87038654,0.85,0.8479377,0.08459196,100.0,0.0017866665,3,session_1,14,3,Zhou 2016,MDM
17,17,0.954,0.90090907,0.89,0.8893689,0.10567951,100.0,0.0029822567,3,session_2,14,3,Zhou 2016,MDM
18,18,0.978,0.9325253,0.93,0.92987466,0.28483963,100.0,0.006105017,3,session_0,14,3,Zhou 2016,TANG+SVM
19,19,0.986,0.9049495,0.9,0.8996977,0.28127113,100.0,0.0059673307,3,session_1,14,3,Zhou 2016,TANG+SVM
20,20,0.992,0.94343436,0.94,0.9398496,0.27634487,100.0,0.0059789363,3,session_2,14,3,Zhou 2016,TANG+SVM
0,0,0.84141415,0.8113653,0.80757576,0.8064311,53.75245,119.0,1.1114177,1,session_0,14,3,Zhou 2016,ACM+MDM(MDOP)
1,1,0.942,0.8686003,0.85,0.84780395,45.963123,100.0,1.1564554,1,session_1,14,3,Zhou 2016,ACM+MDM(MDOP)
2,2,0.946,0.9382784,0.93,0.9286471,43.66571,100.0,0.95679283,1,session_2,14,3,Zhou 2016,ACM+MDM(MDOP)
3,3,0.89040405,0.8427939,0.8401515,0.8395839,53.071976,119.0,1.105679,1,session_0,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
4,4,0.954,0.8552015,0.84,0.83795655,47.3085,100.0,1.0137873,1,session_1,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
5,5,0.942,0.9068182,0.9,0.8991418,45.764263,100.0,0.9646935,1,session_2,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
0,0,0.912,0.84641415,0.84,0.83904153,42.123543,100.0,0.72392905,2,session_0,14,3,Zhou 2016,ACM+MDM(MDOP)
1,1,0.7358025,0.69559854,0.67777777,0.6696371,37.648514,90.0,0.70207876,2,session_1,14,3,Zhou 2016,ACM+MDM(MDOP)
2,2,0.922,0.89141417,0.87,0.8663143,42.14312,100.0,0.8949458,2,session_2,14,3,Zhou 2016,ACM+MDM(MDOP)
3,3,0.916,0.8231352,0.81,0.80830085,44.083317,100.0,0.67132765,2,session_0,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
4,4,0.78765434,0.7460165,0.7111111,0.6955208,37.85352,90.0,0.58210653,2,session_1,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
5,5,0.91,0.8823232,0.86,0.8562892,42.425343,100.0,0.69490325,2,session_2,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
0,0,0.982,0.91304475,0.9,0.89823306,41.60591,100.0,0.57475096,3,session_0,14,3,Zhou 2016,ACM+MDM(MDOP)
1,1,0.916,0.8699495,0.86,0.85888964,41.751137,100.0,0.66688997,3,session_1,14,3,Zhou 2016,ACM+MDM(MDOP)
2,2,0.982,0.9420746,0.93,0.9290573,42.47798,100.0,0.59409606,3,session_2,14,3,Zhou 2016,ACM+MDM(MDOP)
3,3,0.986,0.9443182,0.94,0.9395458,43.29145,100.0,0.74968755,3,session_0,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
4,4,0.97,0.9020746,0.89,0.88905734,41.549572,100.0,0.61085814,3,session_1,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
5,5,0.996,0.93333334,0.92,0.9191919,42.04913,100.0,0.79172283,3,session_2,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
0,0,0.94406563,0.8830703,0.8727273,0.87280834,27.36397,119.0,0.77420455,1,session_0,14,3,Zhou 2016,EEGNet_8_2
1,1,0.946,0.8563736,0.82,0.8136471,18.242908,100.0,0.50024337,1,session_1,14,3,Zhou 2016,EEGNet_8_2
2,2,0.974,0.8797003,0.86,0.857443,28.430681,100.0,0.8855257,1,session_2,14,3,Zhou 2016,EEGNet_8_2
3,3,0.9300505,0.6996796,0.6333333,0.5473296,18.44425,119.0,0.5453038,1,session_0,14,3,Zhou 2016,DeepConvNet
4,4,0.978,0.7363978,0.72,0.6604556,16.43749,100.0,0.49621257,1,session_1,14,3,Zhou 2016,DeepConvNet
5,5,0.99,0.88014704,0.8,0.77452177,16.999035,100.0,0.53229654,1,session_2,14,3,Zhou 2016,DeepConvNet
