,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.982,0.9234343,0.92,0.91984963,44.50221,100.0,0.8726686,3,session_0,14,3,Zhou 2016,ACM+MDM(MDOP)
1,0.93709093,0.8748485,0.8718182,0.871178,41.986366,101.0,0.8721489,3,session_1,14,3,Zhou 2016,ACM+MDM(MDOP)
2,0.974,0.90161616,0.9,0.8998997,46.186764,100.0,0.91363484,3,session_2,14,3,Zhou 2016,ACM+MDM(MDOP)
3,0.994,0.9560606,0.95,0.94972277,45.341354,100.0,0.8379104,3,session_0,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
4,0.9645454,0.914899,0.91,0.9101885,44.113552,101.0,0.8368291,3,session_1,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
5,0.992,0.93434346,0.93,0.9298246,41.905247,100.0,0.81707823,3,session_2,14,3,Zhou 2016,ACM+TGSP+SVM(MDOP)
