,Unnamed: 0,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
3,3,1.0,0.79268295,0.6458333,0.5950372,194.94614,144.0,0.36526617,7,session_T,22,2,001-2014,DeepConvNet
4,4,0.9994213,0.9864865,0.9861111,0.9861084,302.86465,144.0,0.60620207,7,session_E,22,2,001-2014,ShallowConvNet
5,5,0.9996142,0.96753246,0.9652778,0.9652359,601.6595,144.0,1.1975071,7,session_T,22,2,001-2014,ShallowConvNet
0,0,0.88175154,0.75174826,0.5069444,0.34858236,57.817585,144.0,0.13928102,8,session_E,22,2,001-2014,EEGNet_8_2
1,1,0.95736885,0.8959097,0.8958333,0.8958283,188.27505,144.0,0.45588452,8,session_T,22,2,001-2014,EEGNet_8_2
2,2,0.9490741,0.25,0.5,0.33333334,58.055817,144.0,0.1436399,8,session_E,22,2,001-2014,DeepConvNet
3,3,0.9222608,0.25,0.5,0.33333334,116.57359,144.0,0.28858122,8,session_T,22,2,001-2014,DeepConvNet
4,4,0.9728009,0.90980124,0.9097222,0.90971786,205.88744,144.0,0.4482044,8,session_E,22,2,001-2014,ShallowConvNet
5,5,0.9201389,0.8547826,0.8541667,0.8541033,279.35944,144.0,0.62645465,8,session_T,22,2,001-2014,ShallowConvNet
0,0,0.90065587,0.8199684,0.8125,0.81139946,45.56498,144.0,0.38657507,9,session_E,22,2,001-2014,EEGNet_8_2
1,1,0.88329476,0.8375,0.8333333,0.8328173,94.74548,144.0,0.8127521,9,session_T,22,2,001-2014,EEGNet_8_2
2,2,0.92689043,0.79752064,0.6597222,0.61516225,24.863825,144.0,0.21401203,9,session_E,22,2,001-2014,DeepConvNet
3,3,0.86651236,0.7748092,0.5902778,0.507621,44.64306,144.0,0.3850577,9,session_T,22,2,001-2014,DeepConvNet
4,4,0.89853394,0.7989899,0.7569444,0.7480882,32.401024,144.0,0.27431694,9,session_E,22,2,001-2014,ShallowConvNet
5,5,0.91454476,0.828125,0.7916667,0.78571427,129.75844,144.0,1.0963253,9,session_T,22,2,001-2014,ShallowConvNet
