,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.7988,0.7342342,0.565,0.46910754,111.237885,200.0,0.31145948,6,session_A,13,2,001-2015,ACM+MDM(Grid)
1,0.8027,0.73041475,0.56,0.46018893,224.32864,200.0,0.6277375,6,session_B,13,2,001-2015,ACM+MDM(Grid)
2,0.7606,0.68939394,0.63,0.59852433,1.1007032,200.0,0.002573213,6,session_A,13,2,001-2015,Cov+EN
3,0.7557,0.7604167,0.54,0.41653982,2.0387664,200.0,0.004810664,6,session_B,13,2,001-2015,Cov+EN
4,0.7314,0.6868771,0.59,0.5289522,3.5017996,200.0,0.009439362,6,session_A,13,2,001-2015,CSP+LDA
5,0.8932,0.77124774,0.68,0.6506169,4.686391,200.0,0.012228042,6,session_B,13,2,001-2015,CSP+LDA
6,0.8052,0.7185315,0.65,0.62022567,568.8122,200.0,1.6231743,6,session_A,13,2,001-2015,ACM+TGSP+SVM(Grid)
7,0.8439,0.7222222,0.58,0.5,1124.1467,200.0,3.2213018,6,session_B,13,2,001-2015,ACM+TGSP+SVM(Grid)
8,0.7725,0.6935484,0.635,0.6051386,0.7754047,200.0,0.0020267263,6,session_A,13,2,001-2015,FgMDM
9,0.8221,0.6850481,0.525,0.39395872,1.4611809,200.0,0.0037965877,6,session_B,13,2,001-2015,FgMDM
10,0.7239,0.609375,0.57,0.52747256,0.47012067,200.0,0.0011818392,6,session_A,13,2,001-2015,MDM
11,0.6958,0.6718213,0.52,0.38390452,0.8605869,200.0,0.0020275798,6,session_B,13,2,001-2015,MDM
12,0.6888,0.6953125,0.53,0.40385592,0.9713092,200.0,0.002232334,6,session_A,13,2,001-2015,TANG+SVM
13,0.6333,0.60016024,0.6,0.5998399,1.9129882,200.0,0.004359822,6,session_B,13,2,001-2015,TANG+SVM
