,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.98070985,0.8798701,0.8611111,0.859375,155.77042,144.0,0.96905816,1,session_E,22,2,001-2014,ACM+MDM(Grid)
1,0.974537,0.85137534,0.8055556,0.799003,257.365,144.0,1.4755279,1,session_T,22,2,001-2014,ACM+MDM(Grid)
2,0.9689429,0.8798701,0.8611111,0.859375,0.6728809,144.0,0.003167094,1,session_E,22,2,001-2014,Cov+EN
3,0.96103394,0.84363633,0.7916667,0.78348035,1.347642,144.0,0.006518047,1,session_T,22,2,001-2014,Cov+EN
4,0.97530866,0.8636364,0.8125,0.805668,5.8258977,144.0,0.027182639,1,session_E,22,2,001-2014,CSP+LDA
5,0.94656634,0.85294116,0.7916667,0.78221416,6.529744,144.0,0.030629866,1,session_T,22,2,001-2014,CSP+LDA
6,0.9728009,0.8977515,0.8958333,0.8957076,553.3149,144.0,3.7063153,1,session_E,22,2,001-2014,ACM+TGSP+SVM(Grid)
7,0.97935957,0.85137534,0.8055556,0.799003,1131.7782,144.0,7.5676575,1,session_T,22,2,001-2014,ACM+TGSP+SVM(Grid)
8,0.95968366,0.87528956,0.875,0.87497586,0.6050601,144.0,0.0027482684,1,session_E,22,2,001-2014,FgMDM
9,0.9184028,0.7881773,0.6805556,0.6476596,1.1682651,144.0,0.005323419,1,session_T,22,2,001-2014,FgMDM
10,0.9623843,0.8702359,0.8541667,0.8525669,0.3565278,144.0,0.0015767021,1,session_E,22,2,001-2014,MDM
11,0.9506173,0.82884616,0.7638889,0.7516234,0.6368761,144.0,0.0027511588,1,session_T,22,2,001-2014,MDM
12,0.95852625,0.865625,0.8611111,0.8606811,0.6442237,144.0,0.002964909,1,session_E,22,2,001-2014,TANG+SVM
13,0.9504244,0.85643566,0.7986111,0.790098,1.2472947,144.0,0.005713847,1,session_T,22,2,001-2014,TANG+SVM
