,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.7115,0.670294,0.665,0.6624187,57.872383,200.0,1.9386636,6,session_A,13,2,001-2015,ACM+MDM(Grid)
1,0.9755,0.8956641,0.89,0.889496,57.491405,200.0,1.9247636,6,session_B,13,2,001-2015,ACM+MDM(Grid)
2,0.819,0.7420827,0.74,0.73938507,0.41630235,200.0,0.009293195,6,session_A,13,2,001-2015,Cov+EN
3,0.9425,0.885232,0.88,0.8795149,0.5145875,200.0,0.015925108,6,session_B,13,2,001-2015,Cov+EN
4,0.7955,0.70970553,0.705,0.70316184,0.71131295,200.0,0.016589303,6,session_A,13,2,001-2015,CSP+LDA
5,0.918,0.8535892,0.845,0.84379363,0.55356467,200.0,0.017042056,6,session_B,13,2,001-2015,CSP+LDA
6,0.8355,0.7646078,0.76,0.75898725,317.8088,200.0,10.03395,6,session_A,13,2,001-2015,ACM+TGSP+SVM(Grid)
7,0.9835,0.9302617,0.925,0.9247333,319.78543,200.0,10.652016,6,session_B,13,2,001-2015,ACM+TGSP+SVM(Grid)
8,0.776,0.69428253,0.69,0.6883769,0.16007853,200.0,0.004729911,6,session_A,13,2,001-2015,FgMDM
9,0.9545,0.90267605,0.895,0.89412266,0.15673451,200.0,0.004585809,6,session_B,13,2,001-2015,FgMDM
10,0.685,0.65954065,0.655,0.65270764,0.11383114,200.0,0.003368212,6,session_A,13,2,001-2015,MDM
11,0.935,0.8205239,0.815,0.8142734,0.13348556,200.0,0.00392663,6,session_B,13,2,001-2015,MDM
12,0.8065,0.7179925,0.715,0.7140426,0.46045017,200.0,0.010345608,6,session_A,13,2,001-2015,TANG+SVM
13,0.9445,0.9021818,0.895,0.8942686,0.41886717,200.0,0.013036872,6,session_B,13,2,001-2015,TANG+SVM
